scientific_name	sample_group	tissue	genotype	sex	age	treatment	source_name	is_sampled	is_qualified	exclusion	protocol	bioproject	biosample	experiment	run	sra_primary	sra_sample	sra_study	study_title	exp_title	design	sample_title	sample_description	lib_name	lib_layout	lib_strategy	lib_source	lib_selection	instrument	total_spots	total_bases	size	nominal_length	nominal_sdev	spot_length	read_index	read_class	read_type	base_coord	center	submitter_id	pubmed_id	taxid	published_date	NCBI_Link	AWS_Link	GCP_Link	isolate	isolation_source	collection_date	geo_loc_name	replicate	sample_type	biosamplemodel	host	colony	pooled_individual	caste	task	tissue_type	sample_name	bioproject_id	dev_stage	taxid_domain	taxid_kingdom	taxid_phylum	taxid_class	taxid_order	taxid_family	taxid_genus	taxid_species	scientific_name_original
Monomorium pharaonis										no		PRJDB3164	SAMD00026973	DRX029034	DRR032096	DRA003275	DRS021240	DRP002363	Genome and transcriptome of the pharaoh ant (Monomorium pharaonis)	Illumina HiSeq 2000 sequencing of SAMD00026973					single	RNA-Seq	TRANSCRIPTOMIC	RACE	Illumina HiSeq 2000	19930024	837061008	673040141			100	0	Application Read	Forward	1	OIST	DRA003275		307658	2015-10-22 10:54:42	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/DRR000/032/DRR032096/DRR032096.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/DRR032096/DRR032096	gs://sra-pub-zq-103/DRR032096/DRR032096.zq.1														PHARAO.14QW_L	PRJDB3164	Larva	2759	33208	6656	50557	7399	36668	55077	307658	Monomorium pharaonis
Monomorium pharaonis										no		PRJDB3164	SAMD00026972	DRX029033	DRR032095	DRA003275	DRS021239	DRP002363	Genome and transcriptome of the pharaoh ant (Monomorium pharaonis)	Illumina HiSeq 2000 sequencing of SAMD00026972					single	RNA-Seq	TRANSCRIPTOMIC	RACE	Illumina HiSeq 2000	18747356	787388952	551940081			100	0	Application Read	Forward	1	OIST	DRA003275		307658	2015-10-22 10:54:42	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/DRR000/032/DRR032095/DRR032095.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/DRR032095/DRR032095	gs://sra-pub-zq-102/DRR032095/DRR032095.noqual.1													gaster	PHARAO.14QFG_WG	PRJDB3164		2759	33208	6656	50557	7399	36668	55077	307658	Monomorium pharaonis
Monomorium pharaonis										no		PRJDB3164	SAMD00026971	DRX029032	DRR032094	DRA003275	DRS021238	DRP002363	Genome and transcriptome of the pharaoh ant (Monomorium pharaonis)	Illumina HiSeq 2000 sequencing of SAMD00026971					single	RNA-Seq	TRANSCRIPTOMIC	RACE	Illumina HiSeq 2000	32496269	1364843298	972352532			100	0	Application Read	Forward	1	OIST	DRA003275		307658	2015-10-22 10:54:42	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/DRR000/032/DRR032094/DRR032094.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/DRR032094/DRR032094	gs://sra-pub-zq-102/DRR032094/DRR032094.zq.1													gaster	PHARAO.14QCG_WG	PRJDB3164		2759	33208	6656	50557	7399	36668	55077	307658	Monomorium pharaonis
Monomorium pharaonis										no		PRJDB3164	SAMD00026970	DRX029031	DRR032093	DRA003275	DRS021237	DRP002363	Genome and transcriptome of the pharaoh ant (Monomorium pharaonis)	Illumina HiSeq 2000 sequencing of SAMD00026970					single	RNA-Seq	TRANSCRIPTOMIC	RACE	Illumina HiSeq 2000	21630860	908496120	637936900			100	0	Application Read	Forward	1	OIST	DRA003275		307658	2015-10-22 10:54:41	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/DRR000/032/DRR032093/DRR032093.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/DRR032093/DRR032093	gs://sra-pub-zq-103/DRR032093/DRR032093.zq.1														PHARAO.14PQ_L	PRJDB3164	3Rd-instar Larva	2759	33208	6656	50557	7399	36668	55077	307658	Monomorium pharaonis
Monomorium pharaonis										no		PRJDB3164	SAMD00026969	DRX029030	DRR032092	DRA003275	DRS021236	DRP002363	Genome and transcriptome of the pharaoh ant (Monomorium pharaonis)	Illumina HiSeq 2000 sequencing of SAMD00026969					single	RNA-Seq	TRANSCRIPTOMIC	RACE	Illumina HiSeq 2000	16786305	705024810	497817055			100	0	Application Read	Forward	1	OIST	DRA003275		307658	2015-10-22 10:54:41	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/DRR000/032/DRR032092/DRR032092.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/DRR032092/DRR032092	gs://sra-pub-zq-103/DRR032092/DRR032092.zq.1													head	PHARAO.14LXH_WH	PRJDB3164		2759	33208	6656	50557	7399	36668	55077	307658	Monomorium pharaonis
Monomorium pharaonis										no		PRJDB3164	SAMD00026968	DRX029029	DRR032091	DRA003275	DRS021235	DRP002363	Genome and transcriptome of the pharaoh ant (Monomorium pharaonis)	Illumina HiSeq 2000 sequencing of SAMD00026968					single	RNA-Seq	TRANSCRIPTOMIC	RACE	Illumina HiSeq 2000	16728030	702577260	492010671			100	0	Application Read	Forward	1	OIST	DRA003275		307658	2015-10-22 10:54:41	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/DRR000/032/DRR032091/DRR032091.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/DRR032091/DRR032091	gs://sra-pub-zq-102/DRR032091/DRR032091.zq.1													gaster	PHARAO.14LXG_WG	PRJDB3164		2759	33208	6656	50557	7399	36668	55077	307658	Monomorium pharaonis
Monomorium pharaonis										no		PRJDB3164	SAMD00026967	DRX029028	DRR032090	DRA003275	DRS021234	DRP002363	Genome and transcriptome of the pharaoh ant (Monomorium pharaonis)	Illumina HiSeq 2000 sequencing of SAMD00026967					single	RNA-Seq	TRANSCRIPTOMIC	RACE	Illumina HiSeq 2000	24943845	1047641490	748031695			100	0	Application Read	Forward	1	OIST	DRA003275		307658	2015-10-22 10:54:41	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/DRR000/032/DRR032090/DRR032090.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/DRR032090/DRR032090	gs://sra-pub-zq-103/DRR032090/DRR032090.zq.1														PHARAO.14LW_L	PRJDB3164	Larva	2759	33208	6656	50557	7399	36668	55077	307658	Monomorium pharaonis
Monomorium pharaonis										no		PRJDB3164	SAMD00026966	DRX029027	DRR032089	DRA003275	DRS021233	DRP002363	Genome and transcriptome of the pharaoh ant (Monomorium pharaonis)	Illumina HiSeq 2000 sequencing of SAMD00026966					single	RNA-Seq	TRANSCRIPTOMIC	RACE	Illumina HiSeq 2000	16215335	681044070	504684174			100	0	Application Read	Forward	1	OIST	DRA003275		307658	2015-10-22 10:54:41	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/DRR000/032/DRR032089/DRR032089.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/DRR032089/DRR032089	gs://sra-pub-zq-103/DRR032089/DRR032089.zq.1														PHARAO.14LS_L	PRJDB3164	Larva	2759	33208	6656	50557	7399	36668	55077	307658	Monomorium pharaonis
Monomorium pharaonis										no		PRJDB3164	SAMD00026965	DRX029026	DRR032088	DRA003275	DRS021232	DRP002363	Genome and transcriptome of the pharaoh ant (Monomorium pharaonis)	Illumina HiSeq 2000 sequencing of SAMD00026965					single	RNA-Seq	TRANSCRIPTOMIC	RACE	Illumina HiSeq 2000	14223789	597399138	420686085			100	0	Application Read	Forward	1	OIST	DRA003275		307658	2015-10-22 10:54:41	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/DRR000/032/DRR032088/DRR032088.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/DRR032088/DRR032088	gs://sra-pub-zq-104/DRR032088/DRR032088.zq.1													gaster	PHARAO.14FQG_WG	PRJDB3164		2759	33208	6656	50557	7399	36668	55077	307658	Monomorium pharaonis
Monomorium pharaonis										no		PRJDB3164	SAMD00026964	DRX029025	DRR032087	DRA003275	DRS021231	DRP002363	Genome and transcriptome of the pharaoh ant (Monomorium pharaonis)	Illumina HiSeq 2000 sequencing of SAMD00026964					single	RNA-Seq	TRANSCRIPTOMIC	RACE	Illumina HiSeq 2000	31184366	1309743372	980857639			100	0	Application Read	Forward	1	OIST	DRA003275		307658	2015-10-22 10:54:41	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/DRR000/032/DRR032087/DRR032087.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/DRR032087/DRR032087	gs://sra-pub-zq-102/DRR032087/DRR032087.zq.1													head	PHARAO.14FLH_WH	PRJDB3164		2759	33208	6656	50557	7399	36668	55077	307658	Monomorium pharaonis
Monomorium pharaonis										no		PRJDB3164	SAMD00026963	DRX029024	DRR032086	DRA003275	DRS021230	DRP002363	Genome and transcriptome of the pharaoh ant (Monomorium pharaonis)	Illumina HiSeq 2000 sequencing of SAMD00026963					single	RNA-Seq	TRANSCRIPTOMIC	RACE	Illumina HiSeq 2000	34964690	1468516980	1061294288			100	0	Application Read	Forward	1	OIST	DRA003275		307658	2015-10-22 10:54:41	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/DRR000/032/DRR032086/DRR032086.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/DRR032086/DRR032086	gs://sra-pub-zq-103/DRR032086/DRR032086.zq.1													gaster	PHARAO.14FLG_WG	PRJDB3164		2759	33208	6656	50557	7399	36668	55077	307658	Monomorium pharaonis
Monomorium pharaonis										no		PRJDB3164	SAMD00026962	DRX029023	DRR032085	DRA003275	DRS021229	DRP002363	Genome and transcriptome of the pharaoh ant (Monomorium pharaonis)	Illumina HiSeq 2000 sequencing of SAMD00026962					single	RNA-Seq	TRANSCRIPTOMIC	RACE	Illumina HiSeq 2000	16528312	694189104	573067055			100	0	Application Read	Forward	1	OIST	DRA003275		307658	2015-10-22 10:54:41	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/DRR000/032/DRR032085/DRR032085.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/DRR032085/DRR032085	gs://sra-pub-zq-104/DRR032085/DRR032085.zq.1													head	PHARAO.13XH_WH	PRJDB3164		2759	33208	6656	50557	7399	36668	55077	307658	Monomorium pharaonis
Monomorium pharaonis										no		PRJDB3164	SAMD00026961	DRX029022	DRR032084	DRA003275	DRS021228	DRP002363	Genome and transcriptome of the pharaoh ant (Monomorium pharaonis)	Illumina HiSeq 2000 sequencing of SAMD00026961					single	RNA-Seq	TRANSCRIPTOMIC	RACE	Illumina HiSeq 2000	16380483	687980286	495700744			100	0	Application Read	Forward	1	OIST	DRA003275		307658	2015-10-22 10:54:41	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/DRR000/032/DRR032084/DRR032084.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/DRR032084/DRR032084	gs://sra-pub-zq-104/DRR032084/DRR032084.zq.1													gaster	PHARAO.13XG_WG	PRJDB3164		2759	33208	6656	50557	7399	36668	55077	307658	Monomorium pharaonis
Monomorium pharaonis										no		PRJDB3164	SAMD00026960	DRX029021	DRR032083	DRA003275	DRS021227	DRP002363	Genome and transcriptome of the pharaoh ant (Monomorium pharaonis)	Illumina HiSeq 2000 sequencing of SAMD00026960					single	RNA-Seq	TRANSCRIPTOMIC	RACE	Illumina HiSeq 2000	33866788	1422405096	1002619696			100	0	Application Read	Forward	1	OIST	DRA003275		307658	2015-10-22 10:54:41	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/DRR000/032/DRR032083/DRR032083.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/DRR032083/DRR032083	gs://sra-pub-zq-104/DRR032083/DRR032083.zq.1													head	PHARAO.13RH_WH	PRJDB3164		2759	33208	6656	50557	7399	36668	55077	307658	Monomorium pharaonis
Monomorium pharaonis										no		PRJDB3164	SAMD00026959	DRX029020	DRR032082	DRA003275	DRS021226	DRP002363	Genome and transcriptome of the pharaoh ant (Monomorium pharaonis)	Illumina HiSeq 2000 sequencing of SAMD00026959					single	RNA-Seq	TRANSCRIPTOMIC	RACE	Illumina HiSeq 2000	19173071	805268982	669840514			100	0	Application Read	Forward	1	OIST	DRA003275		307658	2015-10-22 10:54:41	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/DRR000/032/DRR032082/DRR032082.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/DRR032082/DRR032082	gs://sra-pub-zq-103/DRR032082/DRR032082.zq.1													gaster	PHARAO.13RG_WG	PRJDB3164		2759	33208	6656	50557	7399	36668	55077	307658	Monomorium pharaonis
Monomorium pharaonis										no		PRJDB3164	SAMD00026958	DRX029019	DRR032081	DRA003275	DRS021225	DRP002363	Genome and transcriptome of the pharaoh ant (Monomorium pharaonis)	Illumina HiSeq 2000 sequencing of SAMD00026958					single	RNA-Seq	TRANSCRIPTOMIC	RACE	Illumina HiSeq 2000	12618408	529973136	378935071			100	0	Application Read	Forward	1	OIST	DRA003275		307658	2015-10-22 10:54:41	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/DRR000/032/DRR032081/DRR032081.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/DRR032081/DRR032081	gs://sra-pub-zq-103/DRR032081/DRR032081.zq.1														PHARAO.13QW_L	PRJDB3164	Larva	2759	33208	6656	50557	7399	36668	55077	307658	Monomorium pharaonis
Monomorium pharaonis										no		PRJDB3164	SAMD00026957	DRX029018	DRR032080	DRA003275	DRS021224	DRP002363	Genome and transcriptome of the pharaoh ant (Monomorium pharaonis)	Illumina HiSeq 2000 sequencing of SAMD00026957					single	RNA-Seq	TRANSCRIPTOMIC	RACE	Illumina HiSeq 2000	18485182	776377644	546936391			100	0	Application Read	Forward	1	OIST	DRA003275		307658	2015-10-22 10:54:41	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/DRR000/032/DRR032080/DRR032080.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/DRR032080/DRR032080	gs://sra-pub-zq-102/DRR032080/DRR032080.zq.1													head	PHARAO.13QFH_WH	PRJDB3164		2759	33208	6656	50557	7399	36668	55077	307658	Monomorium pharaonis
Monomorium pharaonis										no		PRJDB3164	SAMD00026956	DRX029017	DRR032079	DRA003275	DRS021223	DRP002363	Genome and transcriptome of the pharaoh ant (Monomorium pharaonis)	Illumina HiSeq 2000 sequencing of SAMD00026956					single	RNA-Seq	TRANSCRIPTOMIC	RACE	Illumina HiSeq 2000	42859553	1800101226	1264413995			100	0	Application Read	Forward	1	OIST	DRA003275		307658	2015-10-22 10:54:41	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/DRR000/032/DRR032079/DRR032079.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/DRR032079/DRR032079	gs://sra-pub-zq-104/DRR032079/DRR032079.zq.1													gaster	PHARAO.13QFG_WG	PRJDB3164		2759	33208	6656	50557	7399	36668	55077	307658	Monomorium pharaonis
Monomorium pharaonis										no		PRJDB3164	SAMD00026955	DRX029016	DRR032078	DRA003275	DRS021222	DRP002363	Genome and transcriptome of the pharaoh ant (Monomorium pharaonis)	Illumina HiSeq 2000 sequencing of SAMD00026955					single	RNA-Seq	TRANSCRIPTOMIC	RACE	Illumina HiSeq 2000	14096527	592054134	421671978			100	0	Application Read	Forward	1	OIST	DRA003275		307658	2015-10-22 10:54:41	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/DRR000/032/DRR032078/DRR032078.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/DRR032078/DRR032078	gs://sra-pub-zq-102/DRR032078/DRR032078.zq.1													head	PHARAO.13QCH_WH	PRJDB3164		2759	33208	6656	50557	7399	36668	55077	307658	Monomorium pharaonis
Monomorium pharaonis										no		PRJDB3164	SAMD00026954	DRX029015	DRR032077	DRA003275	DRS021221	DRP002363	Genome and transcriptome of the pharaoh ant (Monomorium pharaonis)	Illumina HiSeq 2000 sequencing of SAMD00026954					single	RNA-Seq	TRANSCRIPTOMIC	RACE	Illumina HiSeq 2000	17026920	715130640	590042710			100	0	Application Read	Forward	1	OIST	DRA003275		307658	2015-10-22 10:54:41	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/DRR000/032/DRR032077/DRR032077.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/DRR032077/DRR032077	gs://sra-pub-zq-103/DRR032077/DRR032077.zq.1													gaster	PHARAO.13QCG_WG	PRJDB3164		2759	33208	6656	50557	7399	36668	55077	307658	Monomorium pharaonis
Monomorium pharaonis										no		PRJDB3164	SAMD00026953	DRX029014	DRR032076	DRA003275	DRS021220	DRP002363	Genome and transcriptome of the pharaoh ant (Monomorium pharaonis)	Illumina HiSeq 2000 sequencing of SAMD00026953					single	RNA-Seq	TRANSCRIPTOMIC	RACE	Illumina HiSeq 2000	35254747	1480699374	1038098487			100	0	Application Read	Forward	1	OIST	DRA003275		307658	2015-10-22 10:54:41	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/DRR000/032/DRR032076/DRR032076.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/DRR032076/DRR032076	gs://sra-pub-zq-102/DRR032076/DRR032076.noqual.1														PHARAO.13PQ_L	PRJDB3164	3Rd-instar Larva	2759	33208	6656	50557	7399	36668	55077	307658	Monomorium pharaonis
Monomorium pharaonis										no		PRJDB3164	SAMD00026952	DRX029013	DRR032075	DRA003275	DRS021219	DRP002363	Genome and transcriptome of the pharaoh ant (Monomorium pharaonis)	Illumina HiSeq 2000 sequencing of SAMD00026952					single	RNA-Seq	TRANSCRIPTOMIC	RACE	Illumina HiSeq 2000	11581312	486415104	392086825			100	0	Application Read	Forward	1	OIST	DRA003275		307658	2015-10-22 10:54:41	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/DRR000/032/DRR032075/DRR032075.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/DRR032075/DRR032075	gs://sra-pub-zq-102/DRR032075/DRR032075.zq.1														PHARAO.13PL_L	PRJDB3164	3Rd-instar Larva	2759	33208	6656	50557	7399	36668	55077	307658	Monomorium pharaonis
Monomorium pharaonis										no		PRJDB3164	SAMD00026951	DRX029012	DRR032074	DRA003275	DRS021218	DRP002363	Genome and transcriptome of the pharaoh ant (Monomorium pharaonis)	Illumina HiSeq 2000 sequencing of SAMD00026951					single	RNA-Seq	TRANSCRIPTOMIC	RACE	Illumina HiSeq 2000	18597866	781110372	547269988			100	0	Application Read	Forward	1	OIST	DRA003275		307658	2015-10-22 10:54:41	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/DRR000/032/DRR032074/DRR032074.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/DRR032074/DRR032074	gs://sra-pub-zq-104/DRR032074/DRR032074.noqual.1														PHARAO.13LW_L	PRJDB3164	Larva	2759	33208	6656	50557	7399	36668	55077	307658	Monomorium pharaonis
