scientific_name	sample_group	tissue	genotype	sex	age	treatment	source_name	is_sampled	is_qualified	exclusion	protocol	bioproject	biosample	experiment	run	sra_primary	sra_sample	sra_study	study_title	exp_title	design	sample_title	sample_description	lib_name	lib_layout	lib_strategy	lib_source	lib_selection	instrument	total_spots	total_bases	size	nominal_length	nominal_sdev	spot_length	read_index	read_class	read_type	base_coord	center	submitter_id	pubmed_id	taxid	published_date	NCBI_Link	AWS_Link	GCP_Link	isolate	host	collection_date	geo_loc_name	id	biosamplemodel	ena_first_public	insdc_center_name	insdc_status	geographic_location	lat_lon	sample_name	tissue_type	ena-first-public	ena-last-update	external_id	insdc_first_public	insdc_last_update	breed	isolation_source	collected_by	dev_stage	identified_by	replicate_host_origin	replicate_slavemaker_origin	strain	behavior	insdc_center_alias	taxid_domain	taxid_kingdom	taxid_phylum	taxid_class	taxid_order	taxid_family	taxid_genus	taxid_species	scientific_name_original
Temnothorax longispinosus	antennae	antennae								no		PRJNA1211860	SAMN46287195	SRX27382432	SRR32032577	SRA2053657	SRS23815974	SRP558000	Transcriptomic analysis of antennae from the ant Temnothorax longispinosus	Temnothorax longispinosus antennae RNA-seq	RNA extraction of worker antennae with RNAeasy mini extraction kit, sequenced on an Illumina NovaSeq 6001			A6	paired	RNA-Seq	TRANSCRIPTOMIC	PCR	Illumina NovaSeq 6000	37909480	11372844000	3822392441								Johannes Gutenberg University Mainz	SUB14879909		300112	2025-01-17 05:52:29	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR032/32032/SRR32032577/SRR32032577.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR32032577/SRR32032577	gs://sra-pub-zq-100/SRR32032577/SRR32032577.lite.1	not applicable	not applicable	2018	USA: New York, Rensselaerville, E.N. Huyck Preserve	NY18J313_A6	Invertebrate																							2759	33208	6656	50557	7399	36668	300110	300112	Temnothorax longispinosus
Temnothorax longispinosus	antennae	antennae								no		PRJNA1211860	SAMN46287194	SRX27382431	SRR32032578	SRA2053657	SRS23815973	SRP558000	Transcriptomic analysis of antennae from the ant Temnothorax longispinosus	Temnothorax longispinosus antennae RNA-seq	RNA extraction of worker antennae with RNAeasy mini extraction kit, sequenced on an Illumina NovaSeq 6000			A5	paired	RNA-Seq	TRANSCRIPTOMIC	PCR	Illumina NovaSeq 6000	35831599	10749479700	3574557408								Johannes Gutenberg University Mainz	SUB14879909		300112	2025-01-17 05:52:29	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR032/32032/SRR32032578/SRR32032578.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR32032578/SRR32032578	gs://sra-pub-zq-100/SRR32032578/SRR32032578.lite.1	not applicable	not applicable	2018	USA: New York, Rensselaerville, E.N. Huyck Preserve	NY18J313_A5	Invertebrate																							2759	33208	6656	50557	7399	36668	300110	300112	Temnothorax longispinosus
Temnothorax longispinosus										no		PRJEB76961	SAMEA115778243	ERX12701508	ERR13330543	ERA30649667	ERS20384841	ERP161448	The Genomic Basis of Social Parasitism: A Geographical Mosaic of Behavioural, Chemical, and Environmental Adaptations in a Widespread Host-Parasite System	Raw reads: L_WV_5_F	unspecified	L_WV_5_F	RNASeq		paired	RNA-Seq	TRANSCRIPTOMIC	RANDOM	Illumina NovaSeq 6000	18892518	5667755400	1920239699								Senckenber Biodiversity and Climate Research Centre Frankfurt	SUBMISSION-27-06-2024-00:34:52:960		300112	2024-08-02 01:28:37	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/ERR013/13330/ERR13330543/ERR13330543.lite.1	s3://sra-pub-zq-9/ERR13330543/ERR13330543.lite.1	gs://sra-pub-zq-100/ERR13330543/ERR13330543.lite.1			2021-07				2024-08-01	Senckenber Biodiversity and Climate Research Centre Frankfurt	public	USA	38.110 N 80.136 W	L_WV_5_F	fatbody																2759	33208	6656	50557	7399	36668	300110	300112	Temnothorax longispinosus
Temnothorax longispinosus										no		PRJEB76961	SAMEA115778125	ERX12699925	ERR13328960	ERA30649211	ERS20384723	ERP161448	The Genomic Basis of Social Parasitism: A Geographical Mosaic of Behavioural, Chemical, and Environmental Adaptations in a Widespread Host-Parasite System	Raw reads: L_MD_6_F	unspecified	L_MD_6_F	RNASeq		paired	RNA-Seq	TRANSCRIPTOMIC	RANDOM	Illumina NovaSeq 6000	20114818	6034445400	2019951487								Senckenber Biodiversity and Climate Research Centre Frankfurt	SUBMISSION-26-06-2024-18:23:20:096		300112	2024-08-02 01:28:34	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/ERR013/13328/ERR13328960/ERR13328960.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/ERR13328960/ERR13328960	gs://sra-pub-zq-100/ERR13328960/ERR13328960.lite.1			2021-07				2024-08-01	Senckenber Biodiversity and Climate Research Centre Frankfurt	public	USA	39.611 N 79.134 W	L_MD_6_F	fatbody																2759	33208	6656	50557	7399	36668	300110	300112	Temnothorax longispinosus
Temnothorax longispinosus										no		PRJEB76961	SAMEA115778202	ERX12699988	ERR13329023	ERA30649274	ERS20384800	ERP161448	The Genomic Basis of Social Parasitism: A Geographical Mosaic of Behavioural, Chemical, and Environmental Adaptations in a Widespread Host-Parasite System	Raw reads: L_OH_9_F	unspecified	L_OH_9_F	RNASeq		paired	RNA-Seq	TRANSCRIPTOMIC	RANDOM	Illumina NovaSeq 6000	17648310	5294493000	1728493702								Senckenber Biodiversity and Climate Research Centre Frankfurt	SUBMISSION-26-06-2024-19:22:31:099		300112	2024-08-02 01:10:38	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/ERR013/13329/ERR13329023/ERR13329023.lite.1	s3://sra-pub-zq-6/ERR13329023/ERR13329023.lite.1	gs://sra-pub-zq-100/ERR13329023/ERR13329023.lite.1			2021-07				2024-08-01	Senckenber Biodiversity and Climate Research Centre Frankfurt	public	USA	41.753 N 80.967 W	L_OH_9_F	fatbody																2759	33208	6656	50557	7399	36668	300110	300112	Temnothorax longispinosus
Temnothorax longispinosus										no		PRJEB76961	SAMEA115778211	ERX12700124	ERR13329159	ERA30649380	ERS20384809	ERP161448	The Genomic Basis of Social Parasitism: A Geographical Mosaic of Behavioural, Chemical, and Environmental Adaptations in a Widespread Host-Parasite System	Raw reads: L_PA_2_B_F	unspecified	L_PA_2_B_F	RNASeq		paired	RNA-Seq	TRANSCRIPTOMIC	RANDOM	Illumina NovaSeq 6000	11271974	3381592200	1137676876								Senckenber Biodiversity and Climate Research Centre Frankfurt	SUBMISSION-26-06-2024-20:41:18:211		300112	2024-08-02 01:21:09	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/ERR013/13329/ERR13329159/ERR13329159.lite.1	s3://sra-pub-zq-6/ERR13329159/ERR13329159.lite.1	gs://sra-pub-zq-100/ERR13329159/ERR13329159.lite.1			2021-07				2024-08-01	Senckenber Biodiversity and Climate Research Centre Frankfurt	public	USA	41.124 N 78.523 W	L_PA_2_B_F	fatbody																2759	33208	6656	50557	7399	36668	300110	300112	Temnothorax longispinosus
Temnothorax longispinosus										no		PRJEB76961	SAMEA115778521	ERX12701406	ERR13330441	ERA30649564	ERS20385119	ERP161448	The Genomic Basis of Social Parasitism: A Geographical Mosaic of Behavioural, Chemical, and Environmental Adaptations in a Widespread Host-Parasite System	Raw reads: L_VT_7_H	unspecified	L_VT_7_H	RNASeq		paired	RNA-Seq	TRANSCRIPTOMIC	RANDOM	Illumina NovaSeq 6000	22529698	6758909400	2303826365								Senckenber Biodiversity and Climate Research Centre Frankfurt	SUBMISSION-26-06-2024-23:24:09:420		300112	2024-08-02 01:10:39	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/ERR013/13330/ERR13330441/ERR13330441.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/ERR13330441/ERR13330441	gs://sra-pub-zq-100/ERR13330441/ERR13330441.lite.1			2021-07				2024-08-01	Senckenber Biodiversity and Climate Research Centre Frankfurt	public	USA	43.945 N 73.076 W	L_VT_7_H	head+antennae																2759	33208	6656	50557	7399	36668	300110	300112	Temnothorax longispinosus
Temnothorax longispinosus										no		PRJEB76961	SAMEA115778222	ERX12701326	ERR13330361	ERA30649483	ERS20384820	ERP161448	The Genomic Basis of Social Parasitism: A Geographical Mosaic of Behavioural, Chemical, and Environmental Adaptations in a Widespread Host-Parasite System	Raw reads: L_VT_13_F	unspecified	L_VT_13_F	RNASeq		paired	RNA-Seq	TRANSCRIPTOMIC	RANDOM	Illumina NovaSeq 6000	26426665	7927999500	2710862171								Senckenber Biodiversity and Climate Research Centre Frankfurt	SUBMISSION-26-06-2024-22:19:53:186		300112	2024-08-02 01:10:38	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/ERR013/13330/ERR13330361/ERR13330361.lite.1	s3://sra-pub-zq-6/ERR13330361/ERR13330361.lite.1	gs://sra-pub-zq-100/ERR13330361/ERR13330361.lite.1			2021-07				2024-08-01	Senckenber Biodiversity and Climate Research Centre Frankfurt	public	USA	43.945 N 73.076 W	L_VT_13_F	fatbody																2759	33208	6656	50557	7399	36668	300110	300112	Temnothorax longispinosus
Temnothorax longispinosus										no		PRJEB76961	SAMEA115778511	ERX12700213	ERR13329248	ERA30649469	ERS20385109	ERP161448	The Genomic Basis of Social Parasitism: A Geographical Mosaic of Behavioural, Chemical, and Environmental Adaptations in a Widespread Host-Parasite System	Raw reads: L_VT_11_H	unspecified	L_VT_11_H	RNASeq		paired	RNA-Seq	TRANSCRIPTOMIC	RANDOM	Illumina NovaSeq 6000	23137533	6941259900	2380582662								Senckenber Biodiversity and Climate Research Centre Frankfurt	SUBMISSION-26-06-2024-22:03:57:257		300112	2024-08-02 01:28:36	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/ERR013/13329/ERR13329248/ERR13329248.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/ERR13329248/ERR13329248	gs://sra-pub-zq-100/ERR13329248/ERR13329248.lite.1			2021-07				2024-08-01	Senckenber Biodiversity and Climate Research Centre Frankfurt	public	USA	43.945 N 73.076 W	L_VT_11_H	head+antennae																2759	33208	6656	50557	7399	36668	300110	300112	Temnothorax longispinosus
Temnothorax longispinosus										no		PRJEB76961	SAMEA115778109	ERX12697600	ERR13326572	ERA30649003	ERS20384707	ERP161448	The Genomic Basis of Social Parasitism: A Geographical Mosaic of Behavioural, Chemical, and Environmental Adaptations in a Widespread Host-Parasite System	Raw reads: L_MA_4_F	unspecified	L_MA_4_F	RNASeq		paired	RNA-Seq	TRANSCRIPTOMIC	RANDOM	Illumina NovaSeq 6000	15173771	4552131300	1480632119								Senckenber Biodiversity and Climate Research Centre Frankfurt	SUBMISSION-26-06-2024-15:21:54:800		300112	2024-08-02 00:25:51	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/ERR013/13326/ERR13326572/ERR13326572.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/ERR13326572/ERR13326572	gs://sra-pub-zq-100/ERR13326572/ERR13326572.lite.1			2021-07				2024-08-01	Senckenber Biodiversity and Climate Research Centre Frankfurt	public	USA	42.407 N 71.204 W	L_MA_4_F	fatbody																2759	33208	6656	50557	7399	36668	300110	300112	Temnothorax longispinosus
Temnothorax longispinosus										no		PRJEB76961	SAMEA115778422	ERX12700011	ERR13329046	ERA30649281	ERS20385020	ERP161448	The Genomic Basis of Social Parasitism: A Geographical Mosaic of Behavioural, Chemical, and Environmental Adaptations in a Widespread Host-Parasite System	Raw reads: L_ME_1_H	unspecified	L_ME_1_H	RNASeq		paired	RNA-Seq	TRANSCRIPTOMIC	RANDOM	Illumina NovaSeq 6000	15553973	4666191900	1587462579								Senckenber Biodiversity and Climate Research Centre Frankfurt	SUBMISSION-26-06-2024-19:29:21:187		300112	2024-08-02 01:28:35	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/ERR013/13329/ERR13329046/ERR13329046.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/ERR13329046/ERR13329046	gs://sra-pub-zq-100/ERR13329046/ERR13329046.lite.1			2021-07				2024-08-01	Senckenber Biodiversity and Climate Research Centre Frankfurt	public	USA	44.413 N 70.851 W	L_ME_1_H	head+antennae																2759	33208	6656	50557	7399	36668	300110	300112	Temnothorax longispinosus
Temnothorax longispinosus										no		PRJEB76961	SAMEA115778518	ERX12701382	ERR13330417	ERA30649540	ERS20385116	ERP161448	The Genomic Basis of Social Parasitism: A Geographical Mosaic of Behavioural, Chemical, and Environmental Adaptations in a Widespread Host-Parasite System	Raw reads: L_VT_4_H	unspecified	L_VT_4_H	RNASeq		paired	RNA-Seq	TRANSCRIPTOMIC	RANDOM	Illumina NovaSeq 6000	20186999	6056099700	2127374117								Senckenber Biodiversity and Climate Research Centre Frankfurt	SUBMISSION-26-06-2024-23:02:54:212		300112	2024-08-02 01:28:36	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/ERR013/13330/ERR13330417/ERR13330417.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/ERR13330417/ERR13330417	gs://sra-pub-zq-100/ERR13330417/ERR13330417.lite.1			2021-07				2024-08-01	Senckenber Biodiversity and Climate Research Centre Frankfurt	public	USA	43.945 N 73.076 W	L_VT_4_H	head+antennae																2759	33208	6656	50557	7399	36668	300110	300112	Temnothorax longispinosus
Temnothorax longispinosus										no		PRJEB76961	SAMEA115778499	ERX12700046	ERR13329081	ERA30649316	ERS20385097	ERP161448	The Genomic Basis of Social Parasitism: A Geographical Mosaic of Behavioural, Chemical, and Environmental Adaptations in a Widespread Host-Parasite System	Raw reads: L_PA_12_H	unspecified	L_PA_12_H	RNASeq		paired	RNA-Seq	TRANSCRIPTOMIC	RANDOM	Illumina NovaSeq 6000	23197697	6959309100	2322085789								Senckenber Biodiversity and Climate Research Centre Frankfurt	SUBMISSION-26-06-2024-19:57:13:266		300112	2024-08-02 01:28:35	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/ERR013/13329/ERR13329081/ERR13329081.lite.1	s3://sra-pub-zq-9/ERR13329081/ERR13329081.lite.1	gs://sra-pub-zq-100/ERR13329081/ERR13329081.lite.1			2021-07				2024-08-01	Senckenber Biodiversity and Climate Research Centre Frankfurt	public	USA	41.124 N 78.523 W	L_PA_12_H	head+antennae																2759	33208	6656	50557	7399	36668	300110	300112	Temnothorax longispinosus
Temnothorax longispinosus										no		PRJEB76961	SAMEA115778235	ERX12701432	ERR13330467	ERA30649590	ERS20384833	ERP161448	The Genomic Basis of Social Parasitism: A Geographical Mosaic of Behavioural, Chemical, and Environmental Adaptations in a Widespread Host-Parasite System	Raw reads: L_WV_11_F	unspecified	L_WV_11_F	RNASeq		paired	RNA-Seq	TRANSCRIPTOMIC	RANDOM	Illumina NovaSeq 6000	16898769	5069630700	1720327302								Senckenber Biodiversity and Climate Research Centre Frankfurt	SUBMISSION-26-06-2024-23:40:56:080		300112	2024-08-02 01:10:39	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/ERR013/13330/ERR13330467/ERR13330467.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/ERR13330467/ERR13330467	gs://sra-pub-zq-100/ERR13330467/ERR13330467.lite.1			2021-07				2024-08-01	Senckenber Biodiversity and Climate Research Centre Frankfurt	public	USA	38.110 N 80.136 W	L_WV_11_F	fatbody																2759	33208	6656	50557	7399	36668	300110	300112	Temnothorax longispinosus
Temnothorax longispinosus										no		PRJEB76961	SAMEA115778492	ERX12699967	ERR13329002	ERA30649253	ERS20385090	ERP161448	The Genomic Basis of Social Parasitism: A Geographical Mosaic of Behavioural, Chemical, and Environmental Adaptations in a Widespread Host-Parasite System	Raw reads: L_OH_6_B_H	unspecified	L_OH_6_B_H	RNASeq		paired	RNA-Seq	TRANSCRIPTOMIC	RANDOM	Illumina NovaSeq 6000	18384813	5515443900	1853209617								Senckenber Biodiversity and Climate Research Centre Frankfurt	SUBMISSION-26-06-2024-19:01:02:195		300112	2024-08-02 01:21:08	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/ERR013/13329/ERR13329002/ERR13329002.lite.1	s3://sra-pub-zq-9/ERR13329002/ERR13329002.lite.1	gs://sra-pub-zq-100/ERR13329002/ERR13329002.lite.1			2021-07				2024-08-01	Senckenber Biodiversity and Climate Research Centre Frankfurt	public	USA	41.753 N 80.967 W	L_OH_6_B_H	head+antennae																2759	33208	6656	50557	7399	36668	300110	300112	Temnothorax longispinosus
Temnothorax longispinosus										no		PRJEB76961	SAMEA115778176	ERX12699861	ERR13328896	ERA30649141	ERS20384774	ERP161448	The Genomic Basis of Social Parasitism: A Geographical Mosaic of Behavioural, Chemical, and Environmental Adaptations in a Widespread Host-Parasite System	Raw reads: L_NYS_12_F	unspecified	L_NYS_12_F	RNASeq		paired	RNA-Seq	TRANSCRIPTOMIC	RANDOM	Illumina NovaSeq 6000	16456794	4937038200	1574344347								Senckenber Biodiversity and Climate Research Centre Frankfurt	SUBMISSION-26-06-2024-17:15:10:251		300112	2024-08-02 01:28:34	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/ERR013/13328/ERR13328896/ERR13328896.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/ERR13328896/ERR13328896	gs://sra-pub-zq-100/ERR13328896/ERR13328896.lite.1			2021-07				2024-08-01	Senckenber Biodiversity and Climate Research Centre Frankfurt	public	USA	41.455 N 73.868 W	L_NYS_12_F	fatbody																2759	33208	6656	50557	7399	36668	300110	300112	Temnothorax longispinosus
Temnothorax longispinosus										no		PRJEB76961	SAMEA115778158	ERX12701330	ERR13330365	ERA30649487	ERS20384756	ERP161448	The Genomic Basis of Social Parasitism: A Geographical Mosaic of Behavioural, Chemical, and Environmental Adaptations in a Widespread Host-Parasite System	Raw reads: L_NYH_1_F	unspecified	L_NYH_1_F	RNASeq		paired	RNA-Seq	TRANSCRIPTOMIC	RANDOM	Illumina NovaSeq 6000	16721021	5016306300	1717690087								Senckenber Biodiversity and Climate Research Centre Frankfurt	SUBMISSION-26-06-2024-22:22:57:805		300112	2024-08-02 01:21:09	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/ERR013/13330/ERR13330365/ERR13330365.lite.1	s3://sra-pub-zq-6/ERR13330365/ERR13330365.lite.1	gs://sra-pub-zq-100/ERR13330365/ERR13330365.lite.1			2021-07				2024-08-01	Senckenber Biodiversity and Climate Research Centre Frankfurt	public	USA	42.525 N 74.160 W	L_NYH_1_F	fatbody																2759	33208	6656	50557	7399	36668	300110	300112	Temnothorax longispinosus
Temnothorax longispinosus										no		PRJEB76961	SAMEA115778226	ERX12701367	ERR13330402	ERA30649525	ERS20384824	ERP161448	The Genomic Basis of Social Parasitism: A Geographical Mosaic of Behavioural, Chemical, and Environmental Adaptations in a Widespread Host-Parasite System	Raw reads: L_VT_3_F	unspecified	L_VT_3_F	RNASeq		paired	RNA-Seq	TRANSCRIPTOMIC	RANDOM	Illumina NovaSeq 6000	17361450	5208435000	1782498897								Senckenber Biodiversity and Climate Research Centre Frankfurt	SUBMISSION-26-06-2024-22:51:03:595		300112	2024-08-02 01:21:10	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/ERR013/13330/ERR13330402/ERR13330402.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/ERR13330402/ERR13330402	gs://sra-pub-zq-100/ERR13330402/ERR13330402.lite.1			2021-07				2024-08-01	Senckenber Biodiversity and Climate Research Centre Frankfurt	public	USA	43.945 N 73.076 W	L_VT_3_F	fatbody																2759	33208	6656	50557	7399	36668	300110	300112	Temnothorax longispinosus
Temnothorax longispinosus										no		PRJEB76961	SAMEA115778191	ERX12701505	ERR13330540	ERA30649664	ERS20384789	ERP161448	The Genomic Basis of Social Parasitism: A Geographical Mosaic of Behavioural, Chemical, and Environmental Adaptations in a Widespread Host-Parasite System	Raw reads: L_OH_12_B_F	unspecified	L_OH_12_B_F	RNASeq		paired	RNA-Seq	TRANSCRIPTOMIC	RANDOM	Illumina NovaSeq 6000	21771250	6531375000	2243986374								Senckenber Biodiversity and Climate Research Centre Frankfurt	SUBMISSION-27-06-2024-00:32:56:152		300112	2024-08-02 01:21:11	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/ERR013/13330/ERR13330540/ERR13330540.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/ERR13330540/ERR13330540	gs://sra-pub-zq-100/ERR13330540/ERR13330540.lite.1			2021-07				2024-08-01	Senckenber Biodiversity and Climate Research Centre Frankfurt	public	USA	41.753 N 80.967 W	L_OH_12_B_F	fatbody																2759	33208	6656	50557	7399	36668	300110	300112	Temnothorax longispinosus
Temnothorax longispinosus										no		PRJEB76961	SAMEA115778424	ERX12699971	ERR13329006	ERA30649257	ERS20385022	ERP161448	The Genomic Basis of Social Parasitism: A Geographical Mosaic of Behavioural, Chemical, and Environmental Adaptations in a Widespread Host-Parasite System	Raw reads: L_ME_11_H	unspecified	L_ME_11_H	RNASeq		paired	RNA-Seq	TRANSCRIPTOMIC	RANDOM	Illumina NovaSeq 6000	29440939	8832281700	2851272438								Senckenber Biodiversity and Climate Research Centre Frankfurt	SUBMISSION-26-06-2024-19:04:58:357		300112	2024-08-02 01:10:38	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/ERR013/13329/ERR13329006/ERR13329006.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/ERR13329006/ERR13329006	gs://sra-pub-zq-100/ERR13329006/ERR13329006.lite.1			2021-07				2024-08-01	Senckenber Biodiversity and Climate Research Centre Frankfurt	public	USA	44.413 N 70.851 W	L_ME_11_H	head+antennae																2759	33208	6656	50557	7399	36668	300110	300112	Temnothorax longispinosus
Temnothorax longispinosus										no		PRJEB76961	SAMEA115778183	ERX12701460	ERR13330495	ERA30649618	ERS20384781	ERP161448	The Genomic Basis of Social Parasitism: A Geographical Mosaic of Behavioural, Chemical, and Environmental Adaptations in a Widespread Host-Parasite System	Raw reads: L_NYS_5_F	unspecified	L_NYS_5_F	RNASeq		paired	RNA-Seq	TRANSCRIPTOMIC	RANDOM	Illumina NovaSeq 6000	16795863	5038758900	1740164903								Senckenber Biodiversity and Climate Research Centre Frankfurt	SUBMISSION-27-06-2024-00:00:19:420		300112	2024-08-02 00:25:55	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/ERR013/13330/ERR13330495/ERR13330495.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/ERR13330495/ERR13330495	gs://sra-pub-zq-100/ERR13330495/ERR13330495.lite.1			2021-07				2024-08-01	Senckenber Biodiversity and Climate Research Centre Frankfurt	public	USA	41.455 N 73.868 W	L_NYS_5_F	fatbody																2759	33208	6656	50557	7399	36668	300110	300112	Temnothorax longispinosus
Temnothorax longispinosus										no		PRJEB76961	SAMEA115778177	ERX12699877	ERR13328912	ERA30649157	ERS20384775	ERP161448	The Genomic Basis of Social Parasitism: A Geographical Mosaic of Behavioural, Chemical, and Environmental Adaptations in a Widespread Host-Parasite System	Raw reads: L_NYS_13_F	unspecified	L_NYS_13_F	RNASeq		paired	RNA-Seq	TRANSCRIPTOMIC	RANDOM	Illumina NovaSeq 6000	17238494	5171548200	1690996233								Senckenber Biodiversity and Climate Research Centre Frankfurt	SUBMISSION-26-06-2024-17:39:03:995		300112	2024-08-02 00:25:52	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/ERR013/13328/ERR13328912/ERR13328912.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/ERR13328912/ERR13328912	gs://sra-pub-zq-100/ERR13328912/ERR13328912.lite.1			2021-07				2024-08-01	Senckenber Biodiversity and Climate Research Centre Frankfurt	public	USA	41.455 N 73.868 W	L_NYS_13_F	fatbody																2759	33208	6656	50557	7399	36668	300110	300112	Temnothorax longispinosus
Temnothorax longispinosus										no		PRJEB76961	SAMEA115778470	ERX12699874	ERR13328909	ERA30649154	ERS20385068	ERP161448	The Genomic Basis of Social Parasitism: A Geographical Mosaic of Behavioural, Chemical, and Environmental Adaptations in a Widespread Host-Parasite System	Raw reads: L_NYS_13_H	unspecified	L_NYS_13_H	RNASeq		paired	RNA-Seq	TRANSCRIPTOMIC	RANDOM	Illumina NovaSeq 6000	18315423	5494626900	1848689053								Senckenber Biodiversity and Climate Research Centre Frankfurt	SUBMISSION-26-06-2024-17:34:59:248		300112	2024-08-02 01:21:08	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/ERR013/13328/ERR13328909/ERR13328909.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/ERR13328909/ERR13328909	gs://sra-pub-zq-100/ERR13328909/ERR13328909.lite.1			2021-07				2024-08-01	Senckenber Biodiversity and Climate Research Centre Frankfurt	public	USA	41.455 N 73.868 W	L_NYS_13_H	head+antennae																2759	33208	6656	50557	7399	36668	300110	300112	Temnothorax longispinosus
Temnothorax longispinosus										no		PRJEB76961	SAMEA115778452	ERX12700270	ERR13329305	ERA30649478	ERS20385050	ERP161448	The Genomic Basis of Social Parasitism: A Geographical Mosaic of Behavioural, Chemical, and Environmental Adaptations in a Widespread Host-Parasite System	Raw reads: L_NYH_10_H	unspecified	L_NYH_10_H	RNASeq		paired	RNA-Seq	TRANSCRIPTOMIC	RANDOM	Illumina NovaSeq 6000	34051978	10215593400	3492286586								Senckenber Biodiversity and Climate Research Centre Frankfurt	SUBMISSION-26-06-2024-22:14:40:366		300112	2024-08-02 01:21:09	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/ERR013/13329/ERR13329305/ERR13329305.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/ERR13329305/ERR13329305	gs://sra-pub-zq-100/ERR13329305/ERR13329305.lite.1			2021-07				2024-08-01	Senckenber Biodiversity and Climate Research Centre Frankfurt	public	USA	42.525 N 74.160 W	L_NYH_10_H	head+antennae																2759	33208	6656	50557	7399	36668	300110	300112	Temnothorax longispinosus
Temnothorax longispinosus										no		PRJEB76961	SAMEA115778169	ERX12701371	ERR13330406	ERA30649529	ERS20384767	ERP161448	The Genomic Basis of Social Parasitism: A Geographical Mosaic of Behavioural, Chemical, and Environmental Adaptations in a Widespread Host-Parasite System	Raw reads: L_NYH_6_F	unspecified	L_NYH_6_F	RNASeq		paired	RNA-Seq	TRANSCRIPTOMIC	RANDOM	Illumina NovaSeq 6000	20061204	6018361200	2058519407								Senckenber Biodiversity and Climate Research Centre Frankfurt	SUBMISSION-26-06-2024-22:55:33:333		300112	2024-08-02 01:21:10	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/ERR013/13330/ERR13330406/ERR13330406.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/ERR13330406/ERR13330406	gs://sra-pub-zq-100/ERR13330406/ERR13330406.lite.1			2021-07				2024-08-01	Senckenber Biodiversity and Climate Research Centre Frankfurt	public	USA	42.525 N 74.160 W	L_NYH_6_F	fatbody																2759	33208	6656	50557	7399	36668	300110	300112	Temnothorax longispinosus
