scientific_name	sample_group	tissue	genotype	sex	age	treatment	source_name	is_sampled	is_qualified	exclusion	protocol	bioproject	biosample	experiment	run	sra_primary	sra_sample	sra_study	study_title	exp_title	design	sample_title	sample_description	lib_name	lib_layout	lib_strategy	lib_source	lib_selection	instrument	total_spots	total_bases	size	nominal_length	nominal_sdev	spot_length	read_index	read_class	read_type	base_coord	lab	center	submitter_id	pubmed_id	taxid	published_date	biomaterial_provider	cell	location	antibody	batch	misc	NCBI_Link	AWS_Link	GCP_Link	isolate	host	isolation_source	collection_date	geo_loc_name	biosamplemodel	breed	replicate	lat_lon	ecotype	dev_stage	nest_#	sample_month	colony	pooled_individual	caste	altitude	collected_by	depth	env_biome	host_tissue_sampled	identified_by	specimen_voucher	temp	biological_replicate	taxid_domain	taxid_kingdom	taxid_phylum	taxid_class	taxid_order	taxid_family	taxid_genus	taxid_species	scientific_name_original
Linepithema humile	whole body	whole body						yes	yes	no		PRJNA1038699	SAMN40966791	SRX24860686	SRR29345304	SRA1845553	SRS21570709	SRP471209	Complementary sex determination locus of Argentine ants	Developmental RNA-seq time series	KAPA Stranded RNA-Seq Kits	lhum_48h_dip_35		lhum_48h_dip_35	paired	RNA-Seq	TRANSCRIPTOMIC	PCR	Illumina NovaSeq 6000	2160319	652416338	258757351								Ecology and Evolution	University of Lausanne	SUB14353536	38820161.0	83485	2024-06-25 10:49:31							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/SRR029/29345/SRR29345304/SRR29345304.lite.1	s3://sra-pub-zq-2/SRR29345304/SRR29345304.lite.1	gs://sra-pub-zq-100/SRR29345304/SRR29345304.lite.1	lhum_48h_dip_35	not applicable	not applicable	2021-05	France	Invertebrate																				2759	33208	6656	50557	7399	36668	83484	83485	Linepithema humile
Linepithema humile	whole body	whole body						yes	yes	no		PRJNA1038699	SAMN40966779	SRX24860890	SRR29345101	SRA1845553	SRS21570913	SRP471209	Complementary sex determination locus of Argentine ants	Developmental RNA-seq time series	KAPA Stranded RNA-Seq Kits	lhum_24h_hap_20		lhum_24h_hap_20	paired	RNA-Seq	TRANSCRIPTOMIC	PCR	Illumina NovaSeq 6000	2277347	687758794	270117755								Ecology and Evolution	University of Lausanne	SUB14353536	38820161.0	83485	2024-06-25 10:49:42							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/SRR029/29345/SRR29345101/SRR29345101.lite.1	s3://sra-pub-zq-2/SRR29345101/SRR29345101.lite.1	gs://sra-pub-zq-100/SRR29345101/SRR29345101.lite.1	lhum_24h_hap_20	not applicable	not applicable	2021-05	France	Invertebrate																				2759	33208	6656	50557	7399	36668	83484	83485	Linepithema humile
Linepithema humile	whole body	whole body						yes	yes	no		PRJNA1038699	SAMN40966803	SRX24860699	SRR29345291	SRA1845553	SRS21570722	SRP471209	Complementary sex determination locus of Argentine ants	Developmental RNA-seq time series	KAPA Stranded RNA-Seq Kits	lhum_60h_hap_50		lhum_60h_hap_50	paired	RNA-Seq	TRANSCRIPTOMIC	PCR	Illumina NovaSeq 6000	3729255	1126235010	455258465								Ecology and Evolution	University of Lausanne	SUB14353536	38820161.0	83485	2024-06-25 10:49:31							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/SRR029/29345/SRR29345291/SRR29345291.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR29345291/SRR29345291	gs://sra-pub-zq-100/SRR29345291/SRR29345291.lite.1	lhum_60h_hap_50	not applicable	not applicable	2021-05	France	Invertebrate																				2759	33208	6656	50557	7399	36668	83484	83485	Linepithema humile
Linepithema humile	whole body	whole body						yes	yes	no		PRJNA1038699	SAMN40966796	SRX24860692	SRR29345298	SRA1845553	SRS21570715	SRP471209	Complementary sex determination locus of Argentine ants	Developmental RNA-seq time series	KAPA Stranded RNA-Seq Kits	lhum_48h_hap_40		lhum_48h_hap_40	paired	RNA-Seq	TRANSCRIPTOMIC	PCR	Illumina NovaSeq 6000	4058935	1225798370	481792397								Ecology and Evolution	University of Lausanne	SUB14353536	38820161.0	83485	2024-06-25 10:49:31							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/SRR029/29345/SRR29345298/SRR29345298.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR29345298/SRR29345298	gs://sra-pub-zq-100/SRR29345298/SRR29345298.lite.1	lhum_48h_hap_40	not applicable	not applicable	2021-05	France	Invertebrate																				2759	33208	6656	50557	7399	36668	83484	83485	Linepithema humile
Linepithema humile	whole body	whole body						yes	yes	no		PRJNA1038699	SAMN40966788	SRX24860683	SRR29345307	SRA1845553	SRS21570706	SRP471209	Complementary sex determination locus of Argentine ants	Developmental RNA-seq time series	KAPA Stranded RNA-Seq Kits	lhum_48h_dip_31		lhum_48h_dip_31	paired	RNA-Seq	TRANSCRIPTOMIC	PCR	Illumina NovaSeq 6000	4164850	1257784700	494974137								Ecology and Evolution	University of Lausanne	SUB14353536	38820161.0	83485	2024-06-25 10:49:30							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/SRR029/29345/SRR29345307/SRR29345307.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR29345307/SRR29345307	gs://sra-pub-zq-100/SRR29345307/SRR29345307.lite.1	lhum_48h_dip_31	not applicable	not applicable	2021-05	France	Invertebrate																				2759	33208	6656	50557	7399	36668	83484	83485	Linepithema humile
Linepithema humile	whole body	whole body						yes	yes	no		PRJNA1038699	SAMN40966787	SRX24860682	SRR29345308	SRA1845553	SRS21570705	SRP471209	Complementary sex determination locus of Argentine ants	Developmental RNA-seq time series	KAPA Stranded RNA-Seq Kits	lhum_36h_hap_34		lhum_36h_hap_34	paired	RNA-Seq	TRANSCRIPTOMIC	PCR	Illumina NovaSeq 6000	4237800	1279815600	511884790								Ecology and Evolution	University of Lausanne	SUB14353536	38820161.0	83485	2024-06-25 10:49:30							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/SRR029/29345/SRR29345308/SRR29345308.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR29345308/SRR29345308	gs://sra-pub-zq-100/SRR29345308/SRR29345308.lite.1	lhum_36h_hap_34	not applicable	not applicable	2021-05	France	Invertebrate																				2759	33208	6656	50557	7399	36668	83484	83485	Linepithema humile
Linepithema humile	whole body	whole body						yes	yes	no		PRJNA1038699	SAMN40966793	SRX24860688	SRR29345302	SRA1845553	SRS21570711	SRP471209	Complementary sex determination locus of Argentine ants	Developmental RNA-seq time series	KAPA Stranded RNA-Seq Kits	lhum_48h_hap_37		lhum_48h_hap_37	paired	RNA-Seq	TRANSCRIPTOMIC	PCR	Illumina NovaSeq 6000	4413278	1332809956	539960228								Ecology and Evolution	University of Lausanne	SUB14353536	38820161.0	83485	2024-06-25 10:49:31							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/SRR029/29345/SRR29345302/SRR29345302.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR29345302/SRR29345302	gs://sra-pub-zq-100/SRR29345302/SRR29345302.lite.1	lhum_48h_hap_37	not applicable	not applicable	2021-05	France	Invertebrate																				2759	33208	6656	50557	7399	36668	83484	83485	Linepithema humile
Linepithema humile	whole body	whole body						yes	yes	no		PRJNA1038699	SAMN40966792	SRX24860687	SRR29345303	SRA1845553	SRS21570710	SRP471209	Complementary sex determination locus of Argentine ants	Developmental RNA-seq time series	KAPA Stranded RNA-Seq Kits	lhum_48h_hap_36		lhum_48h_hap_36	paired	RNA-Seq	TRANSCRIPTOMIC	PCR	Illumina NovaSeq 6000	4688082	1415800764	555483174								Ecology and Evolution	University of Lausanne	SUB14353536	38820161.0	83485	2024-06-25 10:49:31							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/SRR029/29345/SRR29345303/SRR29345303.lite.1	s3://sra-pub-zq-2/SRR29345303/SRR29345303.lite.1	gs://sra-pub-zq-100/SRR29345303/SRR29345303.lite.1	lhum_48h_hap_36	not applicable	not applicable	2021-05	France	Invertebrate																				2759	33208	6656	50557	7399	36668	83484	83485	Linepithema humile
Linepithema humile	whole body	whole body						yes	yes	no		PRJNA1038699	SAMN40966805	SRX24860702	SRR29345288	SRA1845553	SRS21570725	SRP471209	Complementary sex determination locus of Argentine ants	Developmental RNA-seq time series	KAPA Stranded RNA-Seq Kits	lhum_72h_dip_52		lhum_72h_dip_52	paired	RNA-Seq	TRANSCRIPTOMIC	PCR	Illumina NovaSeq 6000	4752124	1435141448	565071058								Ecology and Evolution	University of Lausanne	SUB14353536	38820161.0	83485	2024-06-25 10:49:33							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/SRR029/29345/SRR29345288/SRR29345288.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR29345288/SRR29345288	gs://sra-pub-zq-100/SRR29345288/SRR29345288.lite.1	lhum_72h_dip_52	not applicable	not applicable	2021-05	France	Invertebrate																				2759	33208	6656	50557	7399	36668	83484	83485	Linepithema humile
Linepithema humile	whole body	whole body						yes	yes	no		PRJNA1038699	SAMN40966769	SRX24860879	SRR29345112	SRA1845553	SRS21570901	SRP471209	Complementary sex determination locus of Argentine ants	Developmental RNA-seq time series	KAPA Stranded RNA-Seq Kits	lhum_12h_hap_7		lhum_12h_hap_7	paired	RNA-Seq	TRANSCRIPTOMIC	PCR	Illumina NovaSeq 6000	4982507	1504717114	610428408								Ecology and Evolution	University of Lausanne	SUB14353536	38820161.0	83485	2024-06-25 10:49:43							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/SRR029/29345/SRR29345112/SRR29345112.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR29345112/SRR29345112	gs://sra-pub-zq-100/SRR29345112/SRR29345112.lite.1	lhum_12h_hap_7	not applicable	not applicable	2021-05	France	Invertebrate																				2759	33208	6656	50557	7399	36668	83484	83485	Linepithema humile
Linepithema humile	whole body	whole body						yes	yes	no		PRJNA1038699	SAMN40966794	SRX24860690	SRR29345300	SRA1845553	SRS21570713	SRP471209	Complementary sex determination locus of Argentine ants	Developmental RNA-seq time series	KAPA Stranded RNA-Seq Kits	lhum_48h_hap_38		lhum_48h_hap_38	paired	RNA-Seq	TRANSCRIPTOMIC	PCR	Illumina NovaSeq 6000	4999615	1509883730	600055964								Ecology and Evolution	University of Lausanne	SUB14353536	38820161.0	83485	2024-06-25 10:49:31							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/SRR029/29345/SRR29345300/SRR29345300.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR29345300/SRR29345300	gs://sra-pub-zq-100/SRR29345300/SRR29345300.lite.1	lhum_48h_hap_38	not applicable	not applicable	2021-05	France	Invertebrate																				2759	33208	6656	50557	7399	36668	83484	83485	Linepithema humile
Linepithema humile	whole body	whole body						yes	yes	no		PRJNA1038699	SAMN40966801	SRX24860697	SRR29345293	SRA1845553	SRS21570720	SRP471209	Complementary sex determination locus of Argentine ants	Developmental RNA-seq time series	KAPA Stranded RNA-Seq Kits	lhum_60h_hap_48		lhum_60h_hap_48	paired	RNA-Seq	TRANSCRIPTOMIC	PCR	Illumina NovaSeq 6000	5004194	1511266588	594190192								Ecology and Evolution	University of Lausanne	SUB14353536	38820161.0	83485	2024-06-25 10:49:32							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/SRR029/29345/SRR29345293/SRR29345293.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR29345293/SRR29345293	gs://sra-pub-zq-100/SRR29345293/SRR29345293.lite.1	lhum_60h_hap_48	not applicable	not applicable	2021-05	France	Invertebrate																				2759	33208	6656	50557	7399	36668	83484	83485	Linepithema humile
Linepithema humile	whole body	whole body						yes	yes	no		PRJNA1038699	SAMN40966770	SRX24860880	SRR29345111	SRA1845553	SRS21570903	SRP471209	Complementary sex determination locus of Argentine ants	Developmental RNA-seq time series	KAPA Stranded RNA-Seq Kits	lhum_12h_hap_8		lhum_12h_hap_8	paired	RNA-Seq	TRANSCRIPTOMIC	PCR	Illumina NovaSeq 6000	5033411	1520090122	594302727								Ecology and Evolution	University of Lausanne	SUB14353536	38820161.0	83485	2024-06-25 10:49:43							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/SRR029/29345/SRR29345111/SRR29345111.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR29345111/SRR29345111	gs://sra-pub-zq-100/SRR29345111/SRR29345111.lite.1	lhum_12h_hap_8	not applicable	not applicable	2021-05	France	Invertebrate																				2759	33208	6656	50557	7399	36668	83484	83485	Linepithema humile
Linepithema humile	whole body	whole body						yes	yes	no		PRJNA1038699	SAMN40966804	SRX24860701	SRR29345289	SRA1845553	SRS21570724	SRP471209	Complementary sex determination locus of Argentine ants	Developmental RNA-seq time series	KAPA Stranded RNA-Seq Kits	lhum_72h_dip_51		lhum_72h_dip_51	paired	RNA-Seq	TRANSCRIPTOMIC	PCR	Illumina NovaSeq 6000	5126370	1548163740	601319686								Ecology and Evolution	University of Lausanne	SUB14353536	38820161.0	83485	2024-06-25 10:49:32							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/SRR029/29345/SRR29345289/SRR29345289.lite.1	s3://sra-pub-zq-2/SRR29345289/SRR29345289.lite.1	gs://sra-pub-zq-100/SRR29345289/SRR29345289.lite.1	lhum_72h_dip_51	not applicable	not applicable	2021-05	France	Invertebrate																				2759	33208	6656	50557	7399	36668	83484	83485	Linepithema humile
Linepithema humile	whole body	whole body						yes	yes	no		PRJNA1038699	SAMN40966789	SRX24860684	SRR29345306	SRA1845553	SRS21570707	SRP471209	Complementary sex determination locus of Argentine ants	Developmental RNA-seq time series	KAPA Stranded RNA-Seq Kits	lhum_48h_dip_33		lhum_48h_dip_33	paired	RNA-Seq	TRANSCRIPTOMIC	PCR	Illumina NovaSeq 6000	5146753	1554319406	617425068								Ecology and Evolution	University of Lausanne	SUB14353536	38820161.0	83485	2024-06-25 10:49:31							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/SRR029/29345/SRR29345306/SRR29345306.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR29345306/SRR29345306	gs://sra-pub-zq-100/SRR29345306/SRR29345306.lite.1	lhum_48h_dip_33	not applicable	not applicable	2021-05	France	Invertebrate																				2759	33208	6656	50557	7399	36668	83484	83485	Linepithema humile
Linepithema humile	whole body	whole body						yes	yes	no		PRJNA1038699	SAMN40966775	SRX24860886	SRR29345105	SRA1845553	SRS21570909	SRP471209	Complementary sex determination locus of Argentine ants	Developmental RNA-seq time series	KAPA Stranded RNA-Seq Kits	lhum_24h_hap_16		lhum_24h_hap_16	paired	RNA-Seq	TRANSCRIPTOMIC	PCR	Illumina NovaSeq 6000	5178927	1564035954	611947345								Ecology and Evolution	University of Lausanne	SUB14353536	38820161.0	83485	2024-06-25 10:49:42							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/SRR029/29345/SRR29345105/SRR29345105.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR29345105/SRR29345105	gs://sra-pub-zq-100/SRR29345105/SRR29345105.lite.1	lhum_24h_hap_16	not applicable	not applicable	2021-05	France	Invertebrate																				2759	33208	6656	50557	7399	36668	83484	83485	Linepithema humile
Linepithema humile	whole body	whole body						yes	yes	no		PRJNA1038699	SAMN40966802	SRX24860698	SRR29345292	SRA1845553	SRS21570721	SRP471209	Complementary sex determination locus of Argentine ants	Developmental RNA-seq time series	KAPA Stranded RNA-Seq Kits	lhum_60h_hap_49		lhum_60h_hap_49	paired	RNA-Seq	TRANSCRIPTOMIC	PCR	Illumina NovaSeq 6000	5390816	1628026432	634110409								Ecology and Evolution	University of Lausanne	SUB14353536	38820161.0	83485	2024-06-25 10:49:32							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/SRR029/29345/SRR29345292/SRR29345292.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR29345292/SRR29345292	gs://sra-pub-zq-100/SRR29345292/SRR29345292.lite.1	lhum_60h_hap_49	not applicable	not applicable	2021-05	France	Invertebrate																				2759	33208	6656	50557	7399	36668	83484	83485	Linepithema humile
Linepithema humile	whole body	whole body						yes	yes	no		PRJNA1038699	SAMN40966790	SRX24860685	SRR29345305	SRA1845553	SRS21570708	SRP471209	Complementary sex determination locus of Argentine ants	Developmental RNA-seq time series	KAPA Stranded RNA-Seq Kits	lhum_48h_dip_34		lhum_48h_dip_34	paired	RNA-Seq	TRANSCRIPTOMIC	PCR	Illumina NovaSeq 6000	5406494	1632761188	643438072								Ecology and Evolution	University of Lausanne	SUB14353536	38820161.0	83485	2024-06-25 10:49:31							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/SRR029/29345/SRR29345305/SRR29345305.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR29345305/SRR29345305	gs://sra-pub-zq-100/SRR29345305/SRR29345305.lite.1	lhum_48h_dip_34	not applicable	not applicable	2021-05	France	Invertebrate																				2759	33208	6656	50557	7399	36668	83484	83485	Linepithema humile
Linepithema humile	whole body	whole body						yes	yes	no		PRJNA1038699	SAMN40966771	SRX24860881	SRR29345110	SRA1845553	SRS21570904	SRP471209	Complementary sex determination locus of Argentine ants	Developmental RNA-seq time series	KAPA Stranded RNA-Seq Kits	lhum_12h_hap_9		lhum_12h_hap_9	paired	RNA-Seq	TRANSCRIPTOMIC	PCR	Illumina NovaSeq 6000	5443167	1643836434	642524069								Ecology and Evolution	University of Lausanne	SUB14353536	38820161.0	83485	2024-06-25 10:49:43							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/SRR029/29345/SRR29345110/SRR29345110.lite.1	s3://sra-pub-zq-2/SRR29345110/SRR29345110.lite.1	gs://sra-pub-zq-100/SRR29345110/SRR29345110.lite.1	lhum_12h_hap_9	not applicable	not applicable	2021-05	France	Invertebrate																				2759	33208	6656	50557	7399	36668	83484	83485	Linepithema humile
Linepithema humile	whole body	whole body						yes	yes	no		PRJNA1038699	SAMN40966767	SRX24860877	SRR29345114	SRA1845553	SRS21570900	SRP471209	Complementary sex determination locus of Argentine ants	Developmental RNA-seq time series	KAPA Stranded RNA-Seq Kits	lhum_12h_hap_10		lhum_12h_hap_10	paired	RNA-Seq	TRANSCRIPTOMIC	PCR	Illumina NovaSeq 6000	5704708	1722821816	693461695								Ecology and Evolution	University of Lausanne	SUB14353536	38820161.0	83485	2024-06-25 10:49:43							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/SRR029/29345/SRR29345114/SRR29345114.lite.1	s3://sra-pub-zq-2/SRR29345114/SRR29345114.lite.1	gs://sra-pub-zq-100/SRR29345114/SRR29345114.lite.1	lhum_12h_hap_10	not applicable	not applicable	2021-05	France	Invertebrate																				2759	33208	6656	50557	7399	36668	83484	83485	Linepithema humile
Linepithema humile	whole body	whole body						yes	yes	no		PRJNA1038699	SAMN40966797	SRX24860693	SRR29345297	SRA1845553	SRS21570716	SRP471209	Complementary sex determination locus of Argentine ants	Developmental RNA-seq time series	KAPA Stranded RNA-Seq Kits	lhum_60h_dip_41		lhum_60h_dip_41	paired	RNA-Seq	TRANSCRIPTOMIC	PCR	Illumina NovaSeq 6000	5745401	1735111102	688694882								Ecology and Evolution	University of Lausanne	SUB14353536	38820161.0	83485	2024-06-25 10:49:31							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/SRR029/29345/SRR29345297/SRR29345297.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR29345297/SRR29345297	gs://sra-pub-zq-100/SRR29345297/SRR29345297.lite.1	lhum_60h_dip_41	not applicable	not applicable	2021-05	France	Invertebrate																				2759	33208	6656	50557	7399	36668	83484	83485	Linepithema humile
Linepithema humile	whole body	whole body						yes	yes	no		PRJNA1038699	SAMN40966777	SRX24860888	SRR29345103	SRA1845553	SRS21570911	SRP471209	Complementary sex determination locus of Argentine ants	Developmental RNA-seq time series	KAPA Stranded RNA-Seq Kits	lhum_24h_hap_18		lhum_24h_hap_18	paired	RNA-Seq	TRANSCRIPTOMIC	PCR	Illumina NovaSeq 6000	5926499	1789802698	707530997								Ecology and Evolution	University of Lausanne	SUB14353536	38820161.0	83485	2024-06-25 10:49:42							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/SRR029/29345/SRR29345103/SRR29345103.lite.1	s3://sra-pub-zq-2/SRR29345103/SRR29345103.lite.1	gs://sra-pub-zq-100/SRR29345103/SRR29345103.lite.1	lhum_24h_hap_18	not applicable	not applicable	2021-05	France	Invertebrate																				2759	33208	6656	50557	7399	36668	83484	83485	Linepithema humile
Linepithema humile	whole body	whole body						yes	yes	no		PRJNA1038699	SAMN40966786	SRX24860898	SRR29344992	SRA1845553	SRS21570920	SRP471209	Complementary sex determination locus of Argentine ants	Developmental RNA-seq time series	KAPA Stranded RNA-Seq Kits	lhum_36h_hap_32		lhum_36h_hap_32	paired	RNA-Seq	TRANSCRIPTOMIC	PCR	Illumina NovaSeq 6000	5963341	1800928982	700303640								Ecology and Evolution	University of Lausanne	SUB14353536	38820161.0	83485	2024-06-25 10:49:43							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/SRR029/29344/SRR29344992/SRR29344992.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR29344992/SRR29344992	gs://sra-pub-zq-100/SRR29344992/SRR29344992.lite.1	lhum_36h_hap_32	not applicable	not applicable	2021-05	France	Invertebrate																				2759	33208	6656	50557	7399	36668	83484	83485	Linepithema humile
Linepithema humile	whole body	whole body						yes	yes	no		PRJNA1038699	SAMN40966795	SRX24860691	SRR29345299	SRA1845553	SRS21570714	SRP471209	Complementary sex determination locus of Argentine ants	Developmental RNA-seq time series	KAPA Stranded RNA-Seq Kits	lhum_48h_hap_39		lhum_48h_hap_39	paired	RNA-Seq	TRANSCRIPTOMIC	PCR	Illumina NovaSeq 6000	5979358	1805766116	704919729								Ecology and Evolution	University of Lausanne	SUB14353536	38820161.0	83485	2024-06-25 10:49:31							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/SRR029/29345/SRR29345299/SRR29345299.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR29345299/SRR29345299	gs://sra-pub-zq-100/SRR29345299/SRR29345299.lite.1	lhum_48h_hap_39	not applicable	not applicable	2021-05	France	Invertebrate																				2759	33208	6656	50557	7399	36668	83484	83485	Linepithema humile
Linepithema humile	whole body	whole body						yes	yes	no		PRJNA1038699	SAMN40966799	SRX24860695	SRR29345295	SRA1845553	SRS21570718	SRP471209	Complementary sex determination locus of Argentine ants	Developmental RNA-seq time series	KAPA Stranded RNA-Seq Kits	lhum_60h_hap_46		lhum_60h_hap_46	paired	RNA-Seq	TRANSCRIPTOMIC	PCR	Illumina NovaSeq 6000	6032718	1821880836	703075133								Ecology and Evolution	University of Lausanne	SUB14353536	38820161.0	83485	2024-06-25 10:49:31							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/SRR029/29345/SRR29345295/SRR29345295.lite.1	s3://sra-pub-zq-2/SRR29345295/SRR29345295.lite.1	gs://sra-pub-zq-100/SRR29345295/SRR29345295.lite.1	lhum_60h_hap_46	not applicable	not applicable	2021-05	France	Invertebrate																				2759	33208	6656	50557	7399	36668	83484	83485	Linepithema humile
Linepithema humile	whole body	whole body						yes	yes	no		PRJNA1038699	SAMN40966782	SRX24860893	SRR29345098	SRA1845553	SRS21570916	SRP471209	Complementary sex determination locus of Argentine ants	Developmental RNA-seq time series	KAPA Stranded RNA-Seq Kits	lhum_36h_dip_24		lhum_36h_dip_24	paired	RNA-Seq	TRANSCRIPTOMIC	PCR	Illumina NovaSeq 6000	6086265	1838052030	718905558								Ecology and Evolution	University of Lausanne	SUB14353536	38820161.0	83485	2024-06-25 10:49:42							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/SRR029/29345/SRR29345098/SRR29345098.lite.1	s3://sra-pub-zq-2/SRR29345098/SRR29345098.lite.1	gs://sra-pub-zq-100/SRR29345098/SRR29345098.lite.1	lhum_36h_dip_24	not applicable	not applicable	2021-05	France	Invertebrate																				2759	33208	6656	50557	7399	36668	83484	83485	Linepithema humile
Linepithema humile	whole body	whole body						yes	yes	no		PRJNA1038699	SAMN40966811	SRX24860708	SRR29345282	SRA1845553	SRS21570731	SRP471209	Complementary sex determination locus of Argentine ants	Developmental RNA-seq time series	KAPA Stranded RNA-Seq Kits	lhum_72h_hap_60		lhum_72h_hap_60	paired	RNA-Seq	TRANSCRIPTOMIC	PCR	Illumina NovaSeq 6000	6104247	1843482594	723259630								Ecology and Evolution	University of Lausanne	SUB14353536	38820161.0	83485	2024-06-25 10:49:32							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/SRR029/29345/SRR29345282/SRR29345282.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR29345282/SRR29345282	gs://sra-pub-zq-100/SRR29345282/SRR29345282.lite.1	lhum_72h_hap_60	not applicable	not applicable	2021-05	France	Invertebrate																				2759	33208	6656	50557	7399	36668	83484	83485	Linepithema humile
Linepithema humile	whole body	whole body						yes	yes	no		PRJNA1038699	SAMN40966800	SRX24860696	SRR29345294	SRA1845553	SRS21570719	SRP471209	Complementary sex determination locus of Argentine ants	Developmental RNA-seq time series	KAPA Stranded RNA-Seq Kits	lhum_60h_hap_47		lhum_60h_hap_47	paired	RNA-Seq	TRANSCRIPTOMIC	PCR	Illumina NovaSeq 6000	6145088	1855816576	725197091								Ecology and Evolution	University of Lausanne	SUB14353536	38820161.0	83485	2024-06-25 10:49:31							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/SRR029/29345/SRR29345294/SRR29345294.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR29345294/SRR29345294	gs://sra-pub-zq-100/SRR29345294/SRR29345294.lite.1	lhum_60h_hap_47	not applicable	not applicable	2021-05	France	Invertebrate																				2759	33208	6656	50557	7399	36668	83484	83485	Linepithema humile
Linepithema humile	whole body	whole body						yes	yes	no		PRJNA1038699	SAMN40966783	SRX24860894	SRR29345097	SRA1845553	SRS21570917	SRP471209	Complementary sex determination locus of Argentine ants	Developmental RNA-seq time series	KAPA Stranded RNA-Seq Kits	lhum_36h_dip_26		lhum_36h_dip_26	paired	RNA-Seq	TRANSCRIPTOMIC	PCR	Illumina NovaSeq 6000	6177576	1865627952	730989473								Ecology and Evolution	University of Lausanne	SUB14353536	38820161.0	83485	2024-06-25 10:49:42							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/SRR029/29345/SRR29345097/SRR29345097.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR29345097/SRR29345097	gs://sra-pub-zq-100/SRR29345097/SRR29345097.lite.1	lhum_36h_dip_26	not applicable	not applicable	2021-05	France	Invertebrate																				2759	33208	6656	50557	7399	36668	83484	83485	Linepithema humile
