scientific_name	sample_group	tissue	genotype	sex	age	treatment	source_name	is_sampled	is_qualified	exclusion	protocol	bioproject	biosample	experiment	run	sra_primary	sra_sample	sra_study	study_title	exp_title	design	sample_title	sample_description	lib_name	lib_layout	lib_strategy	lib_source	lib_selection	instrument	total_spots	total_bases	size	nominal_length	nominal_sdev	spot_length	read_index	read_class	read_type	base_coord	lab	center	submitter_id	pubmed_id	taxid	published_date	biomaterial_provider	cell	location	antibody	batch	misc	NCBI_Link	AWS_Link	GCP_Link	tissue_normalized	tissue_original
Atta cephalotes	whole brains	brain						yes	yes	no		PRJNA747612	SAMN20286368	SRX11485831	SRR15178716	SRA1260580	SRS9525748	SRP328723	Transcriptomic evidence of mosaic brain evolution underlying complex division of labor in a social insect	RNAseq of Atta cephalotes: adult worker brains	Individual brains were dissected from workers that were snap-frozen only during 1100-1300 hr to minimize potential influences of circadian rhythms on gene expression. Individual samples belonging to different worker size groups and colonies were distributed across extraction batches, library batches, and sequence lanes to mitigate confounding batch effects. Total RNA was extracted from worker brains using a ThermoFisher PicoPure kit and a modified protocol for homogenization; three to 10 brains were pooled into a single microcentrifuge tube for each sample during the dissection process. Libraries were sequenced by Harvard BioPolymers using a combination of Illumina NextSeq and MiSeq with SE 75 reads. RNAseq unstranded libraries with mRNA poly-A selection were prepared by Harvard BioPolymers using a KAPA mRNA HyperPrep kit. mRNA sequence libraries were individually barcoded and multiplexed in equal proportions and all libraries were sequenced across four lanes.			LIB042574_TRA00159639	single	RNA-Seq	TRANSCRIPTOMIC	DNase	NextSeq 500	23574399	1768079925	689855256								Biology	Boston University	SUB10028534		12957	2024-01-01 00:00:35							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR015/15178/SRR15178716/SRR15178716.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR15178716/SRR15178716	gs://sra-pub-zq-104/SRR15178716/SRR15178716.lite.1	brain	brain
Atta cephalotes	central brain	brain		female	d30			yes	yes	no		PRJNA1022160	SAMN37594881	SRX21998917	SRR26290301	SRA1726486	SRS19073477	SRP464705	molecular characterization of Atta cephalotes worker behavior and a link to mammalian eusociality	A. cephalotes NPA/VKR KD in MAJ, NPAi treatment,  12h, r5	total RNA was isolated via Trizol extraction from dissected tissues or cultures, followed by DNase treatment and re-purification using RNA clean XP beads with a ratio of 2:1.  Poly-A selection was performed using NEB next kit, followed by directional library preprartion.  libraries were PCR cycled for 6-10 cycles depending on prior qPCR quantification of adapter-ligated cDNA.  all comparisons were cycled from the same number of PCR cycles to ensure comparability.	A. cephalotes NPA/VKR KD in MAJ, NPAi treatment,  12h, r5		SM_CB_NPAi_12h_b6_MGKDv3	paired	RNA-Seq	TRANSCRIPTOMIC	PolyA	NextSeq 550	21403099	1775714135	797138621								Cell & Developmental Biology	University of Pennsylvania	SUB13871066		12957	2024-10-17 00:11:22							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-5/SRR026/26290/SRR26290301/SRR26290301.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR26290301/SRR26290301	gs://sra-pub-zq-108/SRR26290301/SRR26290301.lite.1	brain	brain
Atta cephalotes	central brain	brain		female	d30			yes	yes	no		PRJNA1022160	SAMN37594822	SRX21998899	SRR26290318	SRA1726486	SRS19073459	SRP464705	molecular characterization of Atta cephalotes worker behavior and a link to mammalian eusociality	A. cephalotes NPA inj in MNR, NPAinj treatment,  24h, r6	total RNA was isolated via Trizol extraction from dissected tissues or cultures, followed by DNase treatment and re-purification using RNA clean XP beads with a ratio of 2:1.  Poly-A selection was performed using NEB next kit, followed by directional library preprartion.  libraries were PCR cycled for 6-10 cycles depending on prior qPCR quantification of adapter-ligated cDNA.  all comparisons were cycled from the same number of PCR cycles to ensure comparability.	A. cephalotes NPA inj in MNR, NPAinj treatment,  24h, r6		Gd_CB_24h_NPAinj_b6_MGINv3b	paired	RNA-Seq	TRANSCRIPTOMIC	PolyA	NextSeq 550	21441771	1778088499	841388191								Cell & Developmental Biology	University of Pennsylvania	SUB13871066		12957	2024-10-17 00:11:24							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-5/SRR026/26290/SRR26290318/SRR26290318.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR26290318/SRR26290318	gs://sra-pub-zq-108/SRR26290318/SRR26290318.lite.1	brain	brain
Atta cephalotes	central brain	brain		female	d30			yes	yes	no		PRJNA1022160	SAMN37594837	SRX21999045	SRR26290171	SRA1726486	SRS19073605	SRP464705	molecular characterization of Atta cephalotes worker behavior and a link to mammalian eusociality	A. cephalotes baseline caste MNR, subcaste Gd replicate r3	total RNA was isolated via Trizol extraction from dissected tissues or cultures, followed by DNase treatment and re-purification using RNA clean XP beads with a ratio of 2:1.  Poly-A selection was performed using NEB next kit, followed by directional library preprartion.  libraries were PCR cycled for 6-10 cycles depending on prior qPCR quantification of adapter-ligated cDNA.  all comparisons were cycled from the same number of PCR cycles to ensure comparability.	A. cephalotes baseline caste MNR, subcaste Gd replicate r3		Gd_CB_wt_b1_MGINv2	paired	RNA-Seq	TRANSCRIPTOMIC	PolyA	NextSeq 550	21484709	1778946542	786726373								Cell & Developmental Biology	University of Pennsylvania	SUB13871066		12957	2024-10-17 00:11:10							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-5/SRR026/26290/SRR26290171/SRR26290171.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR26290171/SRR26290171	gs://sra-pub-zq-108/SRR26290171/SRR26290171.lite.1	brain	brain
Atta cephalotes	whole brains	brain						yes	yes	no		PRJNA747612	SAMN20286387	SRX11485823	SRR15178724	SRA1260580	SRS9525740	SRP328723	Transcriptomic evidence of mosaic brain evolution underlying complex division of labor in a social insect	RNAseq of Atta cephalotes: adult worker brains	Individual brains were dissected from workers that were snap-frozen only during 1100-1300 hr to minimize potential influences of circadian rhythms on gene expression. Individual samples belonging to different worker size groups and colonies were distributed across extraction batches, library batches, and sequence lanes to mitigate confounding batch effects. Total RNA was extracted from worker brains using a ThermoFisher PicoPure kit and a modified protocol for homogenization; three to 10 brains were pooled into a single microcentrifuge tube for each sample during the dissection process. Libraries were sequenced by Harvard BioPolymers using a combination of Illumina NextSeq and MiSeq with SE 75 reads. RNAseq unstranded libraries with mRNA poly-A selection were prepared by Harvard BioPolymers using a KAPA mRNA HyperPrep kit. mRNA sequence libraries were individually barcoded and multiplexed in equal proportions and all libraries were sequenced across four lanes.			LIB042574_TRA00159658	single	RNA-Seq	TRANSCRIPTOMIC	DNase	NextSeq 500	23760471	1782035325	693074138								Biology	Boston University	SUB10028534		12957	2024-01-01 00:00:35							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR015/15178/SRR15178724/SRR15178724.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR15178724/SRR15178724	gs://sra-pub-zq-104/SRR15178724/SRR15178724.lite.1	brain	brain
Atta cephalotes	neuronal cultures			female	d5			yes	yes	no		PRJNA1022160	SAMN37594783	SRX21998957	SRR26290263	SRA1726486	SRS19073517	SRP464705	molecular characterization of Atta cephalotes worker behavior and a link to mammalian eusociality	A. cephalotes NPA Ncult sample 4	total RNA was isolated via Trizol extraction from dissected tissues or cultures, followed by DNase treatment and re-purification using RNA clean XP beads with a ratio of 2:1.  Poly-A selection was performed using NEB next kit, followed by directional library preprartion.  libraries were PCR cycled for 6-10 cycles depending on prior qPCR quantification of adapter-ligated cDNA.  all comparisons were cycled from the same number of PCR cycles to ensure comparability.	A. cephalotes NPA Ncult sample 4		Aceph_scram_neuron_6h_b1_MGR9k	paired	RNA-Seq	TRANSCRIPTOMIC	PolyA	NextSeq 550	21512616	1783952120	826948167								Cell & Developmental Biology	University of Pennsylvania	SUB13871066		12957	2024-10-17 00:11:18							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-5/SRR026/26290/SRR26290263/SRR26290263.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR26290263/SRR26290263	gs://sra-pub-zq-108/SRR26290263/SRR26290263.lite.1		
Atta cephalotes	astrocyte cultures	cell_culture		female	d5			yes	yes	no		PRJNA1022160	SAMN37594931	SRX21999022	SRR26290197	SRA1726486	SRS19073582	SRP464705	molecular characterization of Atta cephalotes worker behavior and a link to mammalian eusociality	H. glaber NPA in vitro perturbation in astro, NPA treatment,  6h, b4	total RNA was isolated via Trizol extraction from dissected tissues or cultures, followed by DNase treatment and re-purification using RNA clean XP beads with a ratio of 2:1.  Poly-A selection was performed using NEB next kit, followed by directional library preprartion.  libraries were PCR cycled for 6-10 cycles depending on prior qPCR quantification of adapter-ligated cDNA.  all comparisons were cycled from the same number of PCR cycles to ensure comparability.	H. glaber NPA in vitro perturbation in astro, NPA treatment,  6h, b4		NMR_NPA_astrocyte_6h_b4_MGR9k	paired	RNA-Seq	TRANSCRIPTOMIC	PolyA	NextSeq 550	21512009	1785226600	846920467								Cell & Developmental Biology	University of Pennsylvania	SUB13871066		12957	2024-10-17 00:11:12							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-5/SRR026/26290/SRR26290197/SRR26290197.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR26290197/SRR26290197	gs://sra-pub-zq-108/SRR26290197/SRR26290197.lite.1	cell_culture	cell_culture
Atta cephalotes	whole brains	brain						yes	yes	no		PRJNA747612	SAMN20286389	SRX11485825	SRR15178722	SRA1260580	SRS9525742	SRP328723	Transcriptomic evidence of mosaic brain evolution underlying complex division of labor in a social insect	RNAseq of Atta cephalotes: adult worker brains	Individual brains were dissected from workers that were snap-frozen only during 1100-1300 hr to minimize potential influences of circadian rhythms on gene expression. Individual samples belonging to different worker size groups and colonies were distributed across extraction batches, library batches, and sequence lanes to mitigate confounding batch effects. Total RNA was extracted from worker brains using a ThermoFisher PicoPure kit and a modified protocol for homogenization; three to 10 brains were pooled into a single microcentrifuge tube for each sample during the dissection process. Libraries were sequenced by Harvard BioPolymers using a combination of Illumina NextSeq and MiSeq with SE 75 reads. RNAseq unstranded libraries with mRNA poly-A selection were prepared by Harvard BioPolymers using a KAPA mRNA HyperPrep kit. mRNA sequence libraries were individually barcoded and multiplexed in equal proportions and all libraries were sequenced across four lanes.			LIB042574_TRA00159660	single	RNA-Seq	TRANSCRIPTOMIC	DNase	NextSeq 500	23846973	1788522975	700702330								Biology	Boston University	SUB10028534		12957	2024-01-01 00:00:35							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR015/15178/SRR15178722/SRR15178722.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR15178722/SRR15178722	gs://sra-pub-zq-104/SRR15178722/SRR15178722.lite.1	brain	brain
Atta cephalotes	central brain	brain		female	d30			yes	yes	no		PRJNA1022160	SAMN37594888	SRX21998925	SRR26290293	SRA1726486	SRS19073485	SRP464705	molecular characterization of Atta cephalotes worker behavior and a link to mammalian eusociality	A. cephalotes NPA/VKR KD in MAJ, NPAi treatment,  24h, r6	total RNA was isolated via Trizol extraction from dissected tissues or cultures, followed by DNase treatment and re-purification using RNA clean XP beads with a ratio of 2:1.  Poly-A selection was performed using NEB next kit, followed by directional library preprartion.  libraries were PCR cycled for 6-10 cycles depending on prior qPCR quantification of adapter-ligated cDNA.  all comparisons were cycled from the same number of PCR cycles to ensure comparability.	A. cephalotes NPA/VKR KD in MAJ, NPAi treatment,  24h, r6		SM_CB_NPAi_24h_b6_MGKDv3	paired	RNA-Seq	TRANSCRIPTOMIC	PolyA	NextSeq 550	21644803	1793080743	809954471								Cell & Developmental Biology	University of Pennsylvania	SUB13871066		12957	2024-10-17 00:11:21							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-5/SRR026/26290/SRR26290293/SRR26290293.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR26290293/SRR26290293	gs://sra-pub-zq-108/SRR26290293/SRR26290293.lite.1	brain	brain
Atta cephalotes	astrocyte cultures	cell_culture		female	d5			yes	yes	no		PRJNA1022160	SAMN37594930	SRX21999021	SRR26290198	SRA1726486	SRS19073581	SRP464705	molecular characterization of Atta cephalotes worker behavior and a link to mammalian eusociality	H. glaber NPA in vitro perturbation in astro, NPA treatment,  6h, b2	total RNA was isolated via Trizol extraction from dissected tissues or cultures, followed by DNase treatment and re-purification using RNA clean XP beads with a ratio of 2:1.  Poly-A selection was performed using NEB next kit, followed by directional library preprartion.  libraries were PCR cycled for 6-10 cycles depending on prior qPCR quantification of adapter-ligated cDNA.  all comparisons were cycled from the same number of PCR cycles to ensure comparability.	H. glaber NPA in vitro perturbation in astro, NPA treatment,  6h, b2		NMR_NPA_astrocyte_6h_b2_MGR9k	paired	RNA-Seq	TRANSCRIPTOMIC	PolyA	NextSeq 550	21614651	1793983967	841942538								Cell & Developmental Biology	University of Pennsylvania	SUB13871066		12957	2024-10-17 00:11:11							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-5/SRR026/26290/SRR26290198/SRR26290198.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR26290198/SRR26290198	gs://sra-pub-zq-108/SRR26290198/SRR26290198.lite.1	cell_culture	cell_culture
Atta cephalotes	central brain	brain		female	d30			yes	yes	no		PRJNA1022160	SAMN37594815	SRX21998891	SRR26290326	SRA1726486	SRS19073451	SRP464705	molecular characterization of Atta cephalotes worker behavior and a link to mammalian eusociality	A. cephalotes NPA inj in MNR, Ctrl treatment,  24h, r5	total RNA was isolated via Trizol extraction from dissected tissues or cultures, followed by DNase treatment and re-purification using RNA clean XP beads with a ratio of 2:1.  Poly-A selection was performed using NEB next kit, followed by directional library preprartion.  libraries were PCR cycled for 6-10 cycles depending on prior qPCR quantification of adapter-ligated cDNA.  all comparisons were cycled from the same number of PCR cycles to ensure comparability.	A. cephalotes NPA inj in MNR, Ctrl treatment,  24h, r5		Gd_CB_24h_Ctrl_b5_MGINv3b	paired	RNA-Seq	TRANSCRIPTOMIC	PolyA	NextSeq 550	21680507	1798482208	844763037								Cell & Developmental Biology	University of Pennsylvania	SUB13871066		12957	2024-10-17 00:11:24							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-5/SRR026/26290/SRR26290326/SRR26290326.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR26290326/SRR26290326	gs://sra-pub-zq-108/SRR26290326/SRR26290326.lite.1	brain	brain
Atta cephalotes	central brain	brain		female	d30			yes	yes	no		PRJNA1022160	SAMN37594903	SRX21998941	SRR26290277	SRA1726486	SRS19073501	SRP464705	molecular characterization of Atta cephalotes worker behavior and a link to mammalian eusociality	A. cephalotes NPA/VKR KD in MAJ, VKRi treatment,  6h, r1	total RNA was isolated via Trizol extraction from dissected tissues or cultures, followed by DNase treatment and re-purification using RNA clean XP beads with a ratio of 2:1.  Poly-A selection was performed using NEB next kit, followed by directional library preprartion.  libraries were PCR cycled for 6-10 cycles depending on prior qPCR quantification of adapter-ligated cDNA.  all comparisons were cycled from the same number of PCR cycles to ensure comparability.	A. cephalotes NPA/VKR KD in MAJ, VKRi treatment,  6h, r1		SM_CB_VKRi_6h_b1_MGKDv3	paired	RNA-Seq	TRANSCRIPTOMIC	PolyA	NextSeq 550	21823839	1809847163	796876642								Cell & Developmental Biology	University of Pennsylvania	SUB13871066		12957	2024-10-17 00:11:20							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-5/SRR026/26290/SRR26290277/SRR26290277.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR26290277/SRR26290277	gs://sra-pub-zq-108/SRR26290277/SRR26290277.lite.1	brain	brain
Atta cephalotes	central brain	brain		female	d30			yes	yes	no		PRJNA1022160	SAMN37594879	SRX21998915	SRR26290303	SRA1726486	SRS19073476	SRP464705	molecular characterization of Atta cephalotes worker behavior and a link to mammalian eusociality	A. cephalotes NPA/VKR KD in MAJ, NPAi treatment,  12h, r3	total RNA was isolated via Trizol extraction from dissected tissues or cultures, followed by DNase treatment and re-purification using RNA clean XP beads with a ratio of 2:1.  Poly-A selection was performed using NEB next kit, followed by directional library preprartion.  libraries were PCR cycled for 6-10 cycles depending on prior qPCR quantification of adapter-ligated cDNA.  all comparisons were cycled from the same number of PCR cycles to ensure comparability.	A. cephalotes NPA/VKR KD in MAJ, NPAi treatment,  12h, r3		SM_CB_NPAi_12h_b3_MGKDv3	paired	RNA-Seq	TRANSCRIPTOMIC	PolyA	NextSeq 550	21856630	1813355615	816075975								Cell & Developmental Biology	University of Pennsylvania	SUB13871066		12957	2024-10-17 00:11:23							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-5/SRR026/26290/SRR26290303/SRR26290303.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR26290303/SRR26290303	gs://sra-pub-zq-108/SRR26290303/SRR26290303.lite.1	brain	brain
