scientific_name	sample_group	tissue	genotype	sex	age	treatment	source_name	is_sampled	is_qualified	exclusion	protocol	bioproject	biosample	experiment	run	sra_primary	sra_sample	sra_study	study_title	exp_title	design	sample_title	sample_description	lib_name	lib_layout	lib_strategy	lib_source	lib_selection	instrument	total_spots	total_bases	size	nominal_length	nominal_sdev	spot_length	read_index	read_class	read_type	base_coord	center	submitter_id	pubmed_id	taxid	published_date	NCBI_Link	AWS_Link	GCP_Link	isolate	breed	host	isolation_source	collection_date	geo_loc_name	collected_by	biosamplemodel	condition_treatment	timeofseason_treatment	pair_id	cage	rna_type	dev_stage	description	strain	taxid_domain	taxid_kingdom	taxid_phylum	taxid_class	taxid_order	taxid_family	taxid_genus	taxid_species	scientific_name_original
Megachile rotundata	whole insect	Whole insect								no		PRJNA400265	SAMN07562404	SRX3136070	SRR5980047	SRA602917	SRS2469020	SRP116229	Environmental history impacts on gene expression during diapause development in Megachile rotundata	Second lane of RNAseq for a Megachile rotundata late season diapausing, lab managed bee sampled in November, biological replicate A		RNAseq for Megachile rotundata late season diapausing, lab managed bees sampled in November		Second lane of RNAseq for a Megachile rotundata late season diapausing, lab managed bee sampled in November, biological replicate A	paired	RNA-Seq	TRANSCRIPTOMIC	RANDOM	Illumina HiSeq 2000	4224573	853363746	575724325			200	0	Application Read	Forward	1	USDA-ARS	SUB2982486	29748214	143995	2018-06-26 16:54:23	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/980/SRR5980047.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR5980047/SRR5980047	gs://sra-pub-zq-103/SRR5980047/SRR5980047.zq.1	Not applicable	Not applicable		USA:Utah alfalfa field	2010-11	USA:Utah	USDA ARS Pollinating Insects Research Unit, Logan, UT	Invertebrate						prepupae	Megachile roundata from late season diapausing, lab managed bees sampled in November during the diapause maintenance stage. RNAseq data is provided from three biological replicates, each run on two lanes.		2759	33208	6656	50557	7399	124286	132116	143995	Megachile rotundata
Megachile rotundata	whole insect	Whole insect								no		PRJNA400265	SAMN07562395	SRX3136069	SRR5980048	SRA602917	SRS2469021	SRP116229	Environmental history impacts on gene expression during diapause development in Megachile rotundata	Second lane of RNAseq for a Megachile rotundata late season diapausing, field managed bee sampled in May, biological replicate C		RNAseq for Megachile rotundata late season diapausing, field managed bees sampled in May		Second lane of RNAseq for a Megachile rotundata late season diapausing, field managed bee sampled in May, biological replicate C	paired	RNA-Seq	TRANSCRIPTOMIC	RANDOM	Illumina HiSeq 2000	4316957	872025314	585066518			200	0	Application Read	Forward	1	USDA-ARS	SUB2982486	29748214	143995	2018-06-26 16:54:23	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/980/SRR5980048.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR5980048/SRR5980048	gs://sra-pub-zq-104/SRR5980048/SRR5980048.zq.1	Not applicable	Not applicable		USA:Utah alfalfa field	2011-05	USA:Utah	USDA ARS Pollinating Insects Research Unit, Logan, UT	Invertebrate						prepupae	Megachile roundata from late season diapausing, field managed bees sampled in May during the post-diapause quiescent stage. RNAseq data is provided from three biological replicates, each run on two lanes.		2759	33208	6656	50557	7399	124286	132116	143995	Megachile rotundata
Megachile rotundata	whole insect	Whole insect								no		PRJNA400265	SAMN07562399	SRX3136068	SRR5980049	SRA602917	SRS2469011	SRP116229	Environmental history impacts on gene expression during diapause development in Megachile rotundata	First lane of RNAseq for a Megachile rotundata early season diapausing, lab managed bee sampled in May, biological replicate B		RNAseq for Megachile rotundata early season diapausing, lab managed bees sampled in May		First lane of RNAseq for a Megachile rotundata early season diapausing, lab managed bee sampled in May, biological replicate B	paired	RNA-Seq	TRANSCRIPTOMIC	RANDOM	Illumina HiSeq 2000	4281286	864819772	579966315			200	0	Application Read	Forward	1	USDA-ARS	SUB2982486	29748214	143995	2018-06-26 16:54:23	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/980/SRR5980049.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR5980049/SRR5980049	gs://sra-pub-zq-104/SRR5980049/SRR5980049.zq.1	Not applicable	Not applicable		USA:Utah alfalfa field	2011-05	USA:Utah	USDA ARS Pollinating Insects Research Unit, Logan, UT	Invertebrate						prepupae	Megachile roundata from early season diapausing, lab managed bees sampled in May during the post-diapause quiescent stage. RNAseq data is provided from three biological replicates, each run on two lanes.		2759	33208	6656	50557	7399	124286	132116	143995	Megachile rotundata
Megachile rotundata	whole insect	Whole insect								no		PRJNA400265	SAMN07562397	SRX3136067	SRR5980050	SRA602917	SRS2469019	SRP116229	Environmental history impacts on gene expression during diapause development in Megachile rotundata	First lane of RNAseq for a Megachile rotundata late season diapausing, lab managed bee sampled in January, biological replicate C		RNAseq for Megachile rotundata late season diapausing, lab managed bees sampled in January		First lane of RNAseq for a Megachile rotundata late season diapausing, lab managed bee sampled in January, biological replicate C	paired	RNA-Seq	TRANSCRIPTOMIC	RANDOM	Illumina HiSeq 2000	4365157	881761714	597006880			200	0	Application Read	Forward	1	USDA-ARS	SUB2982486	29748214	143995	2018-06-26 16:54:22	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/980/SRR5980050.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR5980050/SRR5980050	gs://sra-pub-zq-103/SRR5980050/SRR5980050.zq.1	Not applicable	Not applicable		USA:Utah alfalfa field	2011-01	USA:Utah	USDA ARS Pollinating Insects Research Unit, Logan, UT	Invertebrate						prepupae	Megachile roundata from late season diapausing, lab managed bees sampled in January during the diapause termination stage. RNAseq data is provided from three biological replicates, each run on two lanes.		2759	33208	6656	50557	7399	124286	132116	143995	Megachile rotundata
Megachile rotundata	whole insect	Whole insect								no		PRJNA400265	SAMN07562395	SRX3136066	SRR5980051	SRA602917	SRS2469021	SRP116229	Environmental history impacts on gene expression during diapause development in Megachile rotundata	First lane of RNAseq for a Megachile rotundata late season diapausing, field managed bee sampled in May, biological replicate A		RNAseq for Megachile rotundata late season diapausing, field managed bees sampled in May		First lane of RNAseq for a Megachile rotundata late season diapausing, field managed bee sampled in May, biological replicate A	paired	RNA-Seq	TRANSCRIPTOMIC	RANDOM	Illumina HiSeq 2000	4596085	928409170	624151122			200	0	Application Read	Forward	1	USDA-ARS	SUB2982486	29748214	143995	2018-06-26 16:54:22	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/980/SRR5980051.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR5980051/SRR5980051	gs://sra-pub-zq-102/SRR5980051/SRR5980051.zq.1	Not applicable	Not applicable		USA:Utah alfalfa field	2011-05	USA:Utah	USDA ARS Pollinating Insects Research Unit, Logan, UT	Invertebrate						prepupae	Megachile roundata from late season diapausing, field managed bees sampled in May during the post-diapause quiescent stage. RNAseq data is provided from three biological replicates, each run on two lanes.		2759	33208	6656	50557	7399	124286	132116	143995	Megachile rotundata
Megachile rotundata	whole insect	Whole insect								no		PRJNA400265	SAMN07562409	SRX3136065	SRR5980052	SRA602917	SRS2469007	SRP116229	Environmental history impacts on gene expression during diapause development in Megachile rotundata	First lane of RNAseq for a Megachile rotundata early season diapausing, field managed bee sampled in May, biological replicate A		RNAseq for Megachile rotundata early season diapausing, field managed bees sampled in May		First lane of RNAseq for a Megachile rotundata early season diapausing, field managed bee sampled in May, biological replicate A	paired	RNA-Seq	TRANSCRIPTOMIC	RANDOM	Illumina HiSeq 2000	3272743	661094086	444834730			200	0	Application Read	Forward	1	USDA-ARS	SUB2982486	29748214	143995	2018-06-26 16:54:22	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/980/SRR5980052.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR5980052/SRR5980052	gs://sra-pub-zq-104/SRR5980052/SRR5980052.zq.1	Not applicable	Not applicable		USA:Utah alfalfa field	2011-05	USA:Utah	USDA ARS Pollinating Insects Research Unit, Logan, UT	Invertebrate						prepupae	Megachile roundata from early season diapausing, field managed bees sampled in May during the post-diapause quiescent stage. RNAseq data is provided from three biological replicates, each run on two lanes.		2759	33208	6656	50557	7399	124286	132116	143995	Megachile rotundata
Megachile rotundata	whole insect	Whole insect								no		PRJNA400265	SAMN07562406	SRX3136064	SRR5980053	SRA602917	SRS2469008	SRP116229	Environmental history impacts on gene expression during diapause development in Megachile rotundata	Second lane of RNAseq for a Megachile rotundata early season diapausing, field managed bee sampled in January, biological replicate B		RNAseq for Megachile rotundata early season diapausing, field managed bees sampled in January		Second lane of RNAseq for a Megachile rotundata early season diapausing, field managed bee sampled in January, biological replicate B	paired	RNA-Seq	TRANSCRIPTOMIC	RANDOM	Illumina HiSeq 2000	4087156	825605512	554905127			200	0	Application Read	Forward	1	USDA-ARS	SUB2982486	29748214	143995	2018-06-26 16:54:22	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/980/SRR5980053.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR5980053/SRR5980053	gs://sra-pub-zq-102/SRR5980053/SRR5980053.zq.1	Not applicable	Not applicable		USA:Utah alfalfa field	2011-01	USA:Utah	USDA ARS Pollinating Insects Research Unit, Logan, UT	Invertebrate						prepupae	Megachile roundata from early season diapausing, field managed bees sampled in January during the diapause termination stage. RNAseq data is provided from three biological replicates, each run on two lanes.		2759	33208	6656	50557	7399	124286	132116	143995	Megachile rotundata
Megachile rotundata	whole insect	Whole insect								no		PRJNA400265	SAMN07562401	SRX3136063	SRR5980054	SRA602917	SRS2469015	SRP116229	Environmental history impacts on gene expression during diapause development in Megachile rotundata	Second lane of RNAseq for a Megachile rotundata late season diapausing, field managed bee sampled in March, biological replicate C		RNAseq for Megachile rotundata late season diapausing, field managed bees sampled in March		Second lane of RNAseq for a Megachile rotundata late season diapausing, field managed bee sampled in March, biological replicate C	paired	RNA-Seq	TRANSCRIPTOMIC	RANDOM	Illumina HiSeq 2000	4323726	873392652	588313413			200	0	Application Read	Forward	1	USDA-ARS	SUB2982486	29748214	143995	2018-06-26 16:54:22	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/980/SRR5980054.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR5980054/SRR5980054	gs://sra-pub-zq-102/SRR5980054/SRR5980054.zq.1	Not applicable	Not applicable		USA:Utah alfalfa field	2011-03	USA:Utah	USDA ARS Pollinating Insects Research Unit, Logan, UT	Invertebrate						prepupae	Megachile roundata from late season diapausing, field managed bees sampled in March during the post-diapause quiescent stage. RNAseq data is provided from three biological replicates, each run on two lanes.		2759	33208	6656	50557	7399	124286	132116	143995	Megachile rotundata
Megachile rotundata	whole insect	Whole insect								no		PRJNA400265	SAMN07562405	SRX3136062	SRR5980055	SRA602917	SRS2469006	SRP116229	Environmental history impacts on gene expression during diapause development in Megachile rotundata	Second lane of RNAseq for a Megachile rotundata early season diapausing, lab managed bee sampled in March, biological replicate A		RNAseq for Megachile rotundata early season diapausing, lab managed bees sampled in March		Second lane of RNAseq for a Megachile rotundata early season diapausing, lab managed bee sampled in March, biological replicate A	paired	RNA-Seq	TRANSCRIPTOMIC	RANDOM	Illumina HiSeq 2000	4147196	837733592	562354332			200	0	Application Read	Forward	1	USDA-ARS	SUB2982486	29748214	143995	2018-06-26 16:54:22	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/980/SRR5980055.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR5980055/SRR5980055	gs://sra-pub-zq-103/SRR5980055/SRR5980055.zq.1	Not applicable	Not applicable		USA:Utah alfalfa field	2011-03	USA:Utah	USDA ARS Pollinating Insects Research Unit, Logan, UT	Invertebrate						prepupae	Megachile roundata from early season diapausing, lab managed bees sampled in March during the post-diapause quiescent stage. RNAseq data is provided from three biological replicates, each run on two lanes.		2759	33208	6656	50557	7399	124286	132116	143995	Megachile rotundata
Megachile rotundata	whole insect	Whole insect								no		PRJNA400265	SAMN07562409	SRX3136061	SRR5980056	SRA602917	SRS2469007	SRP116229	Environmental history impacts on gene expression during diapause development in Megachile rotundata	First lane of RNAseq for a Megachile rotundata early season diapausing, field managed bee sampled in May, biological replicate C		RNAseq for Megachile rotundata early season diapausing, field managed bees sampled in May		First lane of RNAseq for a Megachile rotundata early season diapausing, field managed bee sampled in May, biological replicate C	paired	RNA-Seq	TRANSCRIPTOMIC	RANDOM	Illumina HiSeq 2000	3982757	804516914	541388939			200	0	Application Read	Forward	1	USDA-ARS	SUB2982486	29748214	143995	2018-06-26 16:54:22	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/980/SRR5980056.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR5980056/SRR5980056	gs://sra-pub-zq-102/SRR5980056/SRR5980056.zq.1	Not applicable	Not applicable		USA:Utah alfalfa field	2011-05	USA:Utah	USDA ARS Pollinating Insects Research Unit, Logan, UT	Invertebrate						prepupae	Megachile roundata from early season diapausing, field managed bees sampled in May during the post-diapause quiescent stage. RNAseq data is provided from three biological replicates, each run on two lanes.		2759	33208	6656	50557	7399	124286	132116	143995	Megachile rotundata
Megachile rotundata	whole insect	Whole insect								no		PRJNA400265	SAMN07562405	SRX3136060	SRR5980057	SRA602917	SRS2469006	SRP116229	Environmental history impacts on gene expression during diapause development in Megachile rotundata	First lane of RNAseq for a Megachile rotundata early season diapausing, lab managed bee sampled in March, biological replicate C		RNAseq for Megachile rotundata early season diapausing, lab managed bees sampled in March		First lane of RNAseq for a Megachile rotundata early season diapausing, lab managed bee sampled in March, biological replicate C	paired	RNA-Seq	TRANSCRIPTOMIC	RANDOM	Illumina HiSeq 2000	3824114	772471028	519341952			200	0	Application Read	Forward	1	USDA-ARS	SUB2982486	29748214	143995	2018-06-26 16:54:22	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/980/SRR5980057.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR5980057/SRR5980057	gs://sra-pub-zq-104/SRR5980057/SRR5980057.zq.1	Not applicable	Not applicable		USA:Utah alfalfa field	2011-03	USA:Utah	USDA ARS Pollinating Insects Research Unit, Logan, UT	Invertebrate						prepupae	Megachile roundata from early season diapausing, lab managed bees sampled in March during the post-diapause quiescent stage. RNAseq data is provided from three biological replicates, each run on two lanes.		2759	33208	6656	50557	7399	124286	132116	143995	Megachile rotundata
Megachile rotundata	whole insect	Whole insect								no		PRJNA400265	SAMN07562397	SRX3136059	SRR5980058	SRA602917	SRS2469019	SRP116229	Environmental history impacts on gene expression during diapause development in Megachile rotundata	Second lane of RNAseq for a Megachile rotundata late season diapausing, lab managed bee sampled in January, biological replicate C		RNAseq for Megachile rotundata late season diapausing, lab managed bees sampled in January		Second lane of RNAseq for a Megachile rotundata late season diapausing, lab managed bee sampled in January, biological replicate C	paired	RNA-Seq	TRANSCRIPTOMIC	RANDOM	Illumina HiSeq 2000	4368025	882341050	598201738			200	0	Application Read	Forward	1	USDA-ARS	SUB2982486	29748214	143995	2018-06-26 16:54:22	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/980/SRR5980058.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR5980058/SRR5980058	gs://sra-pub-zq-103/SRR5980058/SRR5980058.zq.1	Not applicable	Not applicable		USA:Utah alfalfa field	2011-01	USA:Utah	USDA ARS Pollinating Insects Research Unit, Logan, UT	Invertebrate						prepupae	Megachile roundata from late season diapausing, lab managed bees sampled in January during the diapause termination stage. RNAseq data is provided from three biological replicates, each run on two lanes.		2759	33208	6656	50557	7399	124286	132116	143995	Megachile rotundata
