scientific_name	sample_group	tissue	genotype	sex	age	treatment	source_name	is_sampled	is_qualified	exclusion	protocol	bioproject	biosample	experiment	run	sra_primary	sra_sample	sra_study	study_title	exp_title	design	sample_title	sample_description	lib_name	lib_layout	lib_strategy	lib_source	lib_selection	instrument	total_spots	total_bases	size	nominal_length	nominal_sdev	spot_length	read_index	read_class	read_type	base_coord	center	submitter_id	pubmed_id	taxid	published_date	NCBI_Link	AWS_Link	GCP_Link	isolate	host	isolation_source	collection_date	geo_loc_name	biosamplemodel	breed	replicate	lat_lon	ecotype	dev_stage	nest_#	sample_month	colony	pooled_individual	caste	altitude	collected_by	depth	env_biome	host_tissue_sampled	identified_by	specimen_voucher	temp	biological_replicate	taxid_domain	taxid_kingdom	taxid_phylum	taxid_class	taxid_order	taxid_family	taxid_genus	taxid_species	scientific_name_original
Linepithema humile	leg	Leg								no		PRJNA1006049	SAMN37007973	SRX21383234	SRR25657335	SRA1693888	SRS18623824	SRP455421	Linepithema humile Tissue Transcriptome	RNA-Seq of L. humile pooled worker leg	Whole mRNA was extracted from 200-250 pooled worker tissues using SV Total RNA Isolation Kit and Submitted to Novogene for Library prep and sequencing.		RNA extract from pooled worker sample	L3	paired	RNA-Seq	TRANSCRIPTOMIC	cDNA	Illumina NovaSeq 6000	67362820	20208846000	6229842093								Purdue University	SUB13766118		83485	2023-08-16 16:46:27	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-3/SRR025/25657/SRR25657335/SRR25657335.lite.1	s3://sra-pub-zq-6/SRR25657335/SRR25657335.lite.1	gs://sra-pub-zq-102/SRR25657335/SRR25657335.lite.1	not applicable		Purdue Entomology Lab Colony	2020-08	USA:Winston-Salem, WV	Invertebrate		Leg:Replicate 2																		2759	33208	6656	50557	7399	36668	83484	83485	Linepithema humile
Linepithema humile	leg	Leg								no		PRJNA1006049	SAMN37007972	SRX21383233	SRR25657336	SRA1693888	SRS18623823	SRP455421	Linepithema humile Tissue Transcriptome	RNA-Seq of L. humile pooled worker leg	Whole mRNA was extracted from 200-250 pooled worker tissues using SV Total RNA Isolation Kit and Submitted to Novogene for Library prep and sequencing.		RNA extract from pooled worker sample	L2	paired	RNA-Seq	TRANSCRIPTOMIC	cDNA	Illumina NovaSeq 6000	63436821	19031046300	5877579198								Purdue University	SUB13766118		83485	2023-08-16 16:46:27	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-3/SRR025/25657/SRR25657336/SRR25657336.lite.1	s3://sra-pub-zq-6/SRR25657336/SRR25657336.lite.1	gs://sra-pub-zq-102/SRR25657336/SRR25657336.lite.1	not applicable		Purdue Entomology Lab Colony	2020-08	USA:Winston-Salem, WV	Invertebrate		Leg:Replicate 1																		2759	33208	6656	50557	7399	36668	83484	83485	Linepithema humile
Linepithema humile	thorax	Thorax								no		PRJNA1006049	SAMN37007971	SRX21383232	SRR25657337	SRA1693888	SRS18623822	SRP455421	Linepithema humile Tissue Transcriptome	RNA-Seq of L. humile pooled worker thorax	Whole mRNA was extracted from 200-250 pooled worker tissues using SV Total RNA Isolation Kit and Submitted to Novogene for Library prep and sequencing.		RNA extract from pooled worker sample	T4	paired	RNA-Seq	TRANSCRIPTOMIC	cDNA	Illumina NovaSeq 6000	73796478	22138943400	6797676300								Purdue University	SUB13766118		83485	2023-08-16 16:46:27	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-3/SRR025/25657/SRR25657337/SRR25657337.lite.1	s3://sra-pub-zq-6/SRR25657337/SRR25657337.lite.1	gs://sra-pub-zq-102/SRR25657337/SRR25657337.lite.1	not applicable		Purdue Entomology Lab Colony	2020-08	USA:Winston-Salem, WV	Invertebrate		Thorax:Replicate 4																		2759	33208	6656	50557	7399	36668	83484	83485	Linepithema humile
Linepithema humile	antenna	Antenna								no		PRJNA1006049	SAMN37007962	SRX21383231	SRR25657338	SRA1693888	SRS18623821	SRP455421	Linepithema humile Tissue Transcriptome	RNA-Seq of L. humile pooled worker antennae	Whole mRNA was extracted from 200-250 pooled worker tissues using SV Total RNA Isolation Kit and Submitted to Novogene for Library prep and sequencing.		RNA extract from pooled worker sample	A2	paired	RNA-Seq	TRANSCRIPTOMIC	cDNA	Illumina NovaSeq 6000	77895021	23368506300	7279908590								Purdue University	SUB13766118		83485	2023-08-16 16:51:00	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-3/SRR025/25657/SRR25657338/SRR25657338.lite.1	s3://sra-pub-zq-6/SRR25657338/SRR25657338.lite.1	gs://sra-pub-zq-102/SRR25657338/SRR25657338.lite.1	not applicable		Purdue Entomology Lab Colony	2020-08	USA:Winston-Salem, WV	Invertebrate		Antennae:Replicate 2																		2759	33208	6656	50557	7399	36668	83484	83485	Linepithema humile
Linepithema humile	antenna	Antenna								no		PRJNA1006049	SAMN37007961	SRX21383230	SRR25657339	SRA1693888	SRS18623820	SRP455421	Linepithema humile Tissue Transcriptome	RNA-Seq of L. humile pooled worker antennae	Whole mRNA was extracted from 200-250 pooled worker tissues using SV Total RNA Isolation Kit and Submitted to Novogene for Library prep and sequencing.		RNA extract from pooled worker sample	A1	paired	RNA-Seq	TRANSCRIPTOMIC	cDNA	Illumina NovaSeq 6000	81608394	24482518200	7508845868								Purdue University	SUB13766118		83485	2023-08-16 17:17:08	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-3/SRR025/25657/SRR25657339/SRR25657339.lite.1	s3://sra-pub-zq-6/SRR25657339/SRR25657339.lite.1	gs://sra-pub-zq-102/SRR25657339/SRR25657339.lite.1	not applicable		Purdue Entomology Lab Colony	2020-08	USA:Winston-Salem, WV	Invertebrate		Antennae:Replicate 1																		2759	33208	6656	50557	7399	36668	83484	83485	Linepithema humile
Linepithema humile	whole body	whole body								no		PRJNA681549	SAMN16955846	SRX9900402	SRR13487783	SRA1185582	SRS7893949	SRP298316	RNA viruses and immune responses to viruses in ants	RNA-seq of Linepithema humile: pool of workers and brood, paired reads	strand-specific library			SW-LH_RNA-seq	paired	RNA-Seq	TRANSCRIPTOMIC	cDNA	Illumina HiSeq 2500	33538471	9852226513	5564194238								University of Oulu	SUB8909948		83485	2021-12-01 05:53:54	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/SRR013/13487/SRR13487783/SRR13487783.lite.1	s3://sra-pub-zq-2/SRR13487783/SRR13487783.lite.1	gs://sra-pub-zq-104/SRR13487783/SRR13487783.lite.1	not applicable		Pool of 500 workers and 50 brood	2014	Spain:Castell-Platja d'Aro	Invertebrate																				2759	33208	6656	50557	7399	36668	83484	83485	Linepithema humile
Linepithema humile	whole body	whole body								no		PRJNA681549	SAMN16955845	SRX9900401	SRR13487784	SRA1185582	SRS7893948	SRP298316	RNA viruses and immune responses to viruses in ants	RNA-seq of Linepithema humile: pool of workers, paired reads	strand-specific library			SE-LH_RNA-seq	paired	RNA-Seq	TRANSCRIPTOMIC	cDNA	Illumina HiSeq 2500	27775346	8174072366	4594529385								University of Oulu	SUB8909948		83485	2021-12-01 05:53:54	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/SRR013/13487/SRR13487784/SRR13487784.lite.1	s3://sra-pub-zq-2/SRR13487784/SRR13487784.lite.1	gs://sra-pub-zq-104/SRR13487784/SRR13487784.lite.1	not applicable		Pool of 550 workers	2014	Spain:L'Escala	Invertebrate																				2759	33208	6656	50557	7399	36668	83484	83485	Linepithema humile
Linepithema humile	whole body	whole body								no		PRJNA681549	SAMN16955844	SRX9900400	SRR13487785	SRA1185582	SRS7893947	SRP298316	RNA viruses and immune responses to viruses in ants	RNA-seq of Linepithema humile: pool of workers, paired reads	strand-specific library			IT-LH_RNA-seq	paired	RNA-Seq	TRANSCRIPTOMIC	cDNA	Illumina HiSeq 2500	30839837	9072629810	5113009683								University of Oulu	SUB8909948		83485	2021-12-01 05:53:54	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/SRR013/13487/SRR13487785/SRR13487785.lite.1	s3://sra-pub-zq-2/SRR13487785/SRR13487785.lite.1	gs://sra-pub-zq-104/SRR13487785/SRR13487785.lite.1	not applicable		Pool of 500 workers	2014	Italy:Orbetello	Invertebrate																				2759	33208	6656	50557	7399	36668	83484	83485	Linepithema humile
Linepithema humile	head	head				Control				no		PRJNA553098	SAMN12229030	SRX6412378	SRR9650802	SRA918173	SRS5069576	SRP213566	Native and introduced Argentine ant populations are characterised by distinct transcriptomic signatures associated with behaviour and immunity	RNA-Seq Linepithema humile	150 base paired-end barcoded mRNA TruSeq libraries			AUPHI-1	paired	RNA-Seq	TRANSCRIPTOMIC	DNase	Illumina HiSeq 4000	16516784	3303356800	1380521453								Victoria University of Wellington	SUB5916428		83485	2019-09-03 00:27:54	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR009/650/SRR9650802.sralite.1	s3://sra-pub-zq-7/SRR9650802/SRR9650802.sralite.1	gs://sra-pub-zq-109/SRR9650802/SRR9650802.zq.1	30 individuals		Introduced range	2015-03	Australia: Cowes	Invertebrate		PHI_C_1	38.4590 S 145.2387 E																	2759	33208	6656	50557	7399	36668	83484	83485	Linepithema humile
Linepithema humile	head	head				Control				no		PRJNA553098	SAMN12229029	SRX6412377	SRR9650803	SRA918173	SRS5069575	SRP213566	Native and introduced Argentine ant populations are characterised by distinct transcriptomic signatures associated with behaviour and immunity	RNA-Seq Linepithema humile	150 base paired-end barcoded mRNA TruSeq libraries			AUCLI-1	paired	RNA-Seq	TRANSCRIPTOMIC	DNase	Illumina HiSeq 4000	16244598	3248919600	1371774049								Victoria University of Wellington	SUB5916428		83485	2019-09-03 00:27:54	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR009/650/SRR9650803.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR9650803/SRR9650803	gs://sra-pub-zq-109/SRR9650803/SRR9650803.zq.1	30 individuals		Introduced range	2015-03	Australia: Melbourne	Invertebrate		CLI_C_1	37.7942 S 144.9978 E																	2759	33208	6656	50557	7399	36668	83484	83485	Linepithema humile
Linepithema humile	head	head				Control				no		PRJNA553098	SAMN12229028	SRX6412376	SRR9650804	SRA918173	SRS5069574	SRP213566	Native and introduced Argentine ant populations are characterised by distinct transcriptomic signatures associated with behaviour and immunity	RNA-Seq Linepithema humile	150 base paired-end barcoded mRNA TruSeq libraries			EUTLS-2	paired	RNA-Seq	TRANSCRIPTOMIC	DNase	Illumina HiSeq 4000	11809699	2361939800	936065540								Victoria University of Wellington	SUB5916428		83485	2019-09-03 00:27:54	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR009/650/SRR9650804.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR9650804/SRR9650804	gs://sra-pub-zq-109/SRR9650804/SRR9650804.zq.1	30 individuals		Introduced range	2016-08	France: Toulouse	Invertebrate		TLS_C_2	43.5593 N 1.4723 E																	2759	33208	6656	50557	7399	36668	83484	83485	Linepithema humile
Linepithema humile	head	head				Control				no		PRJNA553098	SAMN12229027	SRX6412375	SRR9650805	SRA918173	SRS5069573	SRP213566	Native and introduced Argentine ant populations are characterised by distinct transcriptomic signatures associated with behaviour and immunity	RNA-Seq Linepithema humile	150 base paired-end barcoded mRNA TruSeq libraries			EUTLS-1	paired	RNA-Seq	TRANSCRIPTOMIC	DNase	Illumina HiSeq 4000	18934843	3786968600	1610642325								Victoria University of Wellington	SUB5916428		83485	2019-09-03 00:27:54	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR009/650/SRR9650805.sralite.1	s3://sra-pub-zq-2/SRR9650805/SRR9650805.sralite.1	gs://sra-pub-zq-109/SRR9650805/SRR9650805.zq.1	30 individuals		Introduced range	2016-08	France: Toulouse	Invertebrate		TLS_C_1	43.5593 N 1.4723 E																	2759	33208	6656	50557	7399	36668	83484	83485	Linepithema humile
Linepithema humile	head	head				Control				no		PRJNA553098	SAMN12229026	SRX6412374	SRR9650806	SRA918173	SRS5069572	SRP213566	Native and introduced Argentine ant populations are characterised by distinct transcriptomic signatures associated with behaviour and immunity	RNA-Seq Linepithema humile	150 base paired-end barcoded mRNA TruSeq libraries			EUPLE-1	paired	RNA-Seq	TRANSCRIPTOMIC	DNase	Illumina HiSeq 4000	18116037	3623207400	1526308122								Victoria University of Wellington	SUB5916428		83485	2019-09-03 00:27:54	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR009/650/SRR9650806.sralite.1	s3://sra-pub-zq-1/SRR9650806/SRR9650806.sralite.1	gs://sra-pub-zq-109/SRR9650806/SRR9650806.zq.1	30 individuals		Introduced range	2016-08	France: Port-Leucate	Invertebrate		PLE_C_1	42.8664 N 3.0440 E																	2759	33208	6656	50557	7399	36668	83484	83485	Linepithema humile
Linepithema humile	head	head				Low sugar + OA				no		PRJNA553098	SAMN12229025	SRX6412373	SRR9650807	SRA918173	SRS5069571	SRP213566	Native and introduced Argentine ant populations are characterised by distinct transcriptomic signatures associated with behaviour and immunity	RNA-Seq Linepithema humile	150 base paired-end barcoded mRNA TruSeq libraries			CARCH-3	paired	RNA-Seq	TRANSCRIPTOMIC	DNase	Illumina HiSeq 4000	19563265	3912653000	1586794746								Victoria University of Wellington	SUB5916428		83485	2019-09-03 00:27:54	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR009/650/SRR9650807.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR9650807/SRR9650807	gs://sra-pub-zq-109/SRR9650807/SRR9650807.zq.1	30 individuals		Introduced range	2015-09	USA: Richmond, CA	Invertebrate		RCH_LSOA_3	37.9313 N 122.3732 W																	2759	33208	6656	50557	7399	36668	83484	83485	Linepithema humile
Linepithema humile	head	head				Low sugar				no		PRJNA553098	SAMN12229024	SRX6412372	SRR9650808	SRA918173	SRS5069570	SRP213566	Native and introduced Argentine ant populations are characterised by distinct transcriptomic signatures associated with behaviour and immunity	RNA-Seq Linepithema humile	150 base paired-end barcoded mRNA TruSeq libraries			CARCH-2	paired	RNA-Seq	TRANSCRIPTOMIC	DNase	Illumina HiSeq 4000	16104808	3220961600	1276250694								Victoria University of Wellington	SUB5916428		83485	2019-09-03 00:27:54	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR009/650/SRR9650808.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR9650808/SRR9650808	gs://sra-pub-zq-109/SRR9650808/SRR9650808.zq.1	30 individuals		Introduced range	2015-09	USA: Richmond, CA	Invertebrate		RCH_LS_2	37.9313 N 122.3732 W																	2759	33208	6656	50557	7399	36668	83484	83485	Linepithema humile
Linepithema humile	head	head				Control				no		PRJNA553098	SAMN12229023	SRX6412371	SRR9650809	SRA918173	SRS5069569	SRP213566	Native and introduced Argentine ant populations are characterised by distinct transcriptomic signatures associated with behaviour and immunity	RNA-Seq Linepithema humile	150 base paired-end barcoded mRNA TruSeq libraries			CAOAK-1	paired	RNA-Seq	TRANSCRIPTOMIC	DNase	Illumina HiSeq 4000	21224128	4244825600	1800197330								Victoria University of Wellington	SUB5916428		83485	2019-09-03 00:27:54	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR009/650/SRR9650809.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR9650809/SRR9650809	gs://sra-pub-zq-109/SRR9650809/SRR9650809.zq.1	30 individuals		Introduced range	2015-09	USA: Oakland, CA	Invertebrate		OAK_C_1	37.8253 N 122.2692 W																	2759	33208	6656	50557	7399	36668	83484	83485	Linepithema humile
Linepithema humile	head	head				Control				no		PRJNA553098	SAMN12229032	SRX6412370	SRR9650810	SRA918173	SRS5069568	SRP213566	Native and introduced Argentine ant populations are characterised by distinct transcriptomic signatures associated with behaviour and immunity	RNA-Seq Linepithema humile	150 base paired-end barcoded mRNA TruSeq libraries			AUMON-2	paired	RNA-Seq	TRANSCRIPTOMIC	DNase	Illumina HiSeq 4000	17620808	3524161600	1481662662								Victoria University of Wellington	SUB5916428		83485	2019-09-03 00:27:54	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR009/650/SRR9650810.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR9650810/SRR9650810	gs://sra-pub-zq-109/SRR9650810/SRR9650810.zq.1	30 individuals		Introduced range	2015-03	Australia: Clayton	Invertebrate		MON_C_2	37.9097 S 145.1406 E																	2759	33208	6656	50557	7399	36668	83484	83485	Linepithema humile
Linepithema humile	head	head				Control				no		PRJNA553098	SAMN12229031	SRX6412369	SRR9650811	SRA918173	SRS5069567	SRP213566	Native and introduced Argentine ant populations are characterised by distinct transcriptomic signatures associated with behaviour and immunity	RNA-Seq Linepithema humile	150 base paired-end barcoded mRNA TruSeq libraries			AUMON-1	paired	RNA-Seq	TRANSCRIPTOMIC	DNase	Illumina HiSeq 4000	19901269	3980253800	1674467054								Victoria University of Wellington	SUB5916428		83485	2019-09-03 00:27:54	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR009/650/SRR9650811.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR9650811/SRR9650811	gs://sra-pub-zq-109/SRR9650811/SRR9650811.zq.1	30 individuals		Introduced range	2015-03	Australia: Clayton	Invertebrate		MON_C_1	37.9097 S 145.1406 E																	2759	33208	6656	50557	7399	36668	83484	83485	Linepithema humile
Linepithema humile	head	head				Low sugar + OA				no		PRJNA553098	SAMN12229018	SRX6412368	SRR9650812	SRA918173	SRS5069566	SRP213566	Native and introduced Argentine ant populations are characterised by distinct transcriptomic signatures associated with behaviour and immunity	RNA-Seq Linepithema humile	150 base paired-end barcoded mRNA TruSeq libraries			AROTA-3	paired	RNA-Seq	TRANSCRIPTOMIC	DNase	Illumina HiSeq 4000	19592275	3918455000	1574666457								Victoria University of Wellington	SUB5916428		83485	2019-09-03 00:27:54	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR009/650/SRR9650812.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR9650812/SRR9650812	gs://sra-pub-zq-109/SRR9650812/SRR9650812.zq.1	30 individuals		Native range	2015-01	Argentina: Otamendi	Invertebrate		OTA_LSOA_3	34.2224 S 58.8961 W																	2759	33208	6656	50557	7399	36668	83484	83485	Linepithema humile
Linepithema humile	head	head				Low sugar				no		PRJNA553098	SAMN12229017	SRX6412367	SRR9650813	SRA918173	SRS5069565	SRP213566	Native and introduced Argentine ant populations are characterised by distinct transcriptomic signatures associated with behaviour and immunity	RNA-Seq Linepithema humile	150 base paired-end barcoded mRNA TruSeq libraries			AROTA-2	paired	RNA-Seq	TRANSCRIPTOMIC	DNase	Illumina HiSeq 4000	21349973	4269994600	1707463281								Victoria University of Wellington	SUB5916428		83485	2019-09-03 00:27:54	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR009/650/SRR9650813.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR9650813/SRR9650813	gs://sra-pub-zq-109/SRR9650813/SRR9650813.zq.1	30 individuals		Native range	2015-01	Argentina: Otamendi	Invertebrate		OTA_LS_2	34.2224 S 58.8961 W																	2759	33208	6656	50557	7399	36668	83484	83485	Linepithema humile
Linepithema humile	head	head				Control				no		PRJNA553098	SAMN12229020	SRX6412366	SRR9650814	SRA918173	SRS5069564	SRP213566	Native and introduced Argentine ant populations are characterised by distinct transcriptomic signatures associated with behaviour and immunity	RNA-Seq Linepithema humile	150 base paired-end barcoded mRNA TruSeq libraries			CARCH-1	paired	RNA-Seq	TRANSCRIPTOMIC	DNase	Illumina HiSeq 4000	18363001	3672600200	1536108063								Victoria University of Wellington	SUB5916428		83485	2019-09-03 00:27:54	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR009/650/SRR9650814.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR9650814/SRR9650814	gs://sra-pub-zq-109/SRR9650814/SRR9650814.zq.1	30 individuals		Introduced range	2015-09	USA: Richmond, CA	Invertebrate		RCH_C_1	37.9313 N 122.3732 W																	2759	33208	6656	50557	7399	36668	83484	83485	Linepithema humile
Linepithema humile	head	head				Control				no		PRJNA553098	SAMN12229019	SRX6412365	SRR9650815	SRA918173	SRS5069563	SRP213566	Native and introduced Argentine ant populations are characterised by distinct transcriptomic signatures associated with behaviour and immunity	RNA-Seq Linepithema humile	150 base paired-end barcoded mRNA TruSeq libraries			CABLB-1	paired	RNA-Seq	TRANSCRIPTOMIC	DNase	Illumina HiSeq 4000	20928557	4185711400	1749124429								Victoria University of Wellington	SUB5916428		83485	2019-09-03 00:27:54	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR009/650/SRR9650815.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR9650815/SRR9650815	gs://sra-pub-zq-109/SRR9650815/SRR9650815.zq.1	30 individuals		Introduced range	2015-09	USA: Albany, CA	Invertebrate		BLB_C_1	37.8891 N 122.3233 W																	2759	33208	6656	50557	7399	36668	83484	83485	Linepithema humile
Linepithema humile	head	head				Control				no		PRJNA553098	SAMN12229014	SRX6412364	SRR9650816	SRA918173	SRS5069562	SRP213566	Native and introduced Argentine ant populations are characterised by distinct transcriptomic signatures associated with behaviour and immunity	RNA-Seq Linepithema humile	150 base paired-end barcoded mRNA TruSeq libraries			ARUBA-1	paired	RNA-Seq	TRANSCRIPTOMIC	DNase	Illumina HiSeq 4000	16446957	3289391400	1390077315								Victoria University of Wellington	SUB5916428		83485	2019-09-03 00:27:54	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR009/650/SRR9650816.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR9650816/SRR9650816	gs://sra-pub-zq-109/SRR9650816/SRR9650816.zq.1	30 individuals		Native range	2015-01	Argentina: Buenos Aires	Invertebrate		UBA_C_1	34.5401 S 58.4470 W																	2759	33208	6656	50557	7399	36668	83484	83485	Linepithema humile
Linepithema humile	head	head				Control				no		PRJNA553098	SAMN12229013	SRX6412363	SRR9650817	SRA918173	SRS5069561	SRP213566	Native and introduced Argentine ant populations are characterised by distinct transcriptomic signatures associated with behaviour and immunity	RNA-Seq Linepithema humile	150 base paired-end barcoded mRNA TruSeq libraries			AROTA-1	paired	RNA-Seq	TRANSCRIPTOMIC	DNase	Illumina HiSeq 4000	18478525	3695705000	1558975096								Victoria University of Wellington	SUB5916428		83485	2019-09-03 00:27:54	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR009/650/SRR9650817.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR9650817/SRR9650817	gs://sra-pub-zq-109/SRR9650817/SRR9650817.zq.1	30 individuals		Native range	2015-01	Argentina: Otamendi	Invertebrate		OTA_C_1	34.2224 S 58.8961 W																	2759	33208	6656	50557	7399	36668	83484	83485	Linepithema humile
Linepithema humile	head	head				Control				no		PRJNA553098	SAMN12229016	SRX6412362	SRR9650818	SRA918173	SRS5069560	SRP213566	Native and introduced Argentine ant populations are characterised by distinct transcriptomic signatures associated with behaviour and immunity	RNA-Seq Linepithema humile	150 base paired-end barcoded mRNA TruSeq libraries			ARROS-1	paired	RNA-Seq	TRANSCRIPTOMIC	DNase	Illumina HiSeq 4000	20403264	4080652800	1728076073								Victoria University of Wellington	SUB5916428		83485	2019-09-03 00:27:54	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR009/650/SRR9650818.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR9650818/SRR9650818	gs://sra-pub-zq-109/SRR9650818/SRR9650818.zq.1	30 individuals		Native range	2015-01	Argentina: Rosario	Invertebrate		ROS_C_1	32.9105 S 60.6756 W																	2759	33208	6656	50557	7399	36668	83484	83485	Linepithema humile
Linepithema humile	head	head				Control				no		PRJNA553098	SAMN12229015	SRX6412361	SRR9650819	SRA918173	SRS5069559	SRP213566	Native and introduced Argentine ant populations are characterised by distinct transcriptomic signatures associated with behaviour and immunity	RNA-Seq Linepithema humile	150 base paired-end barcoded mRNA TruSeq libraries			ARVLO-1	paired	RNA-Seq	TRANSCRIPTOMIC	DNase	Illumina HiSeq 4000	14072823	2814564600	1180325829								Victoria University of Wellington	SUB5916428		83485	2019-09-03 00:27:53	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR009/650/SRR9650819.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR9650819/SRR9650819	gs://sra-pub-zq-109/SRR9650819/SRR9650819.zq.1	30 individuals		Native range	2015-01	Argentina: Buenos Aires	Invertebrate		VLO_C_1	34.5441 S 58.4932 W																	2759	33208	6656	50557	7399	36668	83484	83485	Linepithema humile
Linepithema humile	head	head				Control				no		PRJNA553098	SAMN12229022	SRX6412360	SRR9650820	SRA918173	SRS5069558	SRP213566	Native and introduced Argentine ant populations are characterised by distinct transcriptomic signatures associated with behaviour and immunity	RNA-Seq Linepithema humile	150 base paired-end barcoded mRNA TruSeq libraries			CACAL-1	paired	RNA-Seq	TRANSCRIPTOMIC	DNase	Illumina HiSeq 4000	19410531	3882106200	1638218767								Victoria University of Wellington	SUB5916428		83485	2019-09-03 00:27:53	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR009/650/SRR9650820.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR9650820/SRR9650820	gs://sra-pub-zq-109/SRR9650820/SRR9650820.zq.1	30 individuals		Introduced range	2015-09	USA: Berkeley, CA	Invertebrate		CAL_C_1	37.87232 N 122.2477 W																	2759	33208	6656	50557	7399	36668	83484	83485	Linepithema humile
Linepithema humile	head	head				Control				no		PRJNA553098	SAMN12229021	SRX6412359	SRR9650821	SRA918173	SRS5069557	SRP213566	Native and introduced Argentine ant populations are characterised by distinct transcriptomic signatures associated with behaviour and immunity	RNA-Seq Linepithema humile	150 base paired-end barcoded mRNA TruSeq libraries			CABLB-2	paired	RNA-Seq	TRANSCRIPTOMIC	DNase	Illumina HiSeq 4000	17216980	3443396000	1479187260								Victoria University of Wellington	SUB5916428		83485	2019-09-03 00:27:53	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR009/650/SRR9650821.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR9650821/SRR9650821	gs://sra-pub-zq-109/SRR9650821/SRR9650821.zq.1	30 individuals		Introduced range	2015-09	USA: Albany, CA	Invertebrate		BLB_C_2	37.8891 N 122.3233 W																	2759	33208	6656	50557	7399	36668	83484	83485	Linepithema humile
