scientific_name	sample_group	tissue	genotype	sex	age	treatment	source_name	is_sampled	is_qualified	exclusion	protocol	bioproject	biosample	experiment	run	sra_primary	sra_sample	sra_study	study_title	exp_title	design	sample_title	sample_description	lib_name	lib_layout	lib_strategy	lib_source	lib_selection	instrument	total_spots	total_bases	size	nominal_length	nominal_sdev	spot_length	read_index	read_class	read_type	base_coord	lab	center	submitter_id	pubmed_id	taxid	published_date	biomaterial_provider	cell	location	antibody	batch	misc	NCBI_Link	AWS_Link	GCP_Link	isolate	isolation_source	collection_date	geo_loc_name	biosamplemodel	sequencing_batch	time_apf	biological_replicate	breed	replicate	collected_by	dev_stage	caste	knockdown	time_point	culture_medium	timepoint	technology	colony_type	internal_name	developmental_stage	colony	genotype/variation	time	host	sample_type	gender	taxid_domain	taxid_kingdom	taxid_phylum	taxid_class	taxid_order	taxid_family	taxid_genus	taxid_species	scientific_name_original
Harpegnathos saltator	fat body	fat body		female	day 220			yes	yes	no		PRJNA876839	SAMN30673857	SRX17428032	SRR21423623	SRA1490912	SRS14982949	SRP395672	H. saltator Heat Shock	H. saltator untreated RNA-seq sample s33	total RNA was extracted from dissected tissues using Trizol, followed by poly-A selection, random priming, and preparation using the NEB Ultra II Directional RNA-seq prep kit	H. saltator untreated RNA-seq sample s33		GG_FB_ds33_DR105_s33	paired	RNA-Seq	TRANSCRIPTOMIC	cDNA	NextSeq 550	17871419	1478960314	682149635								Cell & Developmental Biology	University of Pennsylvania	SUB12014888		610380	2023-07-18 10:38:23							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR021/21423/SRR21423623/SRR21423623.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR21423623/SRR21423623	gs://sra-pub-zq-103/SRR21423623/SRR21423623.lite.1	DR105	missing	2017-07-27	USA	Invertebrate				missing	s33	K Glastad	adult																2759	33208	6656	50557	7399	36668	604375	610380	Harpegnathos saltator
Harpegnathos saltator	fat body	fat body		female	day 220			yes	yes	no		PRJNA876839	SAMN30673856	SRX17428031	SRR21423624	SRA1490912	SRS14982948	SRP395672	H. saltator Heat Shock	H. saltator untreated RNA-seq sample s32	total RNA was extracted from dissected tissues using Trizol, followed by poly-A selection, random priming, and preparation using the NEB Ultra II Directional RNA-seq prep kit	H. saltator untreated RNA-seq sample s32		GG_FB_ds32_DR105_s32	paired	RNA-Seq	TRANSCRIPTOMIC	cDNA	NextSeq 550	18904257	1564203944	715456942								Cell & Developmental Biology	University of Pennsylvania	SUB12014888		610380	2023-07-18 10:38:23							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR021/21423/SRR21423624/SRR21423624.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR21423624/SRR21423624	gs://sra-pub-zq-103/SRR21423624/SRR21423624.lite.1	DR105	missing	2017-07-27	USA	Invertebrate				missing	s32	K Glastad	adult																2759	33208	6656	50557	7399	36668	604375	610380	Harpegnathos saltator
Harpegnathos saltator	fat body	fat body		female	day 365			yes	yes	no		PRJNA876839	SAMN30673855	SRX17428030	SRR21423625	SRA1490912	SRS14982947	SRP395672	H. saltator Heat Shock	H. saltator untreated RNA-seq sample s30	total RNA was extracted from dissected tissues using Trizol, followed by poly-A selection, random priming, and preparation using the NEB Ultra II Directional RNA-seq prep kit	H. saltator untreated RNA-seq sample s30		GG_FB_ds30_DR101_s30	paired	RNA-Seq	TRANSCRIPTOMIC	cDNA	NextSeq 550	22597093	1869573175	858089905								Cell & Developmental Biology	University of Pennsylvania	SUB12014888		610380	2023-07-18 10:38:23							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR021/21423/SRR21423625/SRR21423625.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR21423625/SRR21423625	gs://sra-pub-zq-103/SRR21423625/SRR21423625.lite.1	DR101	missing	2017-07-27	USA	Invertebrate				missing	s30	K Glastad	adult																2759	33208	6656	50557	7399	36668	604375	610380	Harpegnathos saltator
Harpegnathos saltator	fat body	fat body		female	day 210			yes	yes	no		PRJNA876839	SAMN30673854	SRX17428029	SRR21423626	SRA1490912	SRS14982946	SRP395672	H. saltator Heat Shock	H. saltator untreated RNA-seq sample s13	total RNA was extracted from dissected tissues using Trizol, followed by poly-A selection, random priming, and preparation using the NEB Ultra II Directional RNA-seq prep kit	H. saltator untreated RNA-seq sample s13		GG_FB_ds13_DR101_s13	paired	RNA-Seq	TRANSCRIPTOMIC	cDNA	NextSeq 550	24525959	2028641506	944926566								Cell & Developmental Biology	University of Pennsylvania	SUB12014888		610380	2023-07-18 10:38:23							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR021/21423/SRR21423626/SRR21423626.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR21423626/SRR21423626	gs://sra-pub-zq-103/SRR21423626/SRR21423626.lite.1	DR101	missing	2017-06-27	USA	Invertebrate				missing	s13	K Glastad	adult																2759	33208	6656	50557	7399	36668	604375	610380	Harpegnathos saltator
Harpegnathos saltator	central brain	central brain		female	day 414			yes	yes	no		PRJNA876839	SAMN30673853	SRX17428028	SRR21423627	SRA1490912	SRS14982945	SRP395672	H. saltator Heat Shock	H. saltator untreated RNA-seq sample s92	total RNA was extracted from dissected tissues using Trizol, followed by poly-A selection, random priming, and preparation using the NEB Ultra II Directional RNA-seq prep kit	H. saltator untreated RNA-seq sample s92		GG_CB_ds92_DR105_s92	paired	RNA-Seq	TRANSCRIPTOMIC	cDNA	NextSeq 550	22096355	1827510011	814415770								Cell & Developmental Biology	University of Pennsylvania	SUB12014888		610380	2023-07-18 10:38:23							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR021/21423/SRR21423627/SRR21423627.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR21423627/SRR21423627	gs://sra-pub-zq-103/SRR21423627/SRR21423627.lite.1	DR105	missing	2017-12-11	USA	Invertebrate				missing	s92	K Glastad	adult																2759	33208	6656	50557	7399	36668	604375	610380	Harpegnathos saltator
Harpegnathos saltator	central brain	central brain		female	day 210			yes	yes	no		PRJNA876839	SAMN30673852	SRX17428027	SRR21423628	SRA1490912	SRS14982944	SRP395672	H. saltator Heat Shock	H. saltator untreated RNA-seq sample s90	total RNA was extracted from dissected tissues using Trizol, followed by poly-A selection, random priming, and preparation using the NEB Ultra II Directional RNA-seq prep kit	H. saltator untreated RNA-seq sample s90		GG_CB_ds90_TL_s90	paired	RNA-Seq	TRANSCRIPTOMIC	cDNA	NextSeq 550	22964822	1899098275	851505549								Cell & Developmental Biology	University of Pennsylvania	SUB12014888		610380	2023-07-18 10:38:23							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR021/21423/SRR21423628/SRR21423628.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR21423628/SRR21423628	gs://sra-pub-zq-103/SRR21423628/SRR21423628.lite.1	TL	missing	2017-12-11	USA	Invertebrate				missing	s90	K Glastad	adult																2759	33208	6656	50557	7399	36668	604375	610380	Harpegnathos saltator
Harpegnathos saltator	central brain	central brain		female	day 40			yes	yes	no		PRJNA876839	SAMN30673851	SRX17428026	SRR21423629	SRA1490912	SRS14982943	SRP395672	H. saltator Heat Shock	H. saltator untreated RNA-seq sample s88	total RNA was extracted from dissected tissues using Trizol, followed by poly-A selection, random priming, and preparation using the NEB Ultra II Directional RNA-seq prep kit	H. saltator untreated RNA-seq sample s88		GG_CB_ds88_TL_s88	paired	RNA-Seq	TRANSCRIPTOMIC	cDNA	NextSeq 550	19803504	1637839289	731318922								Cell & Developmental Biology	University of Pennsylvania	SUB12014888		610380	2023-07-18 10:38:23							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR021/21423/SRR21423629/SRR21423629.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR21423629/SRR21423629	gs://sra-pub-zq-103/SRR21423629/SRR21423629.lite.1	TL	missing	2017-12-11	USA	Invertebrate				missing	s88	K Glastad	adult																2759	33208	6656	50557	7399	36668	604375	610380	Harpegnathos saltator
Harpegnathos saltator	central brain	central brain		female	day 40			yes	yes	no		PRJNA876839	SAMN30673850	SRX17428025	SRR21423630	SRA1490912	SRS14982942	SRP395672	H. saltator Heat Shock	H. saltator untreated RNA-seq sample s87	total RNA was extracted from dissected tissues using Trizol, followed by poly-A selection, random priming, and preparation using the NEB Ultra II Directional RNA-seq prep kit	H. saltator untreated RNA-seq sample s87		GG_CB_ds87_TL_s87	paired	RNA-Seq	TRANSCRIPTOMIC	cDNA	NextSeq 550	21430463	1772122469	787681190								Cell & Developmental Biology	University of Pennsylvania	SUB12014888		610380	2023-07-18 10:38:22							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR021/21423/SRR21423630/SRR21423630.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR21423630/SRR21423630	gs://sra-pub-zq-103/SRR21423630/SRR21423630.lite.1	TL	missing	2017-12-11	USA	Invertebrate				missing	s87	K Glastad	adult																2759	33208	6656	50557	7399	36668	604375	610380	Harpegnathos saltator
Harpegnathos saltator	central brain	central brain		female	day 210			yes	yes	no		PRJNA876839	SAMN30673849	SRX17428024	SRR21423631	SRA1490912	SRS14982941	SRP395672	H. saltator Heat Shock	H. saltator untreated RNA-seq sample s6	total RNA was extracted from dissected tissues using Trizol, followed by poly-A selection, random priming, and preparation using the NEB Ultra II Directional RNA-seq prep kit	H. saltator untreated RNA-seq sample s6		GG_CB_ds6_DR02_s6	paired	RNA-Seq	TRANSCRIPTOMIC	cDNA	NextSeq 550	29954392	2476555360	1177263076								Cell & Developmental Biology	University of Pennsylvania	SUB12014888		610380	2023-07-18 10:38:22							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR021/21423/SRR21423631/SRR21423631.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR21423631/SRR21423631	gs://sra-pub-zq-103/SRR21423631/SRR21423631.lite.1	DR02	missing	2017-06-27	USA	Invertebrate				missing	s6	K Glastad	adult																2759	33208	6656	50557	7399	36668	604375	610380	Harpegnathos saltator
Harpegnathos saltator	central brain	central brain		female	day 40			yes	yes	no		PRJNA876839	SAMN30673848	SRX17428023	SRR21423632	SRA1490912	SRS14982940	SRP395672	H. saltator Heat Shock	H. saltator untreated RNA-seq sample s68	total RNA was extracted from dissected tissues using Trizol, followed by poly-A selection, random priming, and preparation using the NEB Ultra II Directional RNA-seq prep kit	H. saltator untreated RNA-seq sample s68		GG_CB_ds68_DR101_s68	paired	RNA-Seq	TRANSCRIPTOMIC	cDNA	NextSeq 550	22506321	1862755236	780635290								Cell & Developmental Biology	University of Pennsylvania	SUB12014888		610380	2023-07-18 10:38:23							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR021/21423/SRR21423632/SRR21423632.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR21423632/SRR21423632	gs://sra-pub-zq-103/SRR21423632/SRR21423632.lite.1	DR101	missing	2017-12-04	USA	Invertebrate				missing	s68	K Glastad	adult																2759	33208	6656	50557	7399	36668	604375	610380	Harpegnathos saltator
Harpegnathos saltator	central brain	central brain		female	day 220			yes	yes	no		PRJNA876839	SAMN30673803	SRX17428022	SRR21423633	SRA1490912	SRS14982939	SRP395672	H. saltator Heat Shock	H. saltator heat shock RNA-seq sample h20	total RNA was extracted from dissected tissues using Trizol, followed by poly-A selection, random priming, and preparation using the NEB Ultra II Directional RNA-seq prep kit	H. saltator heat shock RNA-seq sample h20		GG_CB_HS_d220_DR101_s20	paired	RNA-Seq	TRANSCRIPTOMIC	cDNA	NextSeq 550	21962127	1811395487	858061719								Cell & Developmental Biology	University of Pennsylvania	SUB12014888		610380	2023-07-18 10:38:23							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR021/21423/SRR21423633/SRR21423633.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR21423633/SRR21423633	gs://sra-pub-zq-103/SRR21423633/SRR21423633.lite.1	DR101	missing	2019-06-12	USA	Invertebrate				missing	h20	K Glastad	adult																2759	33208	6656	50557	7399	36668	604375	610380	Harpegnathos saltator
Harpegnathos saltator	central brain	central brain		female	day 40			yes	yes	no		PRJNA876839	SAMN30673847	SRX17428021	SRR21423634	SRA1490912	SRS14982938	SRP395672	H. saltator Heat Shock	H. saltator untreated RNA-seq sample s67	total RNA was extracted from dissected tissues using Trizol, followed by poly-A selection, random priming, and preparation using the NEB Ultra II Directional RNA-seq prep kit	H. saltator untreated RNA-seq sample s67		GG_CB_ds67_DR101_s67	paired	RNA-Seq	TRANSCRIPTOMIC	cDNA	NextSeq 550	21871433	1810123075	759375887								Cell & Developmental Biology	University of Pennsylvania	SUB12014888		610380	2023-07-18 10:38:23							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR021/21423/SRR21423634/SRR21423634.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR21423634/SRR21423634	gs://sra-pub-zq-103/SRR21423634/SRR21423634.lite.1	DR101	missing	2017-12-04	USA	Invertebrate				missing	s67	K Glastad	adult																2759	33208	6656	50557	7399	36668	604375	610380	Harpegnathos saltator
Harpegnathos saltator	central brain	central brain		female	day 40			yes	yes	no		PRJNA876839	SAMN30673846	SRX17428020	SRR21423635	SRA1490912	SRS14982937	SRP395672	H. saltator Heat Shock	H. saltator untreated RNA-seq sample s66	total RNA was extracted from dissected tissues using Trizol, followed by poly-A selection, random priming, and preparation using the NEB Ultra II Directional RNA-seq prep kit	H. saltator untreated RNA-seq sample s66		GG_CB_ds66_DR105_s66	paired	RNA-Seq	TRANSCRIPTOMIC	cDNA	NextSeq 550	23262905	1926484314	808481219								Cell & Developmental Biology	University of Pennsylvania	SUB12014888		610380	2023-07-18 10:38:23							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR021/21423/SRR21423635/SRR21423635.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR21423635/SRR21423635	gs://sra-pub-zq-103/SRR21423635/SRR21423635.lite.1	DR105	missing	2017-12-04	USA	Invertebrate				missing	s66	K Glastad	adult																2759	33208	6656	50557	7399	36668	604375	610380	Harpegnathos saltator
Harpegnathos saltator	central brain	central brain		female	day 40			yes	yes	no		PRJNA876839	SAMN30673845	SRX17428019	SRR21423636	SRA1490912	SRS14982936	SRP395672	H. saltator Heat Shock	H. saltator untreated RNA-seq sample s65	total RNA was extracted from dissected tissues using Trizol, followed by poly-A selection, random priming, and preparation using the NEB Ultra II Directional RNA-seq prep kit	H. saltator untreated RNA-seq sample s65		GG_CB_ds65_DR105_s65	paired	RNA-Seq	TRANSCRIPTOMIC	cDNA	NextSeq 550	19672613	1629439174	693566980								Cell & Developmental Biology	University of Pennsylvania	SUB12014888		610380	2023-07-18 10:38:23							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR021/21423/SRR21423636/SRR21423636.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR21423636/SRR21423636	gs://sra-pub-zq-103/SRR21423636/SRR21423636.lite.1	DR105	missing	2017-12-04	USA	Invertebrate				missing	s65	K Glastad	adult																2759	33208	6656	50557	7399	36668	604375	610380	Harpegnathos saltator
Harpegnathos saltator	central brain	central brain		female	day 728			yes	yes	no		PRJNA876839	SAMN30673844	SRX17428018	SRR21423637	SRA1490912	SRS14982935	SRP395672	H. saltator Heat Shock	H. saltator untreated RNA-seq sample s59	total RNA was extracted from dissected tissues using Trizol, followed by poly-A selection, random priming, and preparation using the NEB Ultra II Directional RNA-seq prep kit	H. saltator untreated RNA-seq sample s59		GG_CB_ds59_DR02_s59	paired	RNA-Seq	TRANSCRIPTOMIC	cDNA	NextSeq 550	20817585	1723744376	724393035								Cell & Developmental Biology	University of Pennsylvania	SUB12014888		610380	2023-07-18 10:38:23							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR021/21423/SRR21423637/SRR21423637.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR21423637/SRR21423637	gs://sra-pub-zq-103/SRR21423637/SRR21423637.lite.1	DR02	missing	2017-09-04	USA	Invertebrate				missing	s59	K Glastad	adult																2759	33208	6656	50557	7399	36668	604375	610380	Harpegnathos saltator
Harpegnathos saltator	central brain	central brain		female	day 220			yes	yes	no		PRJNA876839	SAMN30673821	SRX17428017	SRR21423638	SRA1490912	SRS14982934	SRP395672	H. saltator Heat Shock	H. saltator heat shock RNA-seq sample h12	total RNA was extracted from dissected tissues using Trizol, followed by poly-A selection, random priming, and preparation using the NEB Ultra II Directional RNA-seq prep kit	H. saltator heat shock RNA-seq sample h12		W_CB_HS_d220_DR101_s12	paired	RNA-Seq	TRANSCRIPTOMIC	cDNA	NextSeq 550	18684398	1540294893	714522178								Cell & Developmental Biology	University of Pennsylvania	SUB12014888		610380	2023-07-18 10:38:23							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR021/21423/SRR21423638/SRR21423638.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR21423638/SRR21423638	gs://sra-pub-zq-103/SRR21423638/SRR21423638.lite.1	DR101	missing	2019-06-12	USA	Invertebrate				missing	h12	K Glastad	adult																2759	33208	6656	50557	7399	36668	604375	610380	Harpegnathos saltator
Harpegnathos saltator	central brain	central brain		female	day 215			yes	yes	no		PRJNA876839	SAMN30673820	SRX17428007	SRR21423648	SRA1490912	SRS14982924	SRP395672	H. saltator Heat Shock	H. saltator heat shock RNA-seq sample h13	total RNA was extracted from dissected tissues using Trizol, followed by poly-A selection, random priming, and preparation using the NEB Ultra II Directional RNA-seq prep kit	H. saltator heat shock RNA-seq sample h13		W_CB_HS_d215_DR105_s13	paired	RNA-Seq	TRANSCRIPTOMIC	cDNA	NextSeq 550	19940252	1644242369	766342418								Cell & Developmental Biology	University of Pennsylvania	SUB12014888		610380	2023-07-18 10:38:22							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR021/21423/SRR21423648/SRR21423648.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR21423648/SRR21423648	gs://sra-pub-zq-103/SRR21423648/SRR21423648.lite.1	DR105	missing	2019-06-12	USA	Invertebrate				missing	h13	K Glastad	adult																2759	33208	6656	50557	7399	36668	604375	610380	Harpegnathos saltator
Harpegnathos saltator	central brain	central brain		female	day 224			yes	yes	no		PRJNA876839	SAMN30673819	SRX17427996	SRR21423659	SRA1490912	SRS14982914	SRP395672	H. saltator Heat Shock	H. saltator heat shock RNA-seq sample h5	total RNA was extracted from dissected tissues using Trizol, followed by poly-A selection, random priming, and preparation using the NEB Ultra II Directional RNA-seq prep kit	H. saltator heat shock RNA-seq sample h5		W_CB_Ctrl_d224_DR02_s5	paired	RNA-Seq	TRANSCRIPTOMIC	cDNA	NextSeq 550	18068420	1489850198	692710512								Cell & Developmental Biology	University of Pennsylvania	SUB12014888		610380	2023-07-18 10:38:21							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR021/21423/SRR21423659/SRR21423659.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR21423659/SRR21423659	gs://sra-pub-zq-103/SRR21423659/SRR21423659.lite.1	DR02	missing	2019-06-12	USA	Invertebrate				missing	h5	K Glastad	adult																2759	33208	6656	50557	7399	36668	604375	610380	Harpegnathos saltator
Harpegnathos saltator	central brain	central brain		female	day 215			yes	yes	no		PRJNA876839	SAMN30673816	SRX17427987	SRR21423668	SRA1490912	SRS14982904	SRP395672	H. saltator Heat Shock	H. saltator heat shock RNA-seq sample h2	total RNA was extracted from dissected tissues using Trizol, followed by poly-A selection, random priming, and preparation using the NEB Ultra II Directional RNA-seq prep kit	H. saltator heat shock RNA-seq sample h2		W_CB_Ctrl_d215_DR105_s2	paired	RNA-Seq	TRANSCRIPTOMIC	cDNA	NextSeq 550	18600004	1533656998	715188681								Cell & Developmental Biology	University of Pennsylvania	SUB12014888		610380	2023-07-18 10:38:21							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR021/21423/SRR21423668/SRR21423668.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR21423668/SRR21423668	gs://sra-pub-zq-103/SRR21423668/SRR21423668.lite.1	DR105	missing	2019-06-12	USA	Invertebrate				missing	h2	K Glastad	adult																2759	33208	6656	50557	7399	36668	604375	610380	Harpegnathos saltator
