scientific_name	sample_group	tissue	genotype	sex	age	treatment	source_name	is_sampled	is_qualified	exclusion	protocol	bioproject	biosample	experiment	run	sra_primary	sra_sample	sra_study	study_title	exp_title	design	sample_title	sample_description	lib_name	lib_layout	lib_strategy	lib_source	lib_selection	instrument	total_spots	total_bases	size	nominal_length	nominal_sdev	spot_length	read_index	read_class	read_type	base_coord	lab	center	submitter_id	pubmed_id	taxid	published_date	biomaterial_provider	cell	location	antibody	batch	misc	NCBI_Link	AWS_Link	GCP_Link
Cardiocondyla obscurior	whole body	whole body		female	18 weeks			yes	yes	no		PRJNA293450	SAMN04003056	SRX1161528	SRR2177533	SRA290417	SRS1042434	SRP062696	Transcriptomic signatures of mating and sham-mating in mature ant queens	RNAseq of Cardiocondyla obscurior virgin queens	cDNA amplification	Invertebrate sample from Cardiocondyla obscurior	Cardiocondyla obscurior queen virgin	V3	single	RNA-Seq	TRANSCRIPTOMIC	RANDOM	Illumina HiSeq 1000	13319828	1197632740	747491642									University of Regensburg	SUB1070341		286306	2016-01-01 00:00:00							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR002/177/SRR2177533/SRR2177533.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR2177533/SRR2177533	gs://sra-pub-zq-102/SRR2177533/SRR2177533.zq.1
Cardiocondyla obscurior	whole body	whole body		female	18 weeks			yes	yes	no		PRJNA293450	SAMN04003045	SRX1161535	SRR2177540	SRA290417	SRS1042442	SRP062696	Transcriptomic signatures of mating and sham-mating in mature ant queens	RNAseq of Cardiocondyla obscurior queens mated with fertile male	cDNA amplification	Invertebrate sample from Cardiocondyla obscurior	Cardiocondyla obscurior queen mated with fertile male	M8	single	RNA-Seq	TRANSCRIPTOMIC	RANDOM	Illumina HiSeq 1000	16144756	1404432604	897437989									University of Regensburg	SUB1070341		286306	2016-01-01 00:00:00							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR002/177/SRR2177540/SRR2177540.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR2177540/SRR2177540	gs://sra-pub-zq-104/SRR2177540/SRR2177540.zq.1
Cardiocondyla obscurior	whole body	whole body		female	28 days			yes	yes	no		PRJNA284224	SAMN03702524	SRX1034103	SRR2033895	SRA269063	SRS941616	SRP058496	Mating with an allopatric male triggers immune response and decreases longevity of ant queens	RNAseq of Cardiocondyla obscurior queens mated with sympatric male	cDNA amplification		Cardiocondyla obscurior queen mated with sympatric male	BB17	single	RNA-Seq	TRANSCRIPTOMIC	RANDOM	Illumina HiSeq 1000	17205230	1531885204	974229846									University of Regensburg	SUB949254		286306	2015-05-26 01:45:05	Alexandra Schrempf						https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR002/033/SRR2033895/SRR2033895.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR2033895/SRR2033895	gs://sra-pub-zq-102/SRR2033895/SRR2033895.noqual.1
Cardiocondyla obscurior	whole body	whole body		female	28 days			yes	yes	no		PRJNA284224	SAMN03702523	SRX1034102	SRR2033894	SRA269063	SRS941615	SRP058496	Mating with an allopatric male triggers immune response and decreases longevity of ant queens	RNAseq of Cardiocondyla obscurior queens mated with sympatric male	cDNA amplification		Cardiocondyla obscurior queen mated with sympatric male	BB16	single	RNA-Seq	TRANSCRIPTOMIC	RANDOM	Illumina HiSeq 1000	17817897	1601158931	994695268									University of Regensburg	SUB949254		286306	2015-05-26 01:45:05	Alexandra Schrempf						https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR002/033/SRR2033894/SRR2033894.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR2033894/SRR2033894	gs://sra-pub-zq-103/SRR2033894/SRR2033894.zq.1
Cardiocondyla obscurior	whole body	whole body		female	28 days			yes	yes	no		PRJNA284224	SAMN03702520	SRX1034112	SRR2033903	SRA269063	SRS941625	SRP058496	Mating with an allopatric male triggers immune response and decreases longevity of ant queens	RNAseq of Cardiocondyla obscurior queens mated with sympatric male	cDNA amplification		Cardiocondyla obscurior queen mated with sympatric male	BB1	single	RNA-Seq	TRANSCRIPTOMIC	RANDOM	Illumina HiSeq 1000	18222118	1613281191	1020559276									University of Regensburg	SUB949254		286306	2015-05-26 01:45:05	Alexandra Schrempf						https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR002/033/SRR2033903/SRR2033903.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR2033903/SRR2033903	gs://sra-pub-zq-102/SRR2033903/SRR2033903.noqual.1
Cardiocondyla obscurior	whole body	whole body		female	28 days			yes	yes	no		PRJNA284224	SAMN03702443	SRX1034101	SRR2033893	SRA269063	SRS941614	SRP058496	Mating with an allopatric male triggers immune response and decreases longevity of ant queens	RNAseq of Cardiocondyla obscurior queens mated with allopatric male	cDNA amplification		Cardiocondyla obscurior queen mated with allopatric male	BJ4	single	RNA-Seq	TRANSCRIPTOMIC	RANDOM	Illumina HiSeq 1000	18658017	1629117027	1040288072									University of Regensburg	SUB949254		286306	2015-05-26 01:45:05	Alexandra Schrempf						https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR002/033/SRR2033893/SRR2033893.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR2033893/SRR2033893	gs://sra-pub-zq-103/SRR2033893/SRR2033893.zq.1
Cardiocondyla obscurior	whole body	whole body		female	28 days			yes	yes	no		PRJNA284224	SAMN03702526	SRX1034105	SRR2033897	SRA269063	SRS941617	SRP058496	Mating with an allopatric male triggers immune response and decreases longevity of ant queens	RNAseq of Cardiocondyla obscurior queens mated with sympatric male	cDNA amplification		Cardiocondyla obscurior queen mated with sympatric male	BB54	single	RNA-Seq	TRANSCRIPTOMIC	RANDOM	Illumina HiSeq 1000	18630020	1669704372	1053245090									University of Regensburg	SUB949254		286306	2015-05-26 01:45:05	Alexandra Schrempf						https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR002/033/SRR2033897/SRR2033897.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR2033897/SRR2033897	gs://sra-pub-zq-102/SRR2033897/SRR2033897.noqual.1
Cardiocondyla obscurior	whole body	whole body		female	24 weeks			yes	yes	no		PRJNA309926	SAMN04447916	SRX1567496	SRR3156040	SRA351673	SRS1281619	SRP069794	Transcriptomic response to injury in ant queens	Queen injured	cDNA amplification	Queen injured		qws_4	single	RNA-Seq	TRANSCRIPTOMIC	RANDOM	Illumina HiSeq 1000	25230058	1818237497	1177501469								Evolution, Genetics and Behavior	University of Regensburg	SUB1322182		286306	2017-01-01 00:00:00							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR003/156/SRR3156040.sralite.1	s3://sra-pub-zq-6/SRR3156040/SRR3156040.sralite.1	gs://sra-pub-zq-102/SRR3156040/SRR3156040.zq.1
Cardiocondyla obscurior	whole body	whole body		female	18 weeks			yes	yes	no		PRJNA293450	SAMN04003058	SRX1161530	SRR2177535	SRA290417	SRS1042436	SRP062696	Transcriptomic signatures of mating and sham-mating in mature ant queens	RNAseq of Cardiocondyla obscurior virgin queens	cDNA amplification	Invertebrate sample from Cardiocondyla obscurior	Cardiocondyla obscurior queen virgin	V8	single	RNA-Seq	TRANSCRIPTOMIC	RANDOM	Illumina HiSeq 1000	21134925	1825111500	1167530848									University of Regensburg	SUB1070341		286306	2016-01-01 00:00:00							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR002/177/SRR2177535/SRR2177535.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR2177535/SRR2177535	gs://sra-pub-zq-102/SRR2177535/SRR2177535.zq.1
Cardiocondyla obscurior	whole body	whole body		female	18 weeks			yes	yes	no		PRJNA293450	SAMN04003054	SRX1161526	SRR2177531	SRA290417	SRS1042432	SRP062696	Transcriptomic signatures of mating and sham-mating in mature ant queens	RNAseq of Cardiocondyla obscurior virgin queens	cDNA amplification	Invertebrate sample from Cardiocondyla obscurior	Cardiocondyla obscurior queen virgin	V11	single	RNA-Seq	TRANSCRIPTOMIC	RANDOM	Illumina HiSeq 1000	21100659	1832609378	1164775607									University of Regensburg	SUB1070341		286306	2016-01-01 00:00:00							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR002/177/SRR2177531/SRR2177531.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR2177531/SRR2177531	gs://sra-pub-zq-103/SRR2177531/SRR2177531.zq.1
Cardiocondyla obscurior	whole body	whole body		female	18 weeks			yes	yes	no		PRJNA293450	SAMN04003047	SRX1161537	SRR2177542	SRA290417	SRS1042443	SRP062696	Transcriptomic signatures of mating and sham-mating in mature ant queens	RNAseq of Cardiocondyla obscurior queens mated with sterile male	cDNA amplification	Invertebrate sample from Cardiocondyla obscurior	Cardiocondyla obscurior queen mated with sterile male	SM12	single	RNA-Seq	TRANSCRIPTOMIC	RANDOM	Illumina HiSeq 1000	21103578	1868689654	1185527912									University of Regensburg	SUB1070341		286306	2016-01-01 00:00:00							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR002/177/SRR2177542/SRR2177542.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR2177542/SRR2177542	gs://sra-pub-zq-103/SRR2177542/SRR2177542.zq.1
Cardiocondyla obscurior	whole body	whole body		female	28 days			yes	yes	no		PRJNA284224	SAMN03702518	SRX1034109	SRR2033901	SRA269063	SRS941622	SRP058496	Mating with an allopatric male triggers immune response and decreases longevity of ant queens	RNAseq of Cardiocondyla obscurior queens mated with allopatric male	cDNA amplification		Cardiocondyla obscurior queen mated with allopatric male	BJ41	single	RNA-Seq	TRANSCRIPTOMIC	RANDOM	Illumina HiSeq 1000	21385937	1873734993	1189152096									University of Regensburg	SUB949254		286306	2015-05-26 01:45:05	Alexandra Schrempf						https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR002/033/SRR2033901/SRR2033901.sralite.1	s3://sra-pub-zq-8/SRR2033901/SRR2033901.sralite.1	gs://sra-pub-zq-103/SRR2033901/SRR2033901.noqual.1
Cardiocondyla obscurior	whole body	whole body		female	18 weeks			yes	yes	no		PRJNA293450	SAMN04003057	SRX1161529	SRR2177534	SRA290417	SRS1042435	SRP062696	Transcriptomic signatures of mating and sham-mating in mature ant queens	RNAseq of Cardiocondyla obscurior virgin queens	cDNA amplification	Invertebrate sample from Cardiocondyla obscurior	Cardiocondyla obscurior queen virgin	V7	single	RNA-Seq	TRANSCRIPTOMIC	RANDOM	Illumina HiSeq 1000	21429542	1888324584	1211603513									University of Regensburg	SUB1070341		286306	2016-01-01 00:00:00							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR002/177/SRR2177534/SRR2177534.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR2177534/SRR2177534	gs://sra-pub-zq-104/SRR2177534/SRR2177534.zq.1
Cardiocondyla obscurior	whole body	whole body		female	18 weeks			yes	yes	no		PRJNA293450	SAMN04003059	SRX1161531	SRR2177536	SRA290417	SRS1042439	SRP062696	Transcriptomic signatures of mating and sham-mating in mature ant queens	RNAseq of Cardiocondyla obscurior virgin queens	cDNA amplification	Invertebrate sample from Cardiocondyla obscurior	Cardiocondyla obscurior queen virgin	V9	single	RNA-Seq	TRANSCRIPTOMIC	RANDOM	Illumina HiSeq 1000	21462068	1900196477	1209936166									University of Regensburg	SUB1070341		286306	2016-01-01 00:00:00							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR002/177/SRR2177536/SRR2177536.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR2177536/SRR2177536	gs://sra-pub-zq-102/SRR2177536/SRR2177536.zq.1
Cardiocondyla obscurior	whole body	whole body		female	28 days			yes	yes	no		PRJNA284224	SAMN03702519	SRX1034110	SRR2033902	SRA269063	SRS941623	SRP058496	Mating with an allopatric male triggers immune response and decreases longevity of ant queens	RNAseq of Cardiocondyla obscurior queens mated with allopatric male	cDNA amplification		Cardiocondyla obscurior queen mated with allopatric male	BJ42	single	RNA-Seq	TRANSCRIPTOMIC	RANDOM	Illumina HiSeq 1000	21853710	1912660242	1231254523									University of Regensburg	SUB949254		286306	2015-05-26 01:45:05	Alexandra Schrempf						https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR002/033/SRR2033902/SRR2033902.sralite.1	s3://sra-pub-zq-8/SRR2033902/SRR2033902.sralite.1	gs://sra-pub-zq-104/SRR2033902/SRR2033902.noqual.1
Cardiocondyla obscurior	whole body	whole body		male	30 days			yes	yes	no		PRJNA237579	SAMN02687466	SRX879676	SRR1806807	SRA243131	SRS693838	SRP046084	Cardiocondyla obscurior strain:BR alpha Variation	Cardiocondyla obscurior ergatoid male larvae RNAseq SE 100 bp	Whole RNA was extracted from individual whole-body early third instar ergatoid male larvae. Sequencing libraries were generated with the Ovation RNAseq system V2 (NuGEN) and the Encore Rapid DR Multiplex system (NuGEN).	Genome project Cardiocondyla obscurior		Cobs EM larvae	single	RNA-Seq	TRANSCRIPTOMIC	Hybrid Selection	Illumina HiSeq 1000	19204423	1920442300	1203395766			100.0	0.0	Application Read	Forward	1.0	Evolution, Genetics, & Behavior	University of Regensburg	RNAseq_Cobs_larvae		286306	2015-03-03 00:00:00	Jan Oettler, University of Regenbsurg						https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/806/SRR1806807/SRR1806807.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR1806807/SRR1806807	gs://sra-pub-zq-107/SRR1806807/SRR1806807.zq.1
Cardiocondyla obscurior	whole body	whole body		female	18 weeks			yes	yes	no		PRJNA293450	SAMN04003050	SRX1161522	SRR2177527	SRA290417	SRS1042427	SRP062696	Transcriptomic signatures of mating and sham-mating in mature ant queens	RNAseq of Cardiocondyla obscurior queens mated with sterile male	cDNA amplification	Invertebrate sample from Cardiocondyla obscurior	Cardiocondyla obscurior queen mated with sterile male	SM20	single	RNA-Seq	TRANSCRIPTOMIC	RANDOM	Illumina HiSeq 1000	22430017	1937969953	1247869034									University of Regensburg	SUB1070341		286306	2016-01-01 00:00:00							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR002/177/SRR2177527/SRR2177527.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR2177527/SRR2177527	gs://sra-pub-zq-102/SRR2177527/SRR2177527.zq.1
Cardiocondyla obscurior	whole body	whole body		female	28 days			yes	yes	no		PRJNA284224	SAMN03702442	SRX1034100	SRR2033892	SRA269063	SRS941613	SRP058496	Mating with an allopatric male triggers immune response and decreases longevity of ant queens	RNAseq of Cardiocondyla obscurior queens mated with allopatric male	cDNA amplification			BJ1	single	RNA-Seq	TRANSCRIPTOMIC	RANDOM	Illumina HiSeq 1000	21826995	1938919203	1230476524									University of Regensburg	SUB949254		286306	2015-05-26 01:45:05	Alexandra Schrempf						https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR002/033/SRR2033892/SRR2033892.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR2033892/SRR2033892	gs://sra-pub-zq-102/SRR2033892/SRR2033892.zq.1
Cardiocondyla obscurior	whole body	whole body		female	18 weeks			yes	yes	no		PRJNA293450	SAMN04003044	SRX1161534	SRR2177539	SRA290417	SRS1042440	SRP062696	Transcriptomic signatures of mating and sham-mating in mature ant queens	RNAseq of Cardiocondyla obscurior queens mated with fertile male	cDNA amplification	Invertebrate sample from Cardiocondyla obscurior	Cardiocondyla obscurior queen mated with fertile male	M6	single	RNA-Seq	TRANSCRIPTOMIC	RANDOM	Illumina HiSeq 1000	22373636	1940017703	1231794172									University of Regensburg	SUB1070341		286306	2016-01-01 00:00:00							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR002/177/SRR2177539/SRR2177539.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR2177539/SRR2177539	gs://sra-pub-zq-104/SRR2177539/SRR2177539.zq.1
Cardiocondyla obscurior	whole body	whole body		female	18 weeks			yes	yes	no		PRJNA293450	SAMN04003049	SRX1161539	SRR2177544	SRA290417	SRS1042444	SRP062696	Transcriptomic signatures of mating and sham-mating in mature ant queens	RNAseq of Cardiocondyla obscurior queens mated with sterile male	cDNA amplification	Invertebrate sample from Cardiocondyla obscurior	Cardiocondyla obscurior queen mated with sterile male	SM14	single	RNA-Seq	TRANSCRIPTOMIC	RANDOM	Illumina HiSeq 1000	21976013	1963185958	1253411126									University of Regensburg	SUB1070341		286306	2016-01-01 00:00:00							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR002/177/SRR2177544/SRR2177544.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR2177544/SRR2177544	gs://sra-pub-zq-102/SRR2177544/SRR2177544.zq.1
Cardiocondyla obscurior	whole body	whole body		female	28 days			yes	yes	no		PRJNA284224	SAMN03702516	SRX1034107	SRR2033899	SRA269063	SRS941620	SRP058496	Mating with an allopatric male triggers immune response and decreases longevity of ant queens	RNAseq of Cardiocondyla obscurior queens mated with allopatric male	cDNA amplification		Cardiocondyla obscurior queen mated with allopatric male	BJ9	single	RNA-Seq	TRANSCRIPTOMIC	RANDOM	Illumina HiSeq 1000	22113848	1967742948	1235194050									University of Regensburg	SUB949254		286306	2015-05-26 01:45:05	Alexandra Schrempf						https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR002/033/SRR2033899/SRR2033899.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR2033899/SRR2033899	gs://sra-pub-zq-103/SRR2033899/SRR2033899.noqual.1
