scientific_name	sample_group	tissue	genotype	sex	age	treatment	source_name	is_sampled	is_qualified	exclusion	protocol	bioproject	biosample	experiment	run	sra_primary	sra_sample	sra_study	study_title	exp_title	design	sample_title	sample_description	lib_name	lib_layout	lib_strategy	lib_source	lib_selection	instrument	total_spots	total_bases	size	nominal_length	nominal_sdev	spot_length	read_index	read_class	read_type	base_coord	center	submitter_id	pubmed_id	taxid	published_date	NCBI_Link	AWS_Link	GCP_Link	isolate	breed	host	isolation_source	collection_date	geo_loc_name	biosamplemodel	dev_stage	sample	strain	sample_type	taxid_domain	taxid_kingdom	taxid_phylum	taxid_class	taxid_order	taxid_family	taxid_genus	taxid_species	scientific_name_original
Cardiocondyla obscurior	head-thorax	Head-Thorax		female	19 weeks					no		PRJNA819887	SAMN26938248	SRX14743261	SRR18636165	SRA1397993	SRS12504823	SRP367601	Cardiocondyla obscurior Raw sequence reads	RNA-Seq of Cardiocondyla obscurior: Middle aged queen Head-Thorax colony F_16	Examination of gene expression patterns in Cardiocondyla obscurior ant queens.Total RNA was extracted using the ReliaPrep kit (Promega). Spike-In RNA Variant Controls (SIRV-Set 3 Lexogen#05101 Lot 5746/001492) were spiked to a 2% fraction of the total RNA. Total RNA was amplified using single primer isothermal amplification (SPIA , Ovation RNA-seq System V2, Tecan) prior to cDNA generation. Genomics using Nextera XT sequencing on a NovaSeq 6000 platform. Reads were trimmed with fastpv.0.20.1 to a minimum length 70 and from Nextera adapters. cDNA libraries were constructed using the transcriptome library construction TruSeq RNA Library Prep Kit v2 (Illumina) and the SuperScript II Reverse Transcriptase (Thermo Fisher Scientific).	Middle aged queen		A006850126_145581_S39_L004_R1_001_fastq.gz	paired	RNA-Seq	TRANSCRIPTOMIC	cDNA	Illumina NovaSeq 6000	40570681	8195277562	2519736618								University of Regensburg	SUB11224804		286306	2023-04-30 00:01:41	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR018/18636/SRR18636165/SRR18636165.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR18636165/SRR18636165	gs://sra-pub-zq-108/SRR18636165/SRR18636165.lite.1	F_16	JP 2011 (OypB)		Laboratory colony JP 2011 (OypB) originally collected from Japan in 2011 (Okinawa, Oonoyama park).	2019-08-01	Japan: Okinawa, Naha	Invertebrate	adult				2759	33208	6656	50557	7399	36668	235541	286306	Cardiocondyla obscurior
Cardiocondyla obscurior	gaster	Gaster		female	32 weeks					no		PRJNA819887	SAMN26938301	SRX14743260	SRR18636166	SRA1397993	SRS12504822	SRP367601	Cardiocondyla obscurior Raw sequence reads	RNA-Seq of Cardiocondyla obscurior: Old aged queen Gaster colony E_13b	Examination of gene expression patterns in Cardiocondyla obscurior ant queens.Total RNA was extracted using the ReliaPrep kit (Promega). Spike-In RNA Variant Controls (SIRV-Set 3 Lexogen#05101 Lot 5746/001492) were spiked to a 2% fraction of the total RNA. Total RNA was amplified using single primer isothermal amplification (SPIA , Ovation RNA-seq System V2, Tecan) prior to cDNA generation. Genomics using Nextera XT sequencing on a NovaSeq 6000 platform. Reads were trimmed with fastpv.0.20.1 to a minimum length 70 and from Nextera adapters. cDNA libraries were constructed using the transcriptome library construction TruSeq RNA Library Prep Kit v2 (Illumina) and the SuperScript II Reverse Transcriptase (Thermo Fisher Scientific).	Old aged queen		A006850126_145818_S91_L004_R1_001_fastq.gz	paired	RNA-Seq	TRANSCRIPTOMIC	cDNA	Illumina NovaSeq 6000	46356336	9363979872	2845218091								University of Regensburg	SUB11224804		286306	2023-04-30 00:01:41	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR018/18636/SRR18636166/SRR18636166.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR18636166/SRR18636166	gs://sra-pub-zq-108/SRR18636166/SRR18636166.lite.1	E_13b	JP 2011 (OypB)		Laboratory colony JP 2011 (OypB) originally collected from Japan in 2011 (Okinawa, Oonoyama park).	2019-12-13	Japan: Okinawa, Naha	Invertebrate	adult				2759	33208	6656	50557	7399	36668	235541	286306	Cardiocondyla obscurior
Cardiocondyla obscurior	head-thorax	Head-Thorax		female	32 weeks					no		PRJNA819887	SAMN26938300	SRX14743259	SRR18636167	SRA1397993	SRS12504821	SRP367601	Cardiocondyla obscurior Raw sequence reads	RNA-Seq of Cardiocondyla obscurior: Old aged queen Head-Thorax colony E_13b	Examination of gene expression patterns in Cardiocondyla obscurior ant queens.Total RNA was extracted using the ReliaPrep kit (Promega). Spike-In RNA Variant Controls (SIRV-Set 3 Lexogen#05101 Lot 5746/001492) were spiked to a 2% fraction of the total RNA. Total RNA was amplified using single primer isothermal amplification (SPIA , Ovation RNA-seq System V2, Tecan) prior to cDNA generation. Genomics using Nextera XT sequencing on a NovaSeq 6000 platform. Reads were trimmed with fastpv.0.20.1 to a minimum length 70 and from Nextera adapters. cDNA libraries were constructed using the transcriptome library construction TruSeq RNA Library Prep Kit v2 (Illumina) and the SuperScript II Reverse Transcriptase (Thermo Fisher Scientific).	Old aged queen		A006850126_145708_S88_L004_R1_001_fastq.gz	paired	RNA-Seq	TRANSCRIPTOMIC	cDNA	Illumina NovaSeq 6000	54575760	11024303520	3371472554								University of Regensburg	SUB11224804		286306	2023-04-30 00:01:41	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR018/18636/SRR18636167/SRR18636167.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR18636167/SRR18636167	gs://sra-pub-zq-108/SRR18636167/SRR18636167.lite.1	E_13b	JP 2011 (OypB)		Laboratory colony JP 2011 (OypB) originally collected from Japan in 2011 (Okinawa, Oonoyama park).	2019-12-13	Japan: Okinawa, Naha	Invertebrate	adult				2759	33208	6656	50557	7399	36668	235541	286306	Cardiocondyla obscurior
Cardiocondyla obscurior	gaster	Gaster		female	36 weeks					no		PRJNA819887	SAMN26938299	SRX14743258	SRR18636168	SRA1397993	SRS12504819	SRP367601	Cardiocondyla obscurior Raw sequence reads	RNA-Seq of Cardiocondyla obscurior: Old aged queen Gaster colony C_9	Examination of gene expression patterns in Cardiocondyla obscurior ant queens.Total RNA was extracted using the ReliaPrep kit (Promega). Spike-In RNA Variant Controls (SIRV-Set 3 Lexogen#05101 Lot 5746/001492) were spiked to a 2% fraction of the total RNA. Total RNA was amplified using single primer isothermal amplification (SPIA , Ovation RNA-seq System V2, Tecan) prior to cDNA generation. Genomics using Nextera XT sequencing on a NovaSeq 6000 platform. Reads were trimmed with fastpv.0.20.1 to a minimum length 70 and from Nextera adapters. cDNA libraries were constructed using the transcriptome library construction TruSeq RNA Library Prep Kit v2 (Illumina) and the SuperScript II Reverse Transcriptase (Thermo Fisher Scientific).	Old aged queen		A006850126_145706_S87_L004_R1_001_fastq.gz	paired	RNA-Seq	TRANSCRIPTOMIC	cDNA	Illumina NovaSeq 6000	51339396	10370557992	3168956646								University of Regensburg	SUB11224804		286306	2023-04-30 00:01:41	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR018/18636/SRR18636168/SRR18636168.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR18636168/SRR18636168	gs://sra-pub-zq-108/SRR18636168/SRR18636168.lite.1	C_9	JP 2011 (OypB)		Laboratory colony JP 2011 (OypB) originally collected from Japan in 2011 (Okinawa, Oonoyama park).	2019-12-13	Japan: Okinawa, Naha	Invertebrate	adult				2759	33208	6656	50557	7399	36668	235541	286306	Cardiocondyla obscurior
Cardiocondyla obscurior	head-thorax	Head-Thorax		female	36 weeks					no		PRJNA819887	SAMN26938298	SRX14743257	SRR18636169	SRA1397993	SRS12504818	SRP367601	Cardiocondyla obscurior Raw sequence reads	RNA-Seq of Cardiocondyla obscurior: Old aged queen Head-Thorax colony C_9	Examination of gene expression patterns in Cardiocondyla obscurior ant queens.Total RNA was extracted using the ReliaPrep kit (Promega). Spike-In RNA Variant Controls (SIRV-Set 3 Lexogen#05101 Lot 5746/001492) were spiked to a 2% fraction of the total RNA. Total RNA was amplified using single primer isothermal amplification (SPIA , Ovation RNA-seq System V2, Tecan) prior to cDNA generation. Genomics using Nextera XT sequencing on a NovaSeq 6000 platform. Reads were trimmed with fastpv.0.20.1 to a minimum length 70 and from Nextera adapters. cDNA libraries were constructed using the transcriptome library construction TruSeq RNA Library Prep Kit v2 (Illumina) and the SuperScript II Reverse Transcriptase (Thermo Fisher Scientific).	Old aged queen		A006850126_145704_S86_L004_R1_001_fastq.gz	paired	RNA-Seq	TRANSCRIPTOMIC	cDNA	Illumina NovaSeq 6000	49920771	10083995742	3079582143								University of Regensburg	SUB11224804		286306	2023-04-30 00:01:41	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-820/SRR018/18636/SRR18636169/SRR18636169.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR18636169/SRR18636169	gs://sra-pub-zq-108/SRR18636169/SRR18636169.lite.1	C_9	JP 2011 (OypB)		Laboratory colony JP 2011 (OypB) originally collected from Japan in 2011 (Okinawa, Oonoyama park).	2019-12-13	Japan: Okinawa, Naha	Invertebrate	adult				2759	33208	6656	50557	7399	36668	235541	286306	Cardiocondyla obscurior
Cardiocondyla obscurior	gaster	Gaster		female	28 weeks					no		PRJNA819887	SAMN26938297	SRX14743256	SRR18636170	SRA1397993	SRS12504817	SRP367601	Cardiocondyla obscurior Raw sequence reads	RNA-Seq of Cardiocondyla obscurior: Old aged queen Gaster colony C_24	Examination of gene expression patterns in Cardiocondyla obscurior ant queens.Total RNA was extracted using the ReliaPrep kit (Promega). Spike-In RNA Variant Controls (SIRV-Set 3 Lexogen#05101 Lot 5746/001492) were spiked to a 2% fraction of the total RNA. Total RNA was amplified using single primer isothermal amplification (SPIA , Ovation RNA-seq System V2, Tecan) prior to cDNA generation. Genomics using Nextera XT sequencing on a NovaSeq 6000 platform. Reads were trimmed with fastpv.0.20.1 to a minimum length 70 and from Nextera adapters. cDNA libraries were constructed using the transcriptome library construction TruSeq RNA Library Prep Kit v2 (Illumina) and the SuperScript II Reverse Transcriptase (Thermo Fisher Scientific).	Old aged queen		A006850126_145702_S85_L004_R1_001_fastq.gz	paired	RNA-Seq	TRANSCRIPTOMIC	cDNA	Illumina NovaSeq 6000	50433425	10187551850	3092922087								University of Regensburg	SUB11224804		286306	2023-04-30 00:01:41	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR018/18636/SRR18636170/SRR18636170.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR18636170/SRR18636170	gs://sra-pub-zq-108/SRR18636170/SRR18636170.lite.1	C_24	JP 2011 (OypB)		Laboratory colony JP 2011 (OypB) originally collected from Japan in 2011 (Okinawa, Oonoyama park).	2019-12-13	Japan: Okinawa, Naha	Invertebrate	adult				2759	33208	6656	50557	7399	36668	235541	286306	Cardiocondyla obscurior
Cardiocondyla obscurior	head-thorax	Head-Thorax		female	28 weeks					no		PRJNA819887	SAMN26938296	SRX14743255	SRR18636171	SRA1397993	SRS12504820	SRP367601	Cardiocondyla obscurior Raw sequence reads	RNA-Seq of Cardiocondyla obscurior: Old aged queen Head-Thorax colony C_24	Examination of gene expression patterns in Cardiocondyla obscurior ant queens.Total RNA was extracted using the ReliaPrep kit (Promega). Spike-In RNA Variant Controls (SIRV-Set 3 Lexogen#05101 Lot 5746/001492) were spiked to a 2% fraction of the total RNA. Total RNA was amplified using single primer isothermal amplification (SPIA , Ovation RNA-seq System V2, Tecan) prior to cDNA generation. Genomics using Nextera XT sequencing on a NovaSeq 6000 platform. Reads were trimmed with fastpv.0.20.1 to a minimum length 70 and from Nextera adapters. cDNA libraries were constructed using the transcriptome library construction TruSeq RNA Library Prep Kit v2 (Illumina) and the SuperScript II Reverse Transcriptase (Thermo Fisher Scientific).	Old aged queen		A006850126_145700_S84_L004_R1_001_fastq.gz	paired	RNA-Seq	TRANSCRIPTOMIC	cDNA	Illumina NovaSeq 6000	48556758	9808465116	3007436317								University of Regensburg	SUB11224804		286306	2023-04-30 00:01:41	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR018/18636/SRR18636171/SRR18636171.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR18636171/SRR18636171	gs://sra-pub-zq-108/SRR18636171/SRR18636171.lite.1	C_24	JP 2011 (OypB)		Laboratory colony JP 2011 (OypB) originally collected from Japan in 2011 (Okinawa, Oonoyama park).	2019-12-13	Japan: Okinawa, Naha	Invertebrate	adult				2759	33208	6656	50557	7399	36668	235541	286306	Cardiocondyla obscurior
Cardiocondyla obscurior	whole body sample	Whole body sample								no		PRJNA783286	SAMN23425232	SRX13217446	SRR17027430	SRA1334419	SRS11142912	SRP347620	Transcriptomics of queen-worker pairs in slavemaking ants and its hosts	RNA-Seq of Cardiocondyla obscurior Worker	RNA extraction of all samples was conducted in September 2017 using the Nucleo-Spin Mini kit (Macherey-Nagel). For each species, we analyzed a pool of 6 workers and another pool of three queens. We extracted RNA from whole bodies, as we had no prior assumptions as to which tissue differed most strongly in gene expression between our groups.  Samples were shipped to StarSEQ (Mainz) for library preparation and 100bp paired-end sequencing on an Illumina HiSeq. In total, we obtained 15 million reads on average per sample.	"=""RNA-Seq of""&"" ""&D15&"" ""&E15"		2_all.fastq	paired	RNA-Seq	TRANSCRIPTOMIC	unspecified	NextSeq 500	13723864	4144606928	1776999216								University of Regensburg	SUB10689241		286306	2022-02-01 04:00:43	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR017/17027/SRR17027430/SRR17027430.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR17027430/SRR17027430	gs://sra-pub-zq-102/SRR17027430/SRR17027430.lite.1	Worker			branches, twigs, crevices	2016-08	Brazil: Bahia	Invertebrate					2759	33208	6656	50557	7399	36668	235541	286306	Cardiocondyla obscurior
Cardiocondyla obscurior	whole body sample	Whole body sample								no		PRJNA783286	SAMN23425231	SRX13217445	SRR17027431	SRA1334419	SRS11142910	SRP347620	Transcriptomics of queen-worker pairs in slavemaking ants and its hosts	RNA-Seq of Cardiocondyla obscurior Queen	RNA extraction of all samples was conducted in September 2017 using the Nucleo-Spin Mini kit (Macherey-Nagel). For each species, we analyzed a pool of 6 workers and another pool of three queens. We extracted RNA from whole bodies, as we had no prior assumptions as to which tissue differed most strongly in gene expression between our groups.  Samples were shipped to StarSEQ (Mainz) for library preparation and 100bp paired-end sequencing on an Illumina HiSeq. In total, we obtained 15 million reads on average per sample.	"=""RNA-Seq of""&"" ""&D14&"" ""&E14"		1_all.fastq	paired	RNA-Seq	TRANSCRIPTOMIC	unspecified	NextSeq 500	13440808	4059124016	1733576609								University of Regensburg	SUB10689241		286306	2022-02-01 04:00:43	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR017/17027/SRR17027431/SRR17027431.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR17027431/SRR17027431	gs://sra-pub-zq-101/SRR17027431/SRR17027431.lite.1	Queen			branches, twigs, crevices	2016-08	Brazil: Bahia	Invertebrate					2759	33208	6656	50557	7399	36668	235541	286306	Cardiocondyla obscurior
Cardiocondyla obscurior	whole body sample	Whole body sample								no		PRJNA783286	SAMN23425234	SRX13217430	SRR17027449	SRA1334419	SRS11142894	SRP347620	Transcriptomics of queen-worker pairs in slavemaking ants and its hosts	RNA-Seq of Cardiocondyla obscurior Worker	RNA extraction of all samples was conducted in September 2017 using the Nucleo-Spin Mini kit (Macherey-Nagel). For each species, we analyzed a pool of 6 workers and another pool of three queens. We extracted RNA from whole bodies, as we had no prior assumptions as to which tissue differed most strongly in gene expression between our groups.  Samples were shipped to StarSEQ (Mainz) for library preparation and 100bp paired-end sequencing on an Illumina HiSeq. In total, we obtained 15 million reads on average per sample.	"=""RNA-Seq of""&"" ""&D17&"" ""&E17"		4_all.fastq	paired	RNA-Seq	TRANSCRIPTOMIC	unspecified	NextSeq 500	12583896	3800336592	1641779535								University of Regensburg	SUB10689241		286306	2022-02-01 04:00:43	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR017/17027/SRR17027449/SRR17027449.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR17027449/SRR17027449	gs://sra-pub-zq-104/SRR17027449/SRR17027449.lite.1	Worker			branches, twigs, crevices	2015-03	Japan: Okinawa	Invertebrate					2759	33208	6656	50557	7399	36668	235541	286306	Cardiocondyla obscurior
Cardiocondyla obscurior	whole body sample	Whole body sample								no		PRJNA783286	SAMN23425233	SRX13217419	SRR17027456	SRA1334419	SRS11142884	SRP347620	Transcriptomics of queen-worker pairs in slavemaking ants and its hosts	RNA-Seq of Cardiocondyla obscurior Queen	RNA extraction of all samples was conducted in September 2017 using the Nucleo-Spin Mini kit (Macherey-Nagel). For each species, we analyzed a pool of 6 workers and another pool of three queens. We extracted RNA from whole bodies, as we had no prior assumptions as to which tissue differed most strongly in gene expression between our groups.  Samples were shipped to StarSEQ (Mainz) for library preparation and 100bp paired-end sequencing on an Illumina HiSeq. In total, we obtained 15 million reads on average per sample.	"=""RNA-Seq of""&"" ""&D16&"" ""&E16"		3_all.fastq	paired	RNA-Seq	TRANSCRIPTOMIC	unspecified	NextSeq 500	13419252	4052614104	1728132597								University of Regensburg	SUB10689241		286306	2022-02-01 04:00:43	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR017/17027/SRR17027456/SRR17027456.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR17027456/SRR17027456	gs://sra-pub-zq-102/SRR17027456/SRR17027456.lite.1	Queen			branches, twigs, crevices	2015-03	Japan: Okinawa	Invertebrate					2759	33208	6656	50557	7399	36668	235541	286306	Cardiocondyla obscurior
Cardiocondyla obscurior	whole body	whole body		female	24 weeks					no		PRJNA309926	SAMN04447904	SRX1567505	SRR3156049	SRA351673	SRS1281628	SRP069794	Transcriptomic response to injury in ant queens	Queen injured	cDNA amplification	Queen injured		qes_25	single	RNA-Seq	TRANSCRIPTOMIC	RANDOM	Illumina HiSeq 1000	35043559	2504247371	1571319307								University of Regensburg	SUB1322182		286306	2017-01-01 00:00:00	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR003/156/SRR3156049.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR3156049/SRR3156049	gs://sra-pub-zq-103/SRR3156049/SRR3156049.zq.1	qes_25	BRalpha:Brazil		laboratory	2009	Brazil:Bahia	Invertebrate					2759	33208	6656	50557	7399	36668	235541	286306	Cardiocondyla obscurior
Cardiocondyla obscurior	whole body	whole body		female	24 weeks					no		PRJNA309926	SAMN04447903	SRX1567504	SRR3156048	SRA351673	SRS1281627	SRP069794	Transcriptomic response to injury in ant queens	Queen injured	cDNA amplification	Queen injured		qes_24	single	RNA-Seq	TRANSCRIPTOMIC	RANDOM	Illumina HiSeq 1000	44506490	3192867569	2121422720								University of Regensburg	SUB1322182		286306	2017-01-01 00:00:00	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR003/156/SRR3156048.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR3156048/SRR3156048	gs://sra-pub-zq-104/SRR3156048/SRR3156048.zq.1	qes_24	BRalpha:Brazil		laboratory	2009	Brazil:Bahia	Invertebrate					2759	33208	6656	50557	7399	36668	235541	286306	Cardiocondyla obscurior
Cardiocondyla obscurior	whole body	whole body		female	24 weeks					no		PRJNA309926	SAMN04447902	SRX1567503	SRR3156047	SRA351673	SRS1281626	SRP069794	Transcriptomic response to injury in ant queens	Queen injured	cDNA amplification	Queen injured		qes_20	single	RNA-Seq	TRANSCRIPTOMIC	RANDOM	Illumina HiSeq 1000	45059716	3217445320	2069554254								University of Regensburg	SUB1322182		286306	2017-01-01 00:00:00	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR003/156/SRR3156047/SRR3156047.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR3156047/SRR3156047	gs://sra-pub-zq-101/SRR3156047/SRR3156047.noqual.1	qes_20	BRalpha:Brazil		laboratory	2009	Brazil:Bahia	Invertebrate					2759	33208	6656	50557	7399	36668	235541	286306	Cardiocondyla obscurior
