scientific_name	sample_group	tissue	genotype	sex	age	treatment	source_name	is_sampled	is_qualified	exclusion	protocol	bioproject	biosample	experiment	run	sra_primary	sra_sample	sra_study	study_title	exp_title	design	sample_title	sample_description	lib_name	lib_layout	lib_strategy	lib_source	lib_selection	instrument	total_spots	total_bases	size	nominal_length	nominal_sdev	spot_length	read_index	read_class	read_type	base_coord	center	submitter_id	pubmed_id	taxid	published_date	NCBI_Link	AWS_Link	GCP_Link	geo_loc_name	collection_date	isolate	breed	replicate	isolation_source	caste	collected_by	dev_stage	colony	biosamplemodel	taxid_domain	taxid_kingdom	taxid_phylum	taxid_class	taxid_order	taxid_family	taxid_genus	taxid_species	scientific_name_original
Atta cephalotes	central brain	central brain		female	d30					no		PRJNA1022160	SAMN37594918	SRX21998988	SRR26290231	SRA1726486	SRS19073548	SRP464705	molecular characterization of Atta cephalotes worker behavior and a link to mammalian eusociality	A. cephalotes baseline caste MAJ, subcaste SM replicate r10	total RNA was isolated via Trizol extraction from dissected tissues or cultures, followed by DNase treatment and re-purification using RNA clean XP beads with a ratio of 2:1.  Poly-A selection was performed using NEB next kit, followed by directional library preprartion.  libraries were PCR cycled for 6-10 cycles depending on prior qPCR quantification of adapter-ligated cDNA.  all comparisons were cycled from the same number of PCR cycles to ensure comparability.	A. cephalotes baseline caste MAJ, subcaste SM replicate r10		SM_CB_wt_b4_AcR03	paired	RNA-Seq	TRANSCRIPTOMIC	PolyA	NextSeq 550	23488975	1947206125	855717140								University of Pennsylvania	SUB13871066		12957	2024-10-17 00:11:15	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-5/SRR026/26290/SRR26290231/SRR26290231.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR26290231/SRR26290231	gs://sra-pub-zq-108/SRR26290231/SRR26290231.lite.1	USA	2020-12-01	a163	missing	r10	missing	MAJ	K Glastad, M Gilbert, M fioriti	adult	c1	Invertebrate	2759	33208	6656	50557	7399	36668	12956	12957	Atta cephalotes
Atta cephalotes	central brain	central brain		female	d30					no		PRJNA1022160	SAMN37594917	SRX21998987	SRR26290232	SRA1726486	SRS19073547	SRP464705	molecular characterization of Atta cephalotes worker behavior and a link to mammalian eusociality	A. cephalotes baseline caste MAJ, subcaste SM replicate r9	total RNA was isolated via Trizol extraction from dissected tissues or cultures, followed by DNase treatment and re-purification using RNA clean XP beads with a ratio of 2:1.  Poly-A selection was performed using NEB next kit, followed by directional library preprartion.  libraries were PCR cycled for 6-10 cycles depending on prior qPCR quantification of adapter-ligated cDNA.  all comparisons were cycled from the same number of PCR cycles to ensure comparability.	A. cephalotes baseline caste MAJ, subcaste SM replicate r9		SM_CB_wt_b4_AcR02	paired	RNA-Seq	TRANSCRIPTOMIC	PolyA	NextSeq 550	24905583	2057891958	923519828								University of Pennsylvania	SUB13871066		12957	2024-10-17 00:11:15	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-5/SRR026/26290/SRR26290232/SRR26290232.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR26290232/SRR26290232	gs://sra-pub-zq-108/SRR26290232/SRR26290232.lite.1	USA	2020-12-01	a162	missing	r9	missing	MAJ	K Glastad, M Gilbert, M fioriti	adult	c1	Invertebrate	2759	33208	6656	50557	7399	36668	12956	12957	Atta cephalotes
Atta cephalotes	central brain	central brain		female	d30					no		PRJNA1022160	SAMN37594916	SRX21998986	SRR26290233	SRA1726486	SRS19073546	SRP464705	molecular characterization of Atta cephalotes worker behavior and a link to mammalian eusociality	A. cephalotes baseline caste MAJ, subcaste SM replicate r8	total RNA was isolated via Trizol extraction from dissected tissues or cultures, followed by DNase treatment and re-purification using RNA clean XP beads with a ratio of 2:1.  Poly-A selection was performed using NEB next kit, followed by directional library preprartion.  libraries were PCR cycled for 6-10 cycles depending on prior qPCR quantification of adapter-ligated cDNA.  all comparisons were cycled from the same number of PCR cycles to ensure comparability.	A. cephalotes baseline caste MAJ, subcaste SM replicate r8		SM_CB_wt_b3_AcR03	paired	RNA-Seq	TRANSCRIPTOMIC	PolyA	NextSeq 550	20473058	1696338403	744711449								University of Pennsylvania	SUB13871066		12957	2024-10-17 00:11:15	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-5/SRR026/26290/SRR26290233/SRR26290233.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR26290233/SRR26290233	gs://sra-pub-zq-108/SRR26290233/SRR26290233.lite.1	USA	2020-12-01	a161	missing	r8	missing	MAJ	K Glastad, M Gilbert, M fioriti	adult	c1	Invertebrate	2759	33208	6656	50557	7399	36668	12956	12957	Atta cephalotes
Atta cephalotes	central brain	central brain		female	d30					no		PRJNA1022160	SAMN37594772	SRX21998985	SRR26290234	SRA1726486	SRS19073545	SRP464705	molecular characterization of Atta cephalotes worker behavior and a link to mammalian eusociality	A. cephalotes CCAP inj sample 17	total RNA was isolated via Trizol extraction from dissected tissues or cultures, followed by DNase treatment and re-purification using RNA clean XP beads with a ratio of 2:1.  Poly-A selection was performed using NEB next kit, followed by directional library preprartion.  libraries were PCR cycled for 6-10 cycles depending on prior qPCR quantification of adapter-ligated cDNA.  all comparisons were cycled from the same number of PCR cycles to ensure comparability.	A. cephalotes CCAP inj sample 17		SM_CB_CTRLinj_6h_b5_MGINv6	paired	RNA-Seq	TRANSCRIPTOMIC	PolyA	NextSeq 550	20771755	1722274613	810492817								University of Pennsylvania	SUB13871066		12957	2024-10-17 00:11:16	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-5/SRR026/26290/SRR26290234/SRR26290234.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR26290234/SRR26290234	gs://sra-pub-zq-108/SRR26290234/SRR26290234.lite.1	USA	2020-12-01	a17	missing	b5	missing	MAJ	K Glastad, M Gilbert, M fioriti	adult	c2	Invertebrate	2759	33208	6656	50557	7399	36668	12956	12957	Atta cephalotes
Atta cephalotes	central brain	central brain		female	d30					no		PRJNA1022160	SAMN37594915	SRX21998984	SRR26290235	SRA1726486	SRS19073544	SRP464705	molecular characterization of Atta cephalotes worker behavior and a link to mammalian eusociality	A. cephalotes baseline caste MAJ, subcaste SM replicate r7	total RNA was isolated via Trizol extraction from dissected tissues or cultures, followed by DNase treatment and re-purification using RNA clean XP beads with a ratio of 2:1.  Poly-A selection was performed using NEB next kit, followed by directional library preprartion.  libraries were PCR cycled for 6-10 cycles depending on prior qPCR quantification of adapter-ligated cDNA.  all comparisons were cycled from the same number of PCR cycles to ensure comparability.	A. cephalotes baseline caste MAJ, subcaste SM replicate r7		SM_CB_wt_b3_AcR02	paired	RNA-Seq	TRANSCRIPTOMIC	PolyA	NextSeq 550	38418266	3181970713	1432568558								University of Pennsylvania	SUB13871066		12957	2024-10-17 00:11:18	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-5/SRR026/26290/SRR26290235/SRR26290235.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR26290235/SRR26290235	gs://sra-pub-zq-108/SRR26290235/SRR26290235.lite.1	USA	2020-12-01	a160	missing	r7	missing	MAJ	K Glastad, M Gilbert, M fioriti	adult	c1	Invertebrate	2759	33208	6656	50557	7399	36668	12956	12957	Atta cephalotes
Atta cephalotes	central brain	central brain		female	d30					no		PRJNA1022160	SAMN37594914	SRX21998983	SRR26290236	SRA1726486	SRS19073543	SRP464705	molecular characterization of Atta cephalotes worker behavior and a link to mammalian eusociality	A. cephalotes baseline caste MAJ, subcaste SM replicate r6	total RNA was isolated via Trizol extraction from dissected tissues or cultures, followed by DNase treatment and re-purification using RNA clean XP beads with a ratio of 2:1.  Poly-A selection was performed using NEB next kit, followed by directional library preprartion.  libraries were PCR cycled for 6-10 cycles depending on prior qPCR quantification of adapter-ligated cDNA.  all comparisons were cycled from the same number of PCR cycles to ensure comparability.	A. cephalotes baseline caste MAJ, subcaste SM replicate r6		SM_CB_wt_b3_AcR00	paired	RNA-Seq	TRANSCRIPTOMIC	PolyA	NextSeq 550	11898497	999473748	438959677								University of Pennsylvania	SUB13871066		12957	2024-10-17 00:11:15	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-5/SRR026/26290/SRR26290236/SRR26290236.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR26290236/SRR26290236	gs://sra-pub-zq-108/SRR26290236/SRR26290236.lite.1	USA	2020-12-01	a159	missing	r6	missing	MAJ	K Glastad, M Gilbert, M fioriti	adult	c0	Invertebrate	2759	33208	6656	50557	7399	36668	12956	12957	Atta cephalotes
Atta cephalotes	central brain	central brain		female	d30					no		PRJNA1022160	SAMN37594913	SRX21998982	SRR26290237	SRA1726486	SRS19073542	SRP464705	molecular characterization of Atta cephalotes worker behavior and a link to mammalian eusociality	A. cephalotes baseline caste MAJ, subcaste SM replicate r5	total RNA was isolated via Trizol extraction from dissected tissues or cultures, followed by DNase treatment and re-purification using RNA clean XP beads with a ratio of 2:1.  Poly-A selection was performed using NEB next kit, followed by directional library preprartion.  libraries were PCR cycled for 6-10 cycles depending on prior qPCR quantification of adapter-ligated cDNA.  all comparisons were cycled from the same number of PCR cycles to ensure comparability.	A. cephalotes baseline caste MAJ, subcaste SM replicate r5		SM_CB_wt_b2_AcR02	paired	RNA-Seq	TRANSCRIPTOMIC	PolyA	NextSeq 550	102708434	8505498046	3772637160								University of Pennsylvania	SUB13871066		12957	2024-10-17 00:11:18	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-5/SRR026/26290/SRR26290237/SRR26290237.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR26290237/SRR26290237	gs://sra-pub-zq-108/SRR26290237/SRR26290237.lite.1	USA	2020-12-01	a158	missing	r5	missing	MAJ	K Glastad, M Gilbert, M fioriti	adult	c1	Invertebrate	2759	33208	6656	50557	7399	36668	12956	12957	Atta cephalotes
Atta cephalotes	central brain	central brain		female	d30					no		PRJNA1022160	SAMN37594912	SRX21998981	SRR26290238	SRA1726486	SRS19073541	SRP464705	molecular characterization of Atta cephalotes worker behavior and a link to mammalian eusociality	A. cephalotes baseline caste MAJ, subcaste SM replicate r4	total RNA was isolated via Trizol extraction from dissected tissues or cultures, followed by DNase treatment and re-purification using RNA clean XP beads with a ratio of 2:1.  Poly-A selection was performed using NEB next kit, followed by directional library preprartion.  libraries were PCR cycled for 6-10 cycles depending on prior qPCR quantification of adapter-ligated cDNA.  all comparisons were cycled from the same number of PCR cycles to ensure comparability.	A. cephalotes baseline caste MAJ, subcaste SM replicate r4		SM_CB_wt_b2_AcR01	paired	RNA-Seq	TRANSCRIPTOMIC	PolyA	NextSeq 550	9868069	818777042	334335618								University of Pennsylvania	SUB13871066		12957	2024-10-17 00:11:15	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-5/SRR026/26290/SRR26290238/SRR26290238.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR26290238/SRR26290238	gs://sra-pub-zq-108/SRR26290238/SRR26290238.lite.1	USA	2020-12-01	a157	missing	r4	missing	MAJ	K Glastad, M Gilbert, M fioriti	adult	c2	Invertebrate	2759	33208	6656	50557	7399	36668	12956	12957	Atta cephalotes
Atta cephalotes	central brain	central brain		female	d30					no		PRJNA1022160	SAMN37594911	SRX21998980	SRR26290239	SRA1726486	SRS19073539	SRP464705	molecular characterization of Atta cephalotes worker behavior and a link to mammalian eusociality	A. cephalotes baseline caste MAJ, subcaste SM replicate r3	total RNA was isolated via Trizol extraction from dissected tissues or cultures, followed by DNase treatment and re-purification using RNA clean XP beads with a ratio of 2:1.  Poly-A selection was performed using NEB next kit, followed by directional library preprartion.  libraries were PCR cycled for 6-10 cycles depending on prior qPCR quantification of adapter-ligated cDNA.  all comparisons were cycled from the same number of PCR cycles to ensure comparability.	A. cephalotes baseline caste MAJ, subcaste SM replicate r3		SM_CB_wt_b2_AcR00	paired	RNA-Seq	TRANSCRIPTOMIC	PolyA	NextSeq 550	16002664	1344223776	590913896								University of Pennsylvania	SUB13871066		12957	2024-10-17 00:11:15	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-5/SRR026/26290/SRR26290239/SRR26290239.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR26290239/SRR26290239	gs://sra-pub-zq-108/SRR26290239/SRR26290239.lite.1	USA	2020-12-01	a156	missing	r3	missing	MAJ	K Glastad, M Gilbert, M fioriti	adult	c0	Invertebrate	2759	33208	6656	50557	7399	36668	12956	12957	Atta cephalotes
Atta cephalotes	central brain	central brain		female	d30					no		PRJNA1022160	SAMN37594910	SRX21998979	SRR26290240	SRA1726486	SRS19073540	SRP464705	molecular characterization of Atta cephalotes worker behavior and a link to mammalian eusociality	A. cephalotes baseline caste MAJ, subcaste SM replicate r2	total RNA was isolated via Trizol extraction from dissected tissues or cultures, followed by DNase treatment and re-purification using RNA clean XP beads with a ratio of 2:1.  Poly-A selection was performed using NEB next kit, followed by directional library preprartion.  libraries were PCR cycled for 6-10 cycles depending on prior qPCR quantification of adapter-ligated cDNA.  all comparisons were cycled from the same number of PCR cycles to ensure comparability.	A. cephalotes baseline caste MAJ, subcaste SM replicate r2		SM_CB_wt_b1_AcR01	paired	RNA-Seq	TRANSCRIPTOMIC	PolyA	NextSeq 550	13086556	1085902919	440507865								University of Pennsylvania	SUB13871066		12957	2024-10-17 00:11:15	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-5/SRR026/26290/SRR26290240/SRR26290240.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR26290240/SRR26290240	gs://sra-pub-zq-108/SRR26290240/SRR26290240.lite.1	USA	2020-12-01	a155	missing	r2	missing	MAJ	K Glastad, M Gilbert, M fioriti	adult	c1	Invertebrate	2759	33208	6656	50557	7399	36668	12956	12957	Atta cephalotes
Atta cephalotes	central brain	central brain		female	d30					no		PRJNA1022160	SAMN37594909	SRX21998978	SRR26290241	SRA1726486	SRS19073538	SRP464705	molecular characterization of Atta cephalotes worker behavior and a link to mammalian eusociality	A. cephalotes baseline caste MAJ, subcaste SM replicate r1	total RNA was isolated via Trizol extraction from dissected tissues or cultures, followed by DNase treatment and re-purification using RNA clean XP beads with a ratio of 2:1.  Poly-A selection was performed using NEB next kit, followed by directional library preprartion.  libraries were PCR cycled for 6-10 cycles depending on prior qPCR quantification of adapter-ligated cDNA.  all comparisons were cycled from the same number of PCR cycles to ensure comparability.	A. cephalotes baseline caste MAJ, subcaste SM replicate r1		SM_CB_wt_b1_AcR00	paired	RNA-Seq	TRANSCRIPTOMIC	PolyA	NextSeq 550	8739883	734150172	326785220								University of Pennsylvania	SUB13871066		12957	2024-10-17 00:11:15	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-5/SRR026/26290/SRR26290241/SRR26290241.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR26290241/SRR26290241	gs://sra-pub-zq-108/SRR26290241/SRR26290241.lite.1	USA	2020-12-01	a154	missing	r1	missing	MAJ	K Glastad, M Gilbert, M fioriti	adult	c0	Invertebrate	2759	33208	6656	50557	7399	36668	12956	12957	Atta cephalotes
Atta cephalotes	central brain	central brain		female	d30					no		PRJNA1022160	SAMN37594908	SRX21998977	SRR26290242	SRA1726486	SRS19073537	SRP464705	molecular characterization of Atta cephalotes worker behavior and a link to mammalian eusociality	A. cephalotes NPA/VKR KD in MAJ, VKRi treatment,  6h, r6	total RNA was isolated via Trizol extraction from dissected tissues or cultures, followed by DNase treatment and re-purification using RNA clean XP beads with a ratio of 2:1.  Poly-A selection was performed using NEB next kit, followed by directional library preprartion.  libraries were PCR cycled for 6-10 cycles depending on prior qPCR quantification of adapter-ligated cDNA.  all comparisons were cycled from the same number of PCR cycles to ensure comparability.	A. cephalotes NPA/VKR KD in MAJ, VKRi treatment,  6h, r6		SM_CB_VKRi_6h_b6_MGKDv3	paired	RNA-Seq	TRANSCRIPTOMIC	PolyA	NextSeq 550	23006253	1908693139	849160400								University of Pennsylvania	SUB13871066		12957	2024-10-17 00:11:16	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-5/SRR026/26290/SRR26290242/SRR26290242.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR26290242/SRR26290242	gs://sra-pub-zq-108/SRR26290242/SRR26290242.lite.1	USA	2020-12-01	a153	missing	r6	missing	MAJ	K Glastad, M Gilbert, M fioriti	adult	c1	Invertebrate	2759	33208	6656	50557	7399	36668	12956	12957	Atta cephalotes
Atta cephalotes	central brain	central brain		female	d30					no		PRJNA1022160	SAMN37594855	SRX21998976	SRR26290243	SRA1726486	SRS19073536	SRP464705	molecular characterization of Atta cephalotes worker behavior and a link to mammalian eusociality	A. cephalotes baseline caste MNR, subcaste Rd replicate r1	total RNA was isolated via Trizol extraction from dissected tissues or cultures, followed by DNase treatment and re-purification using RNA clean XP beads with a ratio of 2:1.  Poly-A selection was performed using NEB next kit, followed by directional library preprartion.  libraries were PCR cycled for 6-10 cycles depending on prior qPCR quantification of adapter-ligated cDNA.  all comparisons were cycled from the same number of PCR cycles to ensure comparability.	A. cephalotes baseline caste MNR, subcaste Rd replicate r1		Rd_CB_wt_b1_AcR00	paired	RNA-Seq	TRANSCRIPTOMIC	PolyA	NextSeq 550	13312952	1118287968	500395348								University of Pennsylvania	SUB13871066		12957	2024-10-17 00:11:15	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-5/SRR026/26290/SRR26290243/SRR26290243.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR26290243/SRR26290243	gs://sra-pub-zq-108/SRR26290243/SRR26290243.lite.1	USA	2020-12-01	a100	missing	r1	missing	MNR	K Glastad, M Gilbert, M fioriti	adult	c0	Invertebrate	2759	33208	6656	50557	7399	36668	12956	12957	Atta cephalotes
